number	PRI.div.model	density	PRI.Psi	density	PRI.E.t	density	PRI.omega	density	PRI.cv	density
547	99.3784	0.00292049	3.73273	0.367045	0.0121213	0.00669952	0.0188344	6.98601	1.1035	1.18161
548	99.5586	0.00290231	3.73774	0.376051	0.0121401	0.00631178	0.0188689	6.78482	1.10552	1.17891
549	99.7387	0.00288373	3.74274	0.385108	0.012159	0.00594556	0.0189034	6.58902	1.10754	1.17619
550	99.9189	0.00286473	3.74775	0.394205	0.0121778	0.00559979	0.0189379	6.39856	1.10956	1.17346
551	100.099	0.00284531	3.75275	0.403334	0.0121966	0.00527344	0.0189724	6.21341	1.11158	1.17073
552	100.279	0.00282548	3.75776	0.412486	0.0122154	0.00496551	0.0190068	6.03353	1.1136	1.168
553	100.459	0.00280523	3.76276	0.42165	0.0122342	0.00467505	0.0190413	5.85887	1.11562	1.16527
554	100.64	0.00278457	3.76777	0.430817	0.012253	0.00440115	0.0190758	5.68938	1.11764	1.16255
555	100.82	0.00276349	3.77277	0.439976	0.0122718	0.00414293	0.0191103	5.525	1.11967	1.15984
556	101	0.00274199	3.77778	0.449118	0.0122907	0.00389957	0.0191448	5.36567	1.12169	1.15716
557	101.18	0.00272009	3.78278	0.458232	0.0123095	0.00367028	0.0191793	5.21134	1.12371	1.15449
558	101.36	0.00269778	3.78779	0.467307	0.0123283	0.00345429	0.0192138	5.06193	1.12573	1.15185
559	101.541	0.00267507	3.79279	0.476333	0.0123471	0.00325088	0.0192483	4.91736	1.12775	1.14925
560	101.721	0.00265197	3.7978	0.4853	0.0123659	0.00305937	0.0192828	4.77758	1.12977	1.14667
561	101.901	0.00262849	3.8028	0.494195	0.0123847	0.0028791	0.0193173	4.6425	1.13179	1.14414
562	102.081	0.00260464	3.80781	0.50301	0.0124035	0.00270944	0.0193518	4.51203	1.13381	1.14164
563	102.261	0.00258042	3.81281	0.511732	0.0124224	0.0025498	0.0193863	4.38611	1.13583	1.1392
564	102.441	0.00255586	3.81782	0.52035	0.0124412	0.00239962	0.0194208	4.26465	1.13785	1.1368
565	102.622	0.00253096	3.82282	0.528855	0.01246	0.00225836	0.0194553	4.14755	1.13988	1.13445
566	102.802	0.00250573	3.82783	0.537235	0.0124788	0.00212551	0.0194898	4.03474	1.1419	1.13215
567	102.982	0.0024802	3.83283	0.545478	0.0124976	0.00200059	0.0195243	3.92613	1.14392	1.12991
568	103.162	0.00245437	3.83784	0.553575	0.0125164	0.00188315	0.0195588	3.82162	1.14594	1.12773
569	103.342	0.00242826	3.84284	0.561515	0.0125352	0.00177274	0.0195933	3.72113	1.14796	1.12561
570	103.523	0.0024019	3.84785	0.569286	0.0125541	0.00166896	0.0196278	3.62457	1.14998	1.12355
571	103.703	0.00237529	3.85285	0.57688	0.0125729	0.00157142	0.0196623	3.53185	1.152	1.12156
572	103.883	0.00234846	3.85786	0.584284	0.0125917	0.00147976	0.0196968	3.44287	1.15402	1.11963
573	104.063	0.00232143	3.86286	0.59149	0.0126105	0.00139362	0.0197312	3.35755	1.15604	1.11777
574	104.243	0.00229422	3.86787	0.598486	0.0126293	0.00131267	0.0197657	3.27579	1.15807	1.11598
575	104.423	0.00226685	3.87287	0.605265	0.0126481	0.00123662	0.0198002	3.19749	1.16009	1.11425
576	104.604	0.00223933	3.87788	0.611815	0.0126669	0.00116515	0.0198347	3.12259	1.16211	1.1126
577	104.784	0.0022117	3.88288	0.618127	0.0126858	0.00109801	0.0198692	3.05097	1.16413	1.11102
578	104.964	0.00218397	3.88789	0.624193	0.0127046	0.00103492	0.0199037	2.98256	1.16615	1.1095
579	105.144	0.00215617	3.89289	0.630004	0.0127234	0.000975651	0.0199382	2.91727	1.16817	1.10806
580	105.324	0.00212832	3.8979	0.635552	0.0127422	0.00091996	0.0199727	2.85501	1.17019	1.10668
581	105.505	0.00210045	3.9029	0.640828	0.012761	0.000867634	0.0200072	2.7957	1.17221	1.10538
582	105.685	0.00207257	3.90791	0.645825	0.0127798	0.000818468	0.0200417	2.73925	1.17423	1.10415
583	105.865	0.00204471	3.91291	0.650536	0.0127986	0.00077227	0.0200762	2.68558	1.17626	1.10298
584	106.045	0.0020169	3.91792	0.654953	0.0128175	0.000728858	0.0201107	2.63462	1.17828	1.10188
585	106.225	0.00198916	3.92292	0.65907	0.0128363	0.000688062	0.0201452	2.58628	1.1803	1.10084
586	106.405	0.00196152	3.92793	0.662881	0.0128551	0.000649722	0.0201797	2.54049	1.18232	1.09987
587	106.586	0.00193399	3.93293	0.66638	0.0128739	0.000613688	0.0202142	2.49718	1.18434	1.09896
588	106.766	0.00190661	3.93794	0.669562	0.0128927	0.000579818	0.0202487	2.45628	1.18636	1.09811
589	106.946	0.00187939	3.94294	0.672422	0.0129115	0.00054798	0.0202832	2.41771	1.18838	1.09732
590	107.126	0.00185236	3.94795	0.674956	0.0129303	0.00051805	0.0203177	2.38141	1.1904	1.09658
591	107.306	0.00182554	3.95295	0.677161	0.0129492	0.00048991	0.0203522	2.34731	1.19242	1.0959
592	107.486	0.00179896	3.95796	0.679032	0.012968	0.000463451	0.0203867	2.31536	1.19444	1.09527
593	107.667	0.00177263	3.96296	0.680566	0.0129868	0.00043857	0.0204212	2.28548	1.19647	1.09469
594	107.847	0.00174659	3.96797	0.681762	0.0130056	0.00041517	0.0204556	2.25763	1.19849	1.09415
595	108.027	0.00172085	3.97297	0.682618	0.0130244	0.000393161	0.0204901	2.23175	1.20051	1.09365
596	108.207	0.00169543	3.97798	0.683133	0.0130432	0.000372458	0.0205246	2.20779	1.20253	1.0932
597	108.387	0.00167036	3.98298	0.683305	0.013062	0.000352981	0.0205591	2.1857	1.20455	1.09278
598	108.568	0.00164565	3.98799	0.683134	0.0130809	0.000334656	0.0205936	2.16543	1.20657	1.09239
599	108.748	0.00162132	3.99299	0.682621	0.0130997	0.000317412	0.0206281	2.14693	1.20859	1.09203
600	108.928	0.00159739	3.998	0.681766	0.0131185	0.000301183	0.0206626	2.13016	1.21061	1.0917
601	109.108	0.00157389	4.003	0.68057	0.0131373	0.000285909	0.0206971	2.11509	1.21263	1.09139
602	109.288	0.00155082	4.00801	0.679036	0.0131561	0.00027153	0.0207316	2.10167	1.21466	1.0911
603	109.468	0.0015282	4.01301	0.677166	0.0131749	0.000257993	0.0207661	2.08987	1.21668	1.09082
604	109.649	0.00150606	4.01802	0.674962	0.0131937	0.000245247	0.0208006	2.07966	1.2187	1.09055
605	109.829	0.00148439	4.02302	0.672428	0.0132126	0.000233245	0.0208351	2.07101	1.22072	1.09029
606	110.009	0.00146323	4.02803	0.669567	0.0132314	0.00022194	0.0208696	2.06389	1.22274	1.09004
607	110.189	0.00144257	4.03303	0.666385	0.0132502	0.000211291	0.0209041	2.05827	1.22476	1.08978
608	110.369	0.00142244	4.03804	0.662885	0.013269	0.000201259	0.0209386	2.05412	1.22678	1.08952
609	110.55	0.00140283	4.04304	0.659072	0.0132878	0.000191806	0.0209731	2.05144	1.2288	1.08925
610	110.73	0.00138377	4.04805	0.654953	0.0133066	0.000182897	0.0210076	2.05019	1.23082	1.08897
611	110.91	0.00136526	4.05305	0.650534	0.0133254	0.0001745	0.0210421	2.05036	1.23284	1.08867
612	111.09	0.00134732	4.05806	0.645821	0.0133443	0.000166583	0.0210766	2.05194	1.23487	1.08835
613	111.27	0.00132993	4.06306	0.64082	0.0133631	0.000159119	0.0211111	2.0549	1.23689	1.08801
614	111.45	0.00131312	4.06807	0.63554	0.0133819	0.000152079	0.0211456	2.05924	1.23891	1.08765
615	111.631	0.00129689	4.07307	0.629987	0.0134007	0.000145438	0.02118	2.06495	1.24093	1.08725
616	111.811	0.00128124	4.07808	0.62417	0.0134195	0.000139171	0.0212145	2.07201	1.24295	1.08682
617	111.991	0.00126617	4.08308	0.618097	0.0134383	0.000133257	0.021249	2.08042	1.24497	1.08635
618	112.171	0.00125168	4.08809	0.611777	0.0134571	0.000127674	0.0212835	2.09016	1.24699	1.08584
619	112.351	0.00123779	4.09309	0.605219	0.013476	0.000122401	0.021318	2.10124	1.24901	1.08529
620	112.532	0.00122448	4.0981	0.598431	0.0134948	0.00011742	0.0213525	2.11366	1.25103	1.08469
621	112.712	0.00121175	4.1031	0.591423	0.0135136	0.000112713	0.021387	2.12739	1.25306	1.08404
622	112.892	0.0011996	4.10811	0.584205	0.0135324	0.000108263	0.0214215	2.14245	1.25508	1.08334
623	113.072	0.00118804	4.11311	0.576788	0.0135512	0.000104055	0.021456	2.15883	1.2571	1.08259
624	113.252	0.00117705	4.11812	0.569179	0.01357	0.000100073	0.0214905	2.17652	1.25912	1.08178
625	113.432	0.00116663	4.12312	0.561391	0.0135888	9.63035e-05	0.021525	2.19553	1.26114	1.08091
626	113.613	0.00115677	4.12813	0.553434	0.0136077	9.27336e-05	0.0215595	2.21586	1.26316	1.07998
627	113.793	0.00114746	4.13313	0.545317	0.0136265	8.93506e-05	0.021594	2.2375	1.26518	1.07898
628	113.973	0.00113871	4.13814	0.537051	0.0136453	8.61429e-05	0.0216285	2.26046	1.2672	1.07792
629	114.153	0.0011305	4.14314	0.528648	0.0136641	8.30994e-05	0.021663	2.28473	1.26922	1.0768
630	114.333	0.00112281	4.14815	0.520117	0.0136829	8.02097e-05	0.0216975	2.31031	1.27124	1.0756
631	114.514	0.00111564	4.15315	0.51147	0.0137017	7.74642e-05	0.021732	2.3372	1.27327	1.07434
632	114.694	0.00110899	4.15816	0.502717	0.0137205	7.48537e-05	0.0217665	2.3654	1.27529	1.073
633	114.874	0.00110282	4.16316	0.493869	0.0137394	7.23695e-05	0.021801	2.39491	1.27731	1.07159
634	115.054	0.00109714	4.16817	0.484936	0.0137582	7.00035e-05	0.0218355	2.42573	1.27933	1.07011
635	115.234	0.00109194	4.17317	0.47593	0.013777	6.77481e-05	0.0218699	2.45785	1.28135	1.06856
636	115.414	0.00108718	4.17818	0.466861	0.0137958	6.55961e-05	0.0219044	2.49127	1.28337	1.06694
637	115.595	0.00108287	4.18318	0.457739	0.0138146	6.35409e-05	0.0219389	2.52598	1.28539	1.06524
638	115.775	0.00107898	4.18819	0.448575	0.0138334	6.15761e-05	0.0219734	2.56198	1.28741	1.06347
639	115.955	0.00107551	4.19319	0.439379	0.0138523	5.96959e-05	0.0220079	2.59927	1.28943	1.06163
640	116.135	0.00107242	4.1982	0.430161	0.0138711	5.78946e-05	0.0220424	2.63783	1.29146	1.05972
641	116.315	0.00106972	4.2032	0.420932	0.0138899	5.61672e-05	0.0220769	2.67765	1.29348	1.05773
642	116.495	0.00106737	4.20821	0.4117	0.0139087	5.45087e-05	0.0221114	2.71873	1.2955	1.05567
643	116.676	0.00106537	4.21321	0.402475	0.0139275	5.29147e-05	0.0221459	2.76106	1.29752	1.05355
644	116.856	0.00106369	4.21822	0.393268	0.0139463	5.13809e-05	0.0221804	2.80461	1.29954	1.05135
645	117.036	0.00106232	4.22322	0.384087	0.0139651	4.99034e-05	0.0222149	2.84938	1.30156	1.04909
646	117.216	0.00106123	4.22823	0.37494	0.013984	4.84785e-05	0.0222494	2.89535	1.30358	1.04676
647	117.396	0.00106042	4.23323	0.365838	0.0140028	4.71029e-05	0.0222839	2.9425	1.3056	1.04436
648	117.577	0.00105986	4.23824	0.356788	0.0140216	4.57733e-05	0.0223184	2.99082	1.30762	1.0419
649	117.757	0.00105953	4.24324	0.347798	0.0140404	4.44869e-05	0.0223529	3.04027	1.30964	1.03938
650	117.937	0.00105941	4.24825	0.338877	0.0140592	4.32409e-05	0.0223874	3.09084	1.31167	1.0368
651	118.117	0.00105949	4.25325	0.330031	0.014078	4.20327e-05	0.0224219	3.14249	1.31369	1.03417
652	118.297	0.00105974	4.25826	0.32127	0.0140968	4.08601e-05	0.0224564	3.19521	1.31571	1.03147
653	118.477	0.00106015	4.26326	0.312599	0.0141157	3.9721e-05	0.0224909	3.24897	1.31773	1.02873
654	118.658	0.0010607	4.26827	0.304026	0.0141345	3.86133e-05	0.0225254	3.30372	1.31975	1.02593
655	118.838	0.00106137	4.27327	0.295557	0.0141533	3.75353e-05	0.0225599	3.35945	1.32177	1.02308
656	119.018	0.00106214	4.27828	0.287198	0.0141721	3.64852e-05	0.0225943	3.41611	1.32379	1.02018
657	119.198	0.00106299	4.28328	0.278955	0.0141909	3.54617e-05	0.0226288	3.47367	1.32581	1.01724
658	119.378	0.00106391	4.28829	0.270835	0.0142097	3.44632e-05	0.0226633	3.53208	1.32783	1.01426
659	119.559	0.00106487	4.29329	0.262842	0.0142285	3.34886e-05	0.0226978	3.59132	1.32986	1.01124
660	119.739	0.00106587	4.2983	0.254981	0.0142474	3.25367e-05	0.0227323	3.65132	1.33188	1.00818
661	119.919	0.00106688	4.3033	0.247258	0.0142662	3.16064e-05	0.0227668	3.71206	1.3339	1.00509
662	120.099	0.00106789	4.30831	0.239677	0.014285	3.06968e-05	0.0228013	3.77347	1.33592	1.00196
663	120.279	0.00106888	4.31331	0.232241	0.0143038	2.98072e-05	0.0228358	3.83552	1.33794	0.998799
664	120.459	0.00106983	4.31832	0.224955	0.0143226	2.89366e-05	0.0228703	3.89816	1.33996	0.995612
665	120.64	0.00107074	4.32332	0.217823	0.0143414	2.80845e-05	0.0229048	3.96132	1.34198	0.992398
666	120.82	0.00107158	4.32833	0.210847	0.0143602	2.72503e-05	0.0229393	4.02496	1.344	0.98916
667	121	0.00107234	4.33333	0.204031	0.0143791	2.64333e-05	0.0229738	4.08902	1.34602	0.9859
668	121.18	0.00107301	4.33834	0.197378	0.0143979	2.56331e-05	0.0230083	4.15345	1.34804	0.982621
669	121.36	0.00107358	4.34334	0.19089	0.0144167	2.48494e-05	0.0230428	4.21818	1.35007	0.979322
670	121.541	0.00107403	4.34835	0.18457	0.0144355	2.40817e-05	0.0230773	4.28316	1.35209	0.976008
671	121.721	0.00107435	4.35335	0.17842	0.0144543	2.33297e-05	0.0231118	4.34833	1.35411	0.972678
672	121.901	0.00107454	4.35836	0.17244	0.0144731	2.25931e-05	0.0231463	4.41362	1.35613	0.969336
673	122.081	0.00107458	4.36336	0.166634	0.0144919	2.18716e-05	0.0231808	4.47897	1.35815	0.965982
674	122.261	0.00107446	4.36837	0.161002	0.0145108	2.11651e-05	0.0232153	4.54431	1.36017	0.962617
675	122.441	0.00107417	4.37337	0.155545	0.0145296	2.04733e-05	0.0232498	4.60959	1.36219	0.959243
676	122.622	0.00107371	4.37838	0.150264	0.0145484	1.97961e-05	0.0232843	4.67473	1.36421	0.955861
677	122.802	0.00107307	4.38338	0.145161	0.0145672	1.91334e-05	0.0233187	4.73967	1.36623	0.952471
678	122.982	0.00107224	4.38839	0.140235	0.014586	1.84849e-05	0.0233532	4.80435	1.36826	0.949075
679	123.162	0.00107121	4.39339	0.135487	0.0146048	1.78507e-05	0.0233877	4.86869	1.37028	0.945672
680	123.342	0.00106999	4.3984	0.130917	0.0146236	1.72305e-05	0.0234222	4.93263	1.3723	0.942264
681	123.523	0.00106857	4.4034	0.126525	0.0146425	1.66243e-05	0.0234567	4.9961	1.37432	0.938851
682	123.703	0.00106693	4.40841	0.122311	0.0146613	1.60321e-05	0.0234912	5.05903	1.37634	0.935432
683	123.883	0.0010651	4.41341	0.118274	0.0146801	1.54536e-05	0.0235257	5.12137	1.37836	0.932008
684	124.063	0.00106305	4.41842	0.114414	0.0146989	1.4889e-05	0.0235602	5.18303	1.38038	0.928578
685	124.243	0.00106079	4.42342	0.110731	0.0147177	1.4338e-05	0.0235947	5.24396	1.3824	0.925142
686	124.423	0.00105831	4.42843	0.107224	0.0147365	1.38006e-05	0.0236292	5.30408	1.38442	0.921699
687	124.604	0.00105563	4.43343	0.103892	0.0147553	1.32768e-05	0.0236637	5.36334	1.38645	0.918249
688	124.784	0.00105274	4.43844	0.100734	0.0147742	1.27664e-05	0.0236982	5.42167	1.38847	0.914791
689	124.964	0.00104964	4.44344	0.0977497	0.014793	1.22693e-05	0.0237327	5.47901	1.39049	0.911324
690	125.144	0.00104633	4.44845	0.0949369	0.0148118	1.17856e-05	0.0237672	5.53529	1.39251	0.907846
691	125.324	0.00104282	4.45345	0.0922949	0.0148306	1.1315e-05	0.0238017	5.59045	1.39453	0.904356
692	125.505	0.00103911	4.45846	0.0898225	0.0148494	1.08576e-05	0.0238362	5.64444	1.39655	0.900853
693	125.685	0.00103522	4.46346	0.0875183	0.0148682	1.04131e-05	0.0238707	5.6972	1.39857	0.897335
694	125.865	0.00103113	4.46847	0.0853809	0.014887	9.98146e-06	0.0239052	5.74866	1.40059	0.8938
695	126.045	0.00102686	4.47347	0.0834089	0.0149059	9.56258e-06	0.0239397	5.79878	1.40261	0.890247
696	126.225	0.00102241	4.47848	0.0816007	0.0149247	9.15632e-06	0.0239742	5.84751	1.40463	0.886674
697	126.405	0.0010178	4.48348	0.0799548	0.0149435	8.76254e-06	0.0240087	5.89479	1.40666	0.883078
698	126.586	0.00101303	4.48849	0.0784695	0.0149623	8.38108e-06	0.0240431	5.94057	1.40868	0.879458
699	126.766	0.0010081	4.49349	0.0771432	0.0149811	8.01181e-06	0.0240776	5.98481	1.4107	0.875811
700	126.946	0.00100303	4.4985	0.0759742	0.0149999	7.65456e-06	0.0241121	6.02746	1.41272	0.872134
701	127.126	0.000997829	4.5035	0.0749608	0.0150187	7.30915e-06	0.0241466	6.06848	1.41474	0.868426
702	127.306	0.0009925	4.50851	0.0741013	0.0150376	6.97541e-06	0.0241811	6.10784	1.41676	0.864685
703	127.486	0.000987056	4.51351	0.0733938	0.0150564	6.65315e-06	0.0242156	6.14548	1.41878	0.860906
704	127.667	0.000981507	4.51852	0.0728366	0.0150752	6.34219e-06	0.0242501	6.18138	1.4208	0.857089
705	127.847	0.000975864	4.52352	0.0724278	0.015094	6.04233e-06	0.0242846	6.21551	1.42282	0.853231
706	128.027	0.000970139	4.52853	0.0721656	0.0151128	5.75335e-06	0.0243191	6.24783	1.42485	0.849329
707	128.207	0.000964341	4.53353	0.0720481	0.0151316	5.47506e-06	0.0243536	6.27832	1.42687	0.84538
708	128.387	0.000958484	4.53854	0.0720734	0.0151504	5.20723e-06	0.0243881	6.30696	1.42889	0.841382
709	128.568	0.000952578	4.54354	0.0722396	0.0151693	4.94964e-06	0.0244226	6.33371	1.43091	0.837333
710	128.748	0.000946635	4.54855	0.0725447	0.0151881	4.70207e-06	0.0244571	6.35856	1.43293	0.833231
711	128.928	0.000940668	4.55355	0.0729869	0.0152069	4.46429e-06	0.0244916	6.38149	1.43495	0.829072
712	129.108	0.000934688	4.55856	0.073564	0.0152257	4.23607e-06	0.0245261	6.40249	1.43697	0.824854
713	129.288	0.000928707	4.56356	0.0742742	0.0152445	4.01717e-06	0.0245606	6.42154	1.43899	0.820576
714	129.468	0.000922739	4.56857	0.0751154	0.0152633	3.80735e-06	0.0245951	6.43864	1.44101	0.816235
715	129.649	0.000916795	4.57357	0.0760855	0.0152821	3.60637e-06	0.0246296	6.45377	1.44303	0.811829
716	129.829	0.000910887	4.57858	0.0771825	0.015301	3.41399e-06	0.0246641	6.46694	1.44506	0.807356
717	130.009	0.000905027	4.58358	0.0784042	0.0153198	3.22997e-06	0.0246986	6.47814	1.44708	0.802814
718	130.189	0.000899227	4.58859	0.0797485	0.0153386	3.05406e-06	0.024733	6.48737	1.4491	0.798202
719	130.369	0.0008935	4.59359	0.0812132	0.0153574	2.88603e-06	0.0247675	6.49464	1.45112	0.793518
720	130.55	0.000887856	4.5986	0.0827961	0.0153762	2.72562e-06	0.024802	6.49994	1.45314	0.78876
721	130.73	0.000882307	4.6036	0.0844949	0.015395	2.5726e-06	0.0248365	6.50328	1.45516	0.783927
722	130.91	0.000876865	4.60861	0.0863073	0.0154138	2.42673e-06	0.024871	6.50468	1.45718	0.779018
723	131.09	0.00087154	4.61361	0.0882311	0.0154327	2.28777e-06	0.0249055	6.50414	1.4592	0.774033
724	131.27	0.000866344	4.61862	0.0902636	0.0154515	2.15548e-06	0.02494	6.50168	1.46122	0.768969
725	131.45	0.000861285	4.62362	0.0924026	0.0154703	2.02962e-06	0.0249745	6.49731	1.46325	0.763827
726	131.631	0.000856375	4.62863	0.0946456	0.0154891	1.90997e-06	0.025009	6.49104	1.46527	0.758606
727	131.811	0.000851622	4.63363	0.0969898	0.0155079	1.7963e-06	0.0250435	6.48291	1.46729	0.753305
728	131.991	0.000847037	4.63864	0.0994328	0.0155267	1.68838e-06	0.025078	6.47291	1.46931	0.747926
729	132.171	0.000842627	4.64364	0.101972	0.0155455	1.58599e-06	0.0251125	6.46109	1.47133	0.742467
730	132.351	0.000838402	4.64865	0.104604	0.0155644	1.48892e-06	0.025147	6.44745	1.47335	0.736929
731	132.532	0.000834368	4.65365	0.107327	0.0155832	1.39694e-06	0.0251815	6.43203	1.47537	0.731312
732	132.712	0.000830534	4.65866	0.110137	0.015602	1.30986e-06	0.025216	6.41485	1.47739	0.725618
733	132.892	0.000826905	4.66366	0.113032	0.0156208	1.22747e-06	0.0252505	6.39593	1.47941	0.719847
734	133.072	0.00082349	4.66867	0.116008	0.0156396	1.14957e-06	0.025285	6.3753	1.48143	0.714
735	133.252	0.000820292	4.67367	0.119062	0.0156584	1.07596e-06	0.0253195	6.353	1.48346	0.708078
736	133.432	0.000817318	4.67868	0.122192	0.0156773	1.00645e-06	0.025354	6.32905	1.48548	0.702083
737	133.613	0.000814571	4.68368	0.125393	0.0156961	9.40872e-07	0.0253885	6.30347	1.4875	0.696016
738	133.793	0.000812057	4.68869	0.128663	0.0157149	8.79031e-07	0.025423	6.27631	1.48952	0.68988
739	133.973	0.000809779	4.69369	0.131998	0.0157337	8.20757e-07	0.0254574	6.24759	1.49154	0.683676
740	134.153	0.000807738	4.6987	0.135395	0.0157525	7.65882e-07	0.0254919	6.21735	1.49356	0.677406
741	134.333	0.000805939	4.7037	0.138849	0.0157713	7.14243e-07	0.0255264	6.18561	1.49558	0.671073
742	134.514	0.000804382	4.70871	0.142357	0.0157901	6.65682e-07	0.0255609	6.15242	1.4976	0.664679
743	134.694	0.000803068	4.71371	0.145915	0.015809	6.20047e-07	0.0255954	6.11779	1.49962	0.658227
744	134.874	0.000801998	4.71872	0.14952	0.0158278	5.77189e-07	0.0256299	6.08177	1.50165	0.651719
745	135.054	0.000801172	4.72372	0.153167	0.0158466	5.36967e-07	0.0256644	6.0444	1.50367	0.645159
746	135.234	0.000800589	4.72873	0.156852	0.0158654	4.99245e-07	0.0256989	6.00569	1.50569	0.63855
747	135.414	0.000800248	4.73373	0.160572	0.0158842	4.63891e-07	0.0257334	5.96569	1.50771	0.631895
748	135.595	0.000800146	4.73874	0.164321	0.015903	4.30778e-07	0.0257679	5.92444	1.50973	0.625197
749	135.775	0.000800282	4.74374	0.168097	0.0159218	3.99785e-07	0.0258024	5.88195	1.51175	0.61846
750	135.955	0.000800651	4.74875	0.171893	0.0159407	3.70796e-07	0.0258369	5.83828	1.51377	0.611686
751	136.135	0.000801251	4.75375	0.175706	0.0159595	3.437e-07	0.0258714	5.79344	1.51579	0.604881
752	136.315	0.000802077	4.75876	0.179532	0.0159783	3.1839e-07	0.0259059	5.74748	1.51781	0.598047
753	136.495	0.000803124	4.76376	0.183366	0.0159971	2.94765e-07	0.0259404	5.70043	1.51983	0.591189
754	136.676	0.000804387	4.76877	0.187202	0.0160159	2.72726e-07	0.0259749	5.65232	1.52186	0.58431
755	136.856	0.000805861	4.77377	0.191038	0.0160347	2.52181e-07	0.0260094	5.60318	1.52388	0.577414
756	137.036	0.000807538	4.77878	0.194867	0.0160535	2.33041e-07	0.0260439	5.55305	1.5259	0.570505
757	137.216	0.000809413	4.78378	0.198685	0.0160724	2.15223e-07	0.0260784	5.50196	1.52792	0.563586
758	137.396	0.000811477	4.78879	0.202487	0.0160912	1.98646e-07	0.0261129	5.44994	1.52994	0.556663
759	137.577	0.000813723	4.79379	0.206269	0.01611	1.83233e-07	0.0261474	5.39702	1.53196	0.549739
760	137.757	0.000816143	4.7988	0.210026	0.0161288	1.68914e-07	0.0261818	5.34323	1.53398	0.542817
761	137.937	0.000818728	4.8038	0.213752	0.0161476	1.55618e-07	0.0262163	5.28861	1.536	0.535903
762	138.117	0.00082147	4.80881	0.217443	0.0161664	1.43281e-07	0.0262508	5.23319	1.53802	0.528999
763	138.297	0.000824359	4.81381	0.221095	0.0161852	1.31842e-07	0.0262853	5.17699	1.54005	0.52211
764	138.477	0.000827386	4.81882	0.224702	0.0162041	1.21242e-07	0.0263198	5.12005	1.54207	0.51524
765	138.658	0.00083054	4.82382	0.228259	0.0162229	1.11426e-07	0.0263543	5.06241	1.54409	0.508392
766	138.838	0.000833812	4.82883	0.231762	0.0162417	1.02342e-07	0.0263888	5.00408	1.54611	0.50157
767	139.018	0.000837191	4.83383	0.235206	0.0162605	9.39415e-08	0.0264233	4.9451	1.54813	0.494778
768	139.198	0.000840667	4.83884	0.238586	0.0162793	8.61776e-08	0.0264578	4.8855	1.55015	0.48802
769	139.378	0.000844229	4.84384	0.241897	0.0162981	7.90066e-08	0.0264923	4.8253	1.55217	0.481298
770	139.559	0.000847866	4.84885	0.245136	0.0163169	7.23883e-08	0.0265268	4.76455	1.55419	0.474617
771	139.739	0.000851566	4.85385	0.248297	0.0163358	6.62839e-08	0.0265613	4.70327	1.55621	0.46798
772	139.919	0.000855318	4.85886	0.251375	0.0163546	6.06572e-08	0.0265958	4.64149	1.55823	0.46139
773	140.099	0.000859112	4.86386	0.254368	0.0163734	5.54741e-08	0.0266303	4.57924	1.56026	0.45485
774	140.279	0.000862936	4.86887	0.257269	0.0163922	5.07028e-08	0.0266648	4.51655	1.56228	0.448364
775	140.459	0.000866778	4.87387	0.260076	0.016411	4.63136e-08	0.0266993	4.45344	1.5643	0.441933
776	140.64	0.000870627	4.87888	0.262783	0.0164298	4.22784e-08	0.0267338	4.38996	1.56632	0.435561
777	140.82	0.000874472	4.88388	0.265388	0.0164486	3.85712e-08	0.0267683	4.32612	1.56834	0.429251
778	141	0.000878301	4.88889	0.267886	0.0164675	3.51675e-08	0.0268028	4.26196	1.57036	0.423005
779	141.18	0.000882103	4.89389	0.270273	0.0164863	3.20445e-08	0.0268373	4.1975	1.57238	0.416824
780	141.36	0.000885867	4.8989	0.272547	0.0165051	2.91809e-08	0.0268718	4.13279	1.5744	0.410713
781	141.541	0.000889582	4.9039	0.274703	0.0165239	2.6557e-08	0.0269062	4.06784	1.57642	0.404671
782	141.721	0.000893237	4.90891	0.276739	0.0165427	2.41542e-08	0.0269407	4.00269	1.57845	0.398702
783	141.901	0.000896822	4.91391	0.278651	0.0165615	2.19554e-08	0.0269752	3.93737	1.58047	0.392808
784	142.081	0.000900326	4.91892	0.280436	0.0165803	1.99445e-08	0.0270097	3.8719	1.58249	0.386989
785	142.261	0.000903739	4.92392	0.282092	0.0165992	1.81066e-08	0.0270442	3.80632	1.58451	0.381247
786	142.441	0.000907051	4.92893	0.283617	0.016618	1.64281e-08	0.0270787	3.74066	1.58653	0.375583
787	142.622	0.000910252	4.93393	0.285007	0.0166368	1.4896e-08	0.0271132	3.67495	1.58855	0.37
788	142.802	0.000913332	4.93894	0.286261	0.0166556	1.34985e-08	0.0271477	3.60922	1.59057	0.364497
789	142.982	0.000916284	4.94394	0.287377	0.0166744	1.22247e-08	0.0271822	3.5435	1.59259	0.359076
790	143.162	0.000919097	4.94895	0.288353	0.0166932	1.10642e-08	0.0272167	3.47782	1.59461	0.353737
791	143.342	0.000921764	4.95395	0.289188	0.016712	1.00078e-08	0.0272512	3.41221	1.59663	0.348481
792	143.523	0.000924276	4.95896	0.28988	0.0167309	9.04669e-09	0.0272857	3.3467	1.59866	0.343308
793	143.703	0.000926625	4.96396	0.290428	0.0167497	8.17287e-09	0.0273202	3.28133	1.60068	0.338219
