PRI.div.model	PRI.t.1	PRI.t.2	PRI.t.3	PRI.t.4	PRI.t.5	PRI.t.6	PRI.d1Theta.1	PRI.d1Theta.2	PRI.d1Theta.3	PRI.d1Theta.4	PRI.d1Theta.5	PRI.d1Theta.6	PRI.d2Theta.1	PRI.d2Theta.2	PRI.d2Theta.3	PRI.d2Theta.4	PRI.d2Theta.5	PRI.d2Theta.6	PRI.aTheta.1	PRI.aTheta.2	PRI.aTheta.3	PRI.aTheta.4	PRI.aTheta.5	PRI.aTheta.6	PRI.model	PRI.Psi	PRI.var.t	PRI.E.t	PRI.omega	PRI.cv	pi.1	pi.2	pi.3	pi.4	pi.5	pi.6	wattTheta.1	wattTheta.2	wattTheta.3	wattTheta.4	wattTheta.5	wattTheta.6	pi.net.1	pi.net.2	pi.net.3	pi.net.4	pi.net.5	pi.net.6	tajD.denom.1	tajD.denom.2	tajD.denom.3	tajD.denom.4	tajD.denom.5	tajD.denom.6
30	0.01164208438	0.01173542630	0.00394333714	0.00394333714	0.00415441923	0.01164208438	0.017607	0.008429	0.009225	0.001826	0.016783	0.011970	0.017607	0.008429	0.009225	0.001826	0.016783	0.011970	0.017607	0.008429	0.009225	0.001826	0.016783	0.011970	1	4	1.76074868978115e-05	0.007843448095	0.00224486561070453	0.534985067358574	0.023122	0.007419	0.001694	0.003966	0.017366	0.011836	0.033263	0.007779	0.005278	0.004289	0.019781	0.010825	0.008267	0.004132	0.002674	0.006272	0.002285	0.012619	0.054181	0.027220	0.020137	0.022104	0.042516	0.029850
1	0.00071341531	0.00071341531	0.00071341531	0.00071341531	0.00071341531	0.00071341531	0.022062	0.002387	0.004820	0.005905	0.009229	0.008695	0.022062	0.002387	0.004820	0.005905	0.009229	0.008695	0.022062	0.002387	0.004820	0.005905	0.009229	0.008695	1	1	0	0.00071341531	0	0	0.036879	0.001963	0.005903	0.003592	0.011123	0.009935	0.036704	0.002593	0.007917	0.005629	0.013468	0.009021	0.000608	0.000458	0.003257	0.001513	0.002969	0.001258	0.056986	0.015686	0.024688	0.025335	0.035001	0.027231
83	0.01284013162	0.00205504898	0.00205504898	0.00205504898	0.00289503740	0.00310580349	0.020478	0.004480	0.004966	0.005769	0.005524	0.010262	0.020478	0.004480	0.004966	0.005769	0.005524	0.010262	0.020478	0.004480	0.004966	0.005769	0.005524	0.010262	1	4	1.82696494981609e-05	0.004167686575	0.00438364286022658	1.02558121318384	0.033573	0.003926	0.002490	0.003873	0.027775	0.008548	0.035557	0.005186	0.006158	0.006165	0.019360	0.009021	0.017632	0.001098	0.000000	0.000072	0.010469	0.004222	0.056066	0.022204	0.021758	0.026518	0.042055	0.027231
10	0.00501810325	0.00501810325	0.00654772778	0.00501810325	0.00501810325	0.00654772778	0.016451	0.005301	0.003560	0.001772	0.005171	0.004925	0.016451	0.005301	0.003560	0.001772	0.005171	0.004925	0.016451	0.005301	0.003560	0.001772	0.005171	0.004925	1	2	6.23933654074059e-07	0.00552797809333333	0.000112868329711095	0.142890347504208	0.030777	0.007129	0.005313	0.003860	0.017492	0.009850	0.030969	0.006915	0.007037	0.004289	0.013047	0.010374	0.005340	0.005524	0.007790	0.009170	0.017392	0.010042	0.052236	0.025655	0.023269	0.022104	0.034445	0.029217
1	0.00458857437	0.00458857437	0.00458857437	0.00458857437	0.00458857437	0.00458857437	0.013233	0.005450	0.007001	0.005504	0.002898	0.018440	0.013233	0.005450	0.007001	0.005504	0.002898	0.018440	0.013233	0.005450	0.007001	0.005504	0.002898	0.018440	1	1	0	0.00458857437	0	0	0.022156	0.004495	0.005441	0.003901	0.012609	0.010761	0.032116	0.004322	0.007917	0.004825	0.010101	0.013982	0.005157	0.004303	0.003082	0.004065	0.015086	0.012654	0.053217	0.020264	0.024688	0.023449	0.030275	0.033965
15	0.00738717289	0.00738717289	0.00065760365	0.00065760365	0.00738717289	0.00065760365	0.009460	0.004402	0.004327	0.003513	0.009397	0.017488	0.009460	0.004402	0.004327	0.003513	0.009397	0.017488	0.009460	0.004402	0.004327	0.003513	0.009397	0.017488	1	2	1.35861306467862e-05	0.00402238827	0.00337762785062672	0.91635531620146	0.034050	0.010360	0.001925	0.003498	0.010873	0.009104	0.035557	0.007779	0.004398	0.003485	0.014730	0.011727	0.016155	0.010096	0.002584	0.002122	0.010431	0.000191	0.056066	0.027220	0.018377	0.019919	0.036622	0.031079
1	0.00427439192	0.00427439192	0.00427439192	0.00427439192	0.00427439192	0.00427439192	0.017241	0.002504	0.006529	0.004967	0.007254	0.009250	0.017241	0.002504	0.006529	0.004967	0.007254	0.009250	0.017241	0.002504	0.006529	0.004967	0.007254	0.009250	1	1	0	0.00427439192	0	0	0.020437	0.002236	0.009496	0.003660	0.010826	0.010099	0.040145	0.002593	0.009677	0.003485	0.011784	0.012178	0.000499	0.003632	0.008193	0.005015	0.007869	0.008744	0.059672	0.015686	0.027313	0.019919	0.032721	0.031677
64	0.00197593765	0.00197593765	0.00388858338	0.00197593765	0.00381649287	0.00388858338	0.019474	0.005872	0.001728	0.001879	0.008336	0.005321	0.019474	0.005872	0.001728	0.001879	0.008336	0.005321	0.019474	0.005872	0.001728	0.001879	0.008336	0.005321	1	3	1.0707535589265e-06	0.00292024543	0.00036666560554347	0.354344266750814	0.026117	0.002435	0.002438	0.003943	0.008608	0.006646	0.029822	0.004322	0.005278	0.004021	0.012205	0.009021	0.008949	0.001060	0.008366	0.005223	0.003792	0.012495	0.051238	0.020264	0.020137	0.021400	0.033305	0.027231
3	0.00885621586	0.00017759484	0.00017759484	0.00017759484	0.00885621586	0.00885621586	0.015086	0.005950	0.017955	0.006199	0.008572	0.005333	0.015086	0.005950	0.017955	0.006199	0.008572	0.005333	0.015086	0.005950	0.017955	0.006199	0.008572	0.005333	1	2	2.25955388426358e-05	0.00451690535	0.00500243797285585	1.05237460879992	0.030023	0.007493	0.004877	0.001996	0.020838	0.010804	0.032116	0.007779	0.007037	0.004289	0.015151	0.015336	0.012945	0.000000	0.000000	0.000426	0.010527	0.020486	0.053217	0.027220	0.023269	0.022104	0.037147	0.035589
8	0.01682022930	0.00159641054	0.00159641054	0.00159641054	0.00159641054	0.00159641054	0.013165	0.003559	0.004676	0.003866	0.009669	0.011361	0.013165	0.003559	0.004676	0.003866	0.009669	0.011361	0.013165	0.003559	0.004676	0.003866	0.009669	0.011361	1	2	3.86274429395546e-05	0.00413371366666667	0.00934448925455036	1.50351439027305	0.034239	0.003715	0.005980	0.002465	0.010996	0.008066	0.032116	0.003457	0.007037	0.004557	0.011784	0.011727	0.033182	0.002555	0.001524	0.000587	0.002421	0.002776	0.053217	0.018119	0.023269	0.022786	0.032721	0.031079
126	0.00807889080	0.00116395435	0.00807889080	0.00624198957	0.00807889080	0.00624198957	0.026901	0.002125	0.002433	0.000529	0.010849	0.005821	0.026901	0.002125	0.002433	0.000529	0.010849	0.005821	0.026901	0.002125	0.002433	0.000529	0.010849	0.005821	1	3	7.17557194954632e-06	0.00631410098166667	0.00113643604535008	0.424245005720278	0.029135	0.002065	0.003619	0.004315	0.024833	0.006773	0.034410	0.005186	0.004398	0.002681	0.023147	0.011276	0.005719	0.000294	0.012706	0.012500	0.007303	0.017147	0.055131	0.022204	0.018377	0.017465	0.046049	0.030471
5	0.01096509634	0.00101020432	0.00101020432	0.00101020432	0.00101020432	0.01096509634	0.010681	0.001179	0.009922	0.003033	0.009252	0.009172	0.010681	0.001179	0.009922	0.003033	0.009252	0.009172	0.010681	0.001179	0.009922	0.003033	0.009252	0.009172	1	2	2.64266333679626e-05	0.00432850166	0.00610526122980916	1.18763593918403	0.029845	0.001701	0.005467	0.004775	0.011225	0.006461	0.032116	0.000864	0.007917	0.004021	0.013888	0.013982	0.028064	0.002134	0.003616	0.000000	0.001867	0.013078	0.053217	0.009051	0.024688	0.021400	0.035549	0.033965
34	0.00384678518	0.00384678518	0.00384678518	0.00384678518	0.00384678518	0.00604959351	0.013525	0.004658	0.007846	0.004082	0.011696	0.007275	0.013525	0.004658	0.007846	0.004082	0.011696	0.007275	0.013525	0.004658	0.007846	0.004082	0.011696	0.007275	1	2	8.08727423119561e-07	0.00421391990166667	0.000191918081499294	0.21341002105578	0.018662	0.007794	0.005262	0.005451	0.021279	0.014739	0.029822	0.006050	0.007037	0.004825	0.018097	0.014433	0.004399	0.006321	0.009134	0.002624	0.018238	0.008365	0.051238	0.023991	0.023269	0.023449	0.040642	0.034515
15	0.00286959571	0.00286959571	0.00137232065	0.00137232065	0.00286959571	0.00137232065	0.021620	0.002827	0.012405	0.004724	0.014478	0.009952	0.021620	0.002827	0.012405	0.004724	0.014478	0.009952	0.021620	0.002827	0.012405	0.004724	0.014478	0.009952	1	2	6.725497815894e-07	0.00212095818	0.000317097144079192	0.386660771006763	0.036790	0.007760	0.010112	0.002578	0.013105	0.006143	0.034410	0.006050	0.006158	0.005093	0.014730	0.012629	0.013233	0.005754	0.001427	0.003226	0.001920	0.013418	0.055131	0.023991	0.021758	0.024094	0.036622	0.032264
1	0.00403564262	0.00403564262	0.00403564262	0.00403564262	0.00403564262	0.00403564262	0.015780	0.003322	0.006040	0.004706	0.008302	0.005486	0.015780	0.003322	0.006040	0.004706	0.008302	0.005486	0.015780	0.003322	0.006040	0.004706	0.008302	0.005486	1	1	0	0.00403564262	0	0	0.043137	0.001644	0.006160	0.006319	0.013559	0.012144	0.037851	0.002593	0.007917	0.005897	0.016834	0.013080	0.002131	0.000474	0.013489	0.011312	0.011165	0.006529	0.057894	0.015686	0.024688	0.025933	0.039181	0.032840
60	0.01466411263	0.01466411263	0.01466411263	0.00697881149	0.00697881149	0.00697881149	0.015703	0.001786	0.005983	0.002116	0.008592	0.012209	0.015703	0.001786	0.005983	0.002116	0.008592	0.012209	0.015703	0.001786	0.005983	0.002116	0.008592	0.012209	1	2	1.77191560837456e-05	0.01082146206	0.00163740869630195	0.388987437396068	0.026273	0.007203	0.007430	0.003692	0.013272	0.008828	0.028675	0.006050	0.009677	0.003217	0.014730	0.013080	0.021957	0.010997	0.008561	0.009796	0.011612	0.012765	0.050222	0.023991	0.027313	0.019135	0.036622	0.032840
1	0.00411995467	0.00411995467	0.00411995467	0.00411995467	0.00411995467	0.00411995467	0.011548	0.006846	0.011295	0.003156	0.006822	0.021139	0.011548	0.006846	0.011295	0.003156	0.006822	0.021139	0.011548	0.006846	0.011295	0.003156	0.006822	0.021139	1	1	0	0.00411995467	0	0	0.020747	0.004933	0.005595	0.004522	0.011526	0.012435	0.034410	0.006050	0.008797	0.005361	0.011363	0.014884	0.002700	0.001605	0.004370	0.008463	0.005964	0.004861	0.055131	0.023991	0.026033	0.024722	0.032126	0.035056
24	0.00977867389	0.00027387923	0.00088618610	0.00027387923	0.00977867389	0.00088618610	0.023119	0.002609	0.010252	0.007630	0.010603	0.010109	0.023119	0.002609	0.010252	0.007630	0.010603	0.010109	0.023119	0.002609	0.010252	0.007630	0.010603	0.010109	1	3	2.2638984043615e-05	0.00364624640666667	0.00620884644609392	1.30491568860262	0.035626	0.001126	0.007469	0.004125	0.013361	0.011074	0.037851	0.001729	0.008797	0.005093	0.015151	0.012178	0.038884	0.000148	0.000000	0.000558	0.009962	0.000000	0.057894	0.012804	0.026033	0.024094	0.037147	0.031677
69	0.00414759460	0.00414759460	0.00414759460	0.00832703009	0.00729467883	0.00832703009	0.016578	0.006132	0.005572	0.002304	0.007357	0.003306	0.016578	0.006132	0.005572	0.002304	0.007357	0.003306	0.016578	0.006132	0.005572	0.002304	0.007357	0.003306	1	3	4.55500005968734e-06	0.00606525380166667	0.00075099908571603	0.35188051165115	0.024719	0.005445	0.004646	0.004671	0.016672	0.006821	0.027528	0.005186	0.007037	0.004289	0.014309	0.010374	0.008868	0.005564	0.005189	0.007914	0.017011	0.027062	0.049187	0.022204	0.023269	0.022104	0.036090	0.029217
72	0.00495141258	0.00495141258	0.00015658751	0.00015658751	0.01055466235	0.01055466235	0.014330	0.005381	0.003219	0.003004	0.004861	0.005977	0.014330	0.005381	0.003219	0.003004	0.004861	0.005977	0.014330	0.005381	0.003219	0.003004	0.004861	0.005977	1	3	2.16675621086862e-05	0.00522088748	0.00415016837495341	0.891580767445479	0.027304	0.008454	0.003901	0.003383	0.021029	0.015713	0.030969	0.006915	0.007037	0.004021	0.015572	0.011276	0.011289	0.010751	0.001909	0.001901	0.026466	0.003074	0.052236	0.025655	0.023269	0.021400	0.037665	0.030471
159	0.00501542100	0.00501542100	0.00480216115	0.00126154841	0.00501542100	0.00501542100	0.006520	0.004242	0.006956	0.005187	0.008607	0.011223	0.006520	0.004242	0.006956	0.005187	0.008607	0.011223	0.006520	0.004242	0.006956	0.005187	0.008607	0.011223	1	3	2.30280317723173e-06	0.00435423226	0.000528865489878973	0.348511263741228	0.028114	0.002537	0.005672	0.006148	0.008423	0.006572	0.033263	0.003457	0.007917	0.005629	0.010522	0.010825	0.008900	0.000486	0.008950	0.004026	0.005080	0.012399	0.054181	0.018119	0.024688	0.025335	0.030904	0.029850
65	0.01231415479	0.00007082077	0.00007082077	0.00007082077	0.00007082077	0.00079125557	0.013471	0.006287	0.005587	0.004755	0.017509	0.014557	0.013471	0.006287	0.005587	0.004755	0.017509	0.014557	0.013471	0.006287	0.005587	0.004755	0.017509	0.014557	1	3	2.44816741113213e-05	0.00223144890666667	0.010971200836452	2.21734672611807	0.041073	0.006127	0.004261	0.006362	0.018586	0.011910	0.033263	0.003457	0.005278	0.005629	0.014730	0.010825	0.025023	0.000000	0.002714	0.000000	0.002658	0.000000	0.054181	0.018119	0.020137	0.025335	0.036622	0.029850
17	0.00931389189	0.00931389189	0.00255838545	0.00255838545	0.00255838545	0.00931389189	0.013992	0.005011	0.006723	0.004968	0.010233	0.006651	0.013992	0.005011	0.006723	0.004968	0.010233	0.006651	0.013992	0.005011	0.006723	0.004968	0.010233	0.006651	1	2	1.36910601782645e-05	0.00593613867	0.00230639156855553	0.623324937346759	0.026705	0.006509	0.006288	0.004478	0.017998	0.010253	0.028675	0.006915	0.007917	0.005093	0.018518	0.013080	0.009508	0.007685	0.003958	0.001706	0.003331	0.021438	0.050222	0.025655	0.024688	0.024094	0.041118	0.032840
93	0.01460482308	0.01005385608	0.00511168057	0.00511168057	0.00511168057	0.00516996254	0.016843	0.003196	0.004779	0.002416	0.014242	0.002952	0.016843	0.003196	0.004779	0.002416	0.014242	0.002952	0.016843	0.003196	0.004779	0.002416	0.014242	0.002952	1	4	1.59075020326304e-05	0.00752728056833333	0.0021133132860162	0.529862140609971	0.039209	0.004813	0.006750	0.003862	0.011752	0.010428	0.038998	0.002593	0.007917	0.003485	0.022306	0.012178	0.024663	0.005972	0.004132	0.004721	0.008373	0.019601	0.058789	0.015686	0.024688	0.019919	0.045190	0.031677
1	0.00573223302	0.00573223302	0.00573223302	0.00573223302	0.00573223302	0.00573223302	0.010793	0.003987	0.002576	0.004153	0.008317	0.014104	0.010793	0.003987	0.002576	0.004153	0.008317	0.014104	0.010793	0.003987	0.002576	0.004153	0.008317	0.014104	1	1	0	0.00573223302	0	0	0.034938	0.000398	0.009548	0.005176	0.011294	0.009173	0.037851	0.001729	0.011436	0.005093	0.015993	0.013982	0.009918	0.000048	0.015929	0.006996	0.006634	0.003556	0.057894	0.012804	0.029712	0.024094	0.038177	0.033965
1	0.00384048854	0.00384048854	0.00384048854	0.00384048854	0.00384048854	0.00384048854	0.016806	0.004735	0.006013	0.003570	0.017509	0.010270	0.016806	0.004735	0.006013	0.003570	0.017509	0.010270	0.016806	0.004735	0.006013	0.003570	0.017509	0.010270	1	1	0	0.00384048854	0	0	0.036502	0.004204	0.008187	0.003770	0.016293	0.010110	0.030969	0.005186	0.009677	0.004289	0.022306	0.013080	0.007432	0.001915	0.011683	0.008215	0.001517	0.006958	0.052236	0.022204	0.027313	0.022104	0.045190	0.032840
92	0.00570395396	0.00356410735	0.00657627350	0.00657627350	0.00657627350	0.00356410735	0.014947	0.006550	0.008144	0.001049	0.008224	0.005313	0.014947	0.006550	0.008144	0.001049	0.008224	0.005313	0.014947	0.006550	0.008144	0.001049	0.008224	0.005313	1	3	2.19598602198299e-06	0.00542683152666667	0.000404653435654346	0.273066514163944	0.016997	0.004836	0.008957	0.004699	0.013945	0.007647	0.032116	0.006915	0.008797	0.003217	0.013888	0.008570	0.008424	0.002145	0.003864	0.010207	0.011265	0.011256	0.053217	0.025655	0.026033	0.019135	0.035549	0.026537
71	0.02395039154	0.00545521468	0.00046307112	0.00046307112	0.00923628686	0.01416556203	0.015463	0.007446	0.004831	0.008207	0.010899	0.009440	0.015463	0.007446	0.004831	0.008207	0.010899	0.009440	0.015463	0.007446	0.004831	0.008207	0.010899	0.009440	1	5	8.17130107478425e-05	0.00895559955833333	0.00912423676556721	1.00937127206056	0.030844	0.004147	0.004620	0.005455	0.019505	0.010444	0.038998	0.004322	0.005278	0.006701	0.020622	0.012629	0.035238	0.001941	0.001960	0.000000	0.011932	0.016066	0.058789	0.020264	0.020137	0.027652	0.043425	0.032264
50	0.00511469114	0.00315575690	0.00315575690	0.00511469114	0.00315575690	0.00315575690	0.017610	0.006752	0.007382	0.006927	0.015509	0.010310	0.017610	0.006752	0.007382	0.006927	0.015509	0.010310	0.017610	0.006752	0.007382	0.006927	0.015509	0.010310	1	2	1.02331289510516e-06	0.00380873498	0.000268675268948527	0.265597185685887	0.020259	0.005154	0.005672	0.005887	0.013183	0.008097	0.028675	0.006915	0.008797	0.006165	0.019781	0.012629	0.005844	0.002402	0.006326	0.003026	0.007351	0.010842	0.050222	0.025655	0.026033	0.026518	0.042516	0.032264
63	0.00449933798	0.00013609118	0.00449933798	0.00013609118	0.01104535775	0.00449933798	0.018995	0.003287	0.010457	0.007833	0.010324	0.012133	0.018995	0.003287	0.010457	0.007833	0.010324	0.012133	0.018995	0.003287	0.010457	0.007833	0.010324	0.012133	1	3	1.60267618168198e-05	0.004135925675	0.00387501204716881	0.967943852001897	0.031953	0.003146	0.005980	0.004136	0.014414	0.011312	0.027528	0.002593	0.009677	0.005361	0.017255	0.014884	0.007569	0.000000	0.002092	0.000000	0.015147	0.022944	0.049187	0.015686	0.027313	0.024722	0.039673	0.035056
11	0.00152807947	0.01172430698	0.00152807947	0.00152807947	0.01172430698	0.01172430698	0.030949	0.007430	0.004354	0.002813	0.011493	0.007878	0.030949	0.007430	0.004354	0.002813	0.011493	0.007878	0.030949	0.007430	0.004354	0.002813	0.011493	0.007878	1	2	3.11889166307042e-05	0.006626193225	0.0047069132413814	0.842822359542908	0.021169	0.009524	0.001129	0.001737	0.019283	0.010915	0.029822	0.006050	0.003519	0.002681	0.015993	0.013982	0.001515	0.015069	0.004194	0.002437	0.021968	0.017653	0.051238	0.023991	0.016431	0.017465	0.038177	0.033965
36	0.00390500493	0.00588065915	0.00390500493	0.00390500493	0.01249249209	0.00390500493	0.023007	0.005723	0.002525	0.002671	0.009255	0.006774	0.023007	0.005723	0.002525	0.002671	0.009255	0.006774	0.023007	0.005723	0.002525	0.002671	0.009255	0.006774	1	3	1.18102972035715e-05	0.00566552849333333	0.00208458879299058	0.606582651661422	0.015622	0.006070	0.002182	0.002792	0.023671	0.008871	0.028675	0.006050	0.005278	0.002949	0.017676	0.009923	0.003054	0.006694	0.004872	0.004327	0.030379	0.017588	0.050222	0.023991	0.020137	0.018319	0.040160	0.028569
84	0.01354749244	0.00020640249	0.01354749244	0.00020640249	0.00020640249	0.00598166641	0.013055	0.003243	0.006355	0.005667	0.005159	0.010222	0.013055	0.003243	0.006355	0.005667	0.005159	0.010222	0.013055	0.003243	0.006355	0.005667	0.005159	0.010222	1	3	4.27484184464453e-05	0.00561597646	0.00761192977764819	1.16421917298586	0.021435	0.000796	0.005749	0.005487	0.018531	0.013505	0.030969	0.003457	0.007037	0.005629	0.011363	0.013982	0.019314	0.000000	0.011048	0.000737	0.000109	0.000970	0.052236	0.018119	0.023269	0.025335	0.032126	0.033965
1	0.00523436163	0.00523436163	0.00523436163	0.00523436163	0.00523436163	0.00523436163	0.018327	0.004653	0.010706	0.003489	0.008844	0.007960	0.018327	0.004653	0.010706	0.003489	0.008844	0.007960	0.018327	0.004653	0.010706	0.003489	0.008844	0.007960	1	1	0	0.00523436163	0	0	0.024830	0.006463	0.006160	0.006073	0.013207	0.005730	0.028675	0.005186	0.008797	0.005361	0.018097	0.009021	0.013437	0.008962	0.003417	0.011264	0.003610	0.017870	0.050222	0.022204	0.026033	0.024722	0.040642	0.027231
110	0.00255757438	0.00255757438	0.00594532109	0.00558702632	0.00594532109	0.00558702632	0.023294	0.002837	0.008240	0.002773	0.008984	0.006131	0.023294	0.002837	0.008240	0.002773	0.008984	0.006131	0.023294	0.002837	0.008240	0.002773	0.008984	0.006131	1	3	2.77103759601266e-06	0.00469664059666667	0.000590004182559624	0.354432780148601	0.026517	0.002037	0.006750	0.008528	0.012691	0.008463	0.032116	0.001729	0.008797	0.006165	0.013047	0.009923	0.003679	0.003563	0.002785	0.015445	0.007483	0.016237	0.053217	0.012804	0.026033	0.026518	0.034445	0.028569
