divergence_model	estimated_prob	glm_adjusted_prob	div_model_with_conditional_age_estimates
0,1,2,1,1,3	0.005	0.00683068753858	0:0.0156701528[&age_median=0.0156701528,age_mean=0.015268381872,age_n=5,age_range={0.0107575824,0.01767226186},age_hpdi_95={0.0107575824,0.01767226186},age_qi_95={0.011176938509,0.017634112555}],1:0.00239528524[&age_median=0.00239528524,age_mean=0.002251784268,age_n=5,age_range={0.0012497501,0.00346622396},age_hpdi_95={0.0012497501,0.00346622396},age_qi_95={0.001290664016,0.003368478842}],2:0.00264130639[&age_median=0.00264130639,age_mean=0.004253137392,age_n=5,age_range={0.00233564747,0.00757953865},age_hpdi_95={0.00233564747,0.00757953865},age_qi_95={0.00233574837,0.007458838583}],3:0.00456129851[&age_median=0.00456129851,age_mean=0.006598190872,age_n=5,age_range={0.00310783551,0.01448477251},age_hpdi_95={0.00310783551,0.01448477251},age_qi_95={0.003217389777,0.013699662224}]
0,1,2,1,2,0	0.005	0.00784586015523	0:0.00828486141[&age_median=0.00828486141,age_mean=0.009393153382,age_n=5,age_range={0.00657025141,0.01630128303},age_hpdi_95={0.00657025141,0.01630128303},age_qi_95={0.006638503287,0.015526814815}],1:0.00185409871[&age_median=0.00185409871,age_mean=0.002266467032,age_n=5,age_range={0.00032619246,0.00686449932},age_hpdi_95={0.00032619246,0.00686449932},age_qi_95={0.000332409016,0.006367968053}],2:0.00558924467[&age_median=0.00558924467,age_mean=0.006814587412,age_n=5,age_range={0.00349722285,0.0125010352},age_hpdi_95={0.00349722285,0.0125010352},age_qi_95={0.003684879423,0.011962096256}]
0,1,0,1,2,1	0.005	0.00661609707977	0:0.01361515841[&age_median=0.01361515841,age_mean=0.01176877439,age_n=5,age_range={0.00730103939,0.01516233266},age_hpdi_95={0.00730103939,0.01516233266},age_qi_95={0.007437106055,0.015056462939}],1:0.00089468891[&age_median=0.00089468891,age_mean=0.001278552148,age_n=5,age_range={0.00034106582,0.00316207073},age_hpdi_95={0.00034106582,0.00316207073},age_qi_95={0.000354709383,0.00299760704}],2:0.00938695911[&age_median=0.00938695911,age_mean=0.01101421788,age_n=5,age_range={0.00765883848,0.01755175438},age_hpdi_95={0.00765883848,0.01755175438},age_qi_95={0.007736625684,0.017000261633}]
0,1,1,0,1,1	0.005	0.00651511046109	0:0.00588062445[&age_median=0.00588062445,age_mean=0.00578008665,age_n=5,age_range={0.00368755062,0.00774657419},age_hpdi_95={0.00368755062,0.00774657419},age_qi_95={0.003830264672,0.007619016056}],1:0.00236728429[&age_median=0.00236728429,age_mean=0.002340195516,age_n=5,age_range={0.00062054595,0.00480095605},age_hpdi_95={0.00062054595,0.00480095605},age_qi_95={0.000634134794,0.004636436135}]
0,1,1,2,3,2	0.005	0.00641619170551	0:0.01370160388[&age_median=0.01370160388,age_mean=0.01307883904,age_n=5,age_range={0.00736911986,0.02141968656},age_hpdi_95={0.00736911986,0.02141968656},age_qi_95={0.007373082724,0.020827221544}],1:0.00149391811[&age_median=0.00149391811,age_mean=0.001456849628,age_n=5,age_range={0.00025104147,0.00283538808},age_hpdi_95={0.00025104147,0.00283538808},age_qi_95={0.000323579797,0.002724596846}],2:0.00557894098[&age_median=0.00557894098,age_mean=0.005407200694,age_n=5,age_range={0.00062788005,0.01061488344},age_hpdi_95={0.00062788005,0.01061488344},age_qi_95={0.000691607122,0.010448309919}],3:0.00746525152[&age_median=0.00746525152,age_mean=0.010430946782,age_n=5,age_range={0.00533172001,0.01697485589},age_hpdi_95={0.00533172001,0.01697485589},age_qi_95={0.005392447484,0.016921761475}]
0,0,1,0,0,0	0.004	0.00632154870468	0:0.004875327755[&age_median=0.004875327755,age_mean=0.0049232015975,age_n=4,age_range={0.00320306235,0.00673908853},age_hpdi_95={0.00320306235,0.00673908853},age_qi_95={0.00328185552225,0.006645933205}],1:0.00355930497[&age_median=0.00355930497,age_mean=0.0052079122075,age_n=4,age_range={0.00078007783,0.01293296106},age_hpdi_95={0.00078007783,0.01293296106},age_qi_95={0.0008389471525,0.0123795095662}]
0,1,2,1,3,0	0.004	0.00623298229056	0:0.0075457105[&age_median=0.0075457105,age_mean=0.0063243413525,age_n=4,age_range={0.00091289786,0.00929304655},age_hpdi_95={0.00091289786,0.00929304655},age_qi_95={0.0013440283055,0.00922832684875}],1:0.003125072965[&age_median=0.003125072965,age_mean=0.00351261373,age_n=4,age_range={0.00148312522,0.00631718377},age_hpdi_95={0.00148312522,0.00631718377},age_qi_95={0.0015191251255,0.006164921635}],2:0.004264561665[&age_median=0.004264561665,age_mean=0.00838744827,age_n=4,age_range={0.00270566333,0.02231500642},age_hpdi_95={0.00270566333,0.02231500642},age_qi_95={0.0027784652735,0.021005338495}],3:0.00705628836[&age_median=0.00705628836,age_mean=0.006657219505,age_n=4,age_range={0.00171599566,0.01080030564},age_hpdi_95={0.00171599566,0.01080030564},age_qi_95={0.0019472672305,0.010688754726}]
0,1,2,3,2,2	0.004	0.00615171364215	0:0.02295407133[&age_median=0.02295407133,age_mean=0.0205240465575,age_n=4,age_range={0.00898326984,0.02720477373},age_hpdi_95={0.00898326984,0.02720477373},age_qi_95={0.009907126356,0.0270099246457}],1:0.005382160895[&age_median=0.005382160895,age_mean=0.004743882595,age_n=4,age_range={0.0018324479,0.00637876069},age_hpdi_95={0.0018324479,0.00637876069},age_qi_95={0.00209850854975,0.00630418353025}],2:0.00153588207[&age_median=0.00153588207,age_mean=0.0024543381925,age_n=4,age_range={0.001039252,0.00570633663},age_hpdi_95={0.001039252,0.00570633663},age_qi_95={0.00107397257875,0.0053960792145}],3:0.0039202265[&age_median=0.0039202265,age_mean=0.004231832405,age_n=4,age_range={0.00145974597,0.00762713065},age_hpdi_95={0.00145974597,0.00762713065},age_qi_95={0.0016386921315,0.007354702717}]
0,1,0,2,1,2	0.004	0.00708467974492	0:0.00731078077[&age_median=0.00731078077,age_mean=0.0072101500175,age_n=4,age_range={0.00359538359,0.01062365494},age_hpdi_95={0.00359538359,0.01062365494},age_qi_95={0.0037401676625,0.0105090600932}],1:0.01106455733[&age_median=0.01106455733,age_mean=0.0102580462775,age_n=4,age_range={0.00191764693,0.01698542352},age_hpdi_95={0.00191764693,0.01698542352},age_qi_95={0.00255143693725,0.0165935868285}],2:0.00205226351[&age_median=0.00205226351,age_mean=0.0017637422325,age_n=4,age_range={0.00044082967,0.00250961224},age_hpdi_95={0.00044082967,0.00250961224},age_qi_95={0.00053251527625,0.002504483017}]
0,1,2,2,2,0	0.004	0.00600198244245	0:0.00717866706[&age_median=0.00717866706,age_mean=0.00641292994,age_n=4,age_range={0.00162024225,0.00967414339},age_hpdi_95={0.00162024225,0.00967414339},age_qi_95={0.001911072879,0.009613033897}],1:0.00536157534[&age_median=0.00536157534,age_mean=0.00530986354,age_n=4,age_range={0.00168969753,0.00882660595},age_hpdi_95={0.00168969753,0.00882660595},age_qi_95={0.0018230243175,0.0087087927025}],2:0.003543006355[&age_median=0.003543006355,age_mean=0.0042312552425,age_n=4,age_range={0.00056491312,0.00927409514},age_hpdi_95={0.00056491312,0.00927409514},age_qi_95={0.00065627811625,0.0089762554775}]
0,1,2,2,3,2	0.004	0.00594347819886	0:0.0092740745[&age_median=0.0092740745,age_mean=0.0113444547675,age_n=4,age_range={0.00657830508,0.02025136499},age_hpdi_95={0.00657830508,0.02025136499},age_qi_95={0.006733433868,0.0194751221217}],1:0.002594873915[&age_median=0.002594873915,age_mean=0.0022767432225,age_n=4,age_range={0.0001501977,0.00376702736},age_hpdi_95={0.0001501977,0.00376702736},age_qi_95={0.0002642172885,0.00374844697925}],2:0.001536412835[&age_median=0.001536412835,age_mean=0.0025185707175,age_n=4,age_range={0.00049247182,0.00650898538},age_hpdi_95={0.00049247182,0.00650898538},age_qi_95={0.00056912387575,0.0061376859595}],3:0.011410613165[&age_median=0.011410613165,age_mean=0.0133472198775,age_n=4,age_range={0.00155488014,0.02901277304},age_hpdi_95={0.00155488014,0.02901277304},age_qi_95={0.0021079160805,0.0278787550857}]
0,1,1,2,2,2	0.004	0.00588941579036	0:0.015332332075[&age_median=0.015332332075,age_mean=0.0157871721575,age_n=4,age_range={0.00393319688,0.0285508276},age_hpdi_95={0.00393319688,0.0285508276},age_qi_95={0.004109748617,0.0282378238382}],1:0.003938512125[&age_median=0.003938512125,age_mean=0.005293565055,age_n=4,age_range={0.00151768323,0.01177955274},age_hpdi_95={0.00151768323,0.01177955274},age_qi_95={0.00169293880125,0.0111977812897}],2:0.00168409063[&age_median=0.00168409063,age_mean=0.0035499905775,age_n=4,age_range={0.00029594214,0.01053583891},age_hpdi_95={0.00029594214,0.01053583891},age_qi_95={0.000312319962,0.00995969110375}]
0,1,2,1,2,3	0.004	0.00583746032269	0:0.00919116722[&age_median=0.00919116722,age_mean=0.0127473593525,age_n=4,age_range={0.00077215192,0.03183495105},age_hpdi_95={0.00077215192,0.03183495105},age_qi_95={0.00116767684525,0.030372568485}],1:0.00569555617[&age_median=0.00569555617,age_mean=0.00504005287,age_n=4,age_range={0.00073820893,0.00803089021},age_hpdi_95={0.00073820893,0.00803089021},age_qi_95={0.0010564684735,0.0079092816565}],2:0.004791232715[&age_median=0.004791232715,age_mean=0.0048454912325,age_n=4,age_range={0.00166652666,0.00813297284},age_hpdi_95={0.00166652666,0.00813297284},age_qi_95={0.00180192996875,0.007981291976}],3:0.008711925835[&age_median=0.008711925835,age_mean=0.00797478112,age_n=4,age_range={0.0004407339,0.01403453891},age_hpdi_95={0.0004407339,0.01403453891},age_qi_95={0.000887162331,0.0138092538935}]
0,0,0,1,1,1	0.004	0.00578496427979	0:0.005206896825[&age_median=0.005206896825,age_mean=0.0071536620075,age_n=4,age_range={0.00353674175,0.01466411263},age_hpdi_95={0.00353674175,0.01466411263},age_qi_95={0.003542603099,0.0140742217262}],1:0.00642176751[&age_median=0.00642176751,age_mean=0.006188110815,age_n=4,age_range={0.00448676494,0.0074221433},age_hpdi_95={0.00448676494,0.0074221433},age_qi_95={0.00459011183425,0.00738889341425}]
0,1,2,2,0,3	0.004	0.00572920850307	0:0.009150319235[&age_median=0.009150319235,age_mean=0.0095496535725,age_n=4,age_range={0.005222672,0.01467530382},age_hpdi_95={0.005222672,0.01467530382},age_qi_95={0.005478745433,0.0142994300858}],1:0.004037649255[&age_median=0.004037649255,age_mean=0.00385619472,age_n=4,age_range={0.00147501574,0.00587446463},age_hpdi_95={0.00147501574,0.00587446463},age_qi_95={0.00155529913,0.0058486176005}],2:0.002402327965[&age_median=0.002402327965,age_mean=0.002638007995,age_n=4,age_range={0.00114655915,0.0046008169},age_hpdi_95={0.00114655915,0.0046008169},age_qi_95={0.00123866842,0.004438003621}],3:0.00883750207[&age_median=0.00883750207,age_mean=0.0111865435325,age_n=4,age_range={0.00031739079,0.0267537792},age_hpdi_95={0.00031739079,0.0267537792},age_qi_95={0.000786124707,0.0255803328442}]
0,0,0,1,0,0	0.004	0.00566766108141	0:0.003512257895[&age_median=0.003512257895,age_mean=0.00382170315,age_n=4,age_range={0.00310327202,0.00515902479},age_hpdi_95={0.00310327202,0.00515902479},age_qi_95={0.0031334182805,0.005036044953}],1:0.00130185844[&age_median=0.00130185844,age_mean=0.001726107285,age_n=4,age_range={3.157419e-05,0.00426913807},age_hpdi_95={3.157419e-05,0.00426913807},age_qi_95={0.000117154137,0.0040562834695}]
0,1,0,1,2,0	0.004	0.00652386550041	0:0.00534153229[&age_median=0.00534153229,age_mean=0.00578303755,age_n=4,age_range={0.00314123638,0.00930784924},age_hpdi_95={0.00314123638,0.00930784924},age_qi_95={0.003243094,0.009073540042}],1:0.001276228775[&age_median=0.001276228775,age_mean=0.0018757982175,age_n=4,age_range={9.074493e-05,0.00485999039},age_hpdi_95={9.074493e-05,0.00485999039},age_qi_95={9.414589875e-05,0.0046767185885}],2:0.012958690815[&age_median=0.012958690815,age_mean=0.012931912745,age_n=4,age_range={0.00494260146,0.02086766789},age_hpdi_95={0.00494260146,0.02086766789},age_qi_95={0.00540030818175,0.0204179945893}]
0,0,1,0,2,1	0.004	0.00550535010976	0:0.003948276835[&age_median=0.003948276835,age_mean=0.00454475103,age_n=4,age_range={0.00197593765,0.0083065128},age_hpdi_95={0.00197593765,0.0083065128},age_qi_95={0.00206779570525,0.00803571248625}],1:0.00830970988[&age_median=0.00830970988,age_mean=0.0096527205275,age_n=4,age_range={0.00388858338,0.01810287897},age_hpdi_95={0.00388858338,0.01810287897},age_qi_95={0.00402454542225,0.0175640137335}],2:0.006629410175[&age_median=0.006629410175,age_mean=0.0070881700425,age_n=4,age_range={0.00381649287,0.01127736695},age_hpdi_95={0.00381649287,0.01127736695},age_qi_95={0.00395710572675,0.010999126133}]
0,1,1,1,1,2	0.004	0.00541495518362	0:0.01700285405[&age_median=0.01700285405,age_mean=0.0195732571775,age_n=4,age_range={0.00191426934,0.04237305127},age_hpdi_95={0.00191426934,0.04237305127},age_qi_95={0.00269426074875,0.040821938923}],1:0.00070538344[&age_median=0.00070538344,age_mean=0.00178508856,age_n=4,age_range={7.082077e-05,0.00565876659},age_hpdi_95={7.082077e-05,0.00565876659},age_qi_95={9.788191975e-05,0.00530779390425}],2:0.010387313495[&age_median=0.010387313495,age_mean=0.0106264054775,age_n=4,age_range={0.00079125557,0.02093973935},age_hpdi_95={0.00079125557,0.02093973935},age_qi_95={0.0011460609545,0.0205132063707}]
0,1,2,2,1,1	0.004	0.00531503180478	0:0.01382359961[&age_median=0.01382359961,age_mean=0.0143583097725,age_n=4,age_range={0.00140003871,0.02838600116},age_hpdi_95={0.00140003871,0.02838600116},age_qi_95={0.00223656534975,0.0273890614715}],1:0.00334762342[&age_median=0.00334762342,age_mean=0.004988773345,age_n=4,age_range={0.00100508677,0.01225475977},age_hpdi_95={0.00100508677,0.01225475977},age_qi_95={0.001055597833,0.0117119037295}],2:0.0017928016[&age_median=0.0017928016,age_mean=0.002465445305,age_n=4,age_range={0.00088045871,0.00539571931},age_hpdi_95={0.00088045871,0.00539571931},age_qi_95={0.00088387273925,0.00519051216925}]
0,1,1,2,0,3	0.004	0.0052069248984	0:0.016485513215[&age_median=0.016485513215,age_mean=0.016125861475,age_n=4,age_range={0.01230915425,0.01922326522},age_hpdi_95={0.01230915425,0.01922326522},age_qi_95={0.0126182063,0.019022108692}],1:0.00650469535[&age_median=0.00650469535,age_mean=0.005247700395,age_n=4,age_range={0.00020395969,0.00777745119},age_hpdi_95={0.00020395969,0.00777745119},age_qi_95={0.00064960444375,0.00770890492275}],2:0.00744660503[&age_median=0.00744660503,age_mean=0.0068706797875,age_n=4,age_range={0.00229681017,0.01029269892},age_hpdi_95={0.00229681017,0.01029269892},age_qi_95={0.00247266087825,0.0102896257845}],3:0.008976566375[&age_median=0.008976566375,age_mean=0.0091705641725,age_n=4,age_range={0.00103627547,0.01769284847},age_hpdi_95={0.00103627547,0.01769284847},age_qi_95={0.00147531397475,0.017195610626}]
0,1,2,0,1,2	0.004	0.0050928081631	0:0.006300369665[&age_median=0.006300369665,age_mean=0.0063252327575,age_n=4,age_range={0.00179184375,0.01090834795},age_hpdi_95={0.00179184375,0.01090834795},age_qi_95={0.002014988262,0.0106777445102}],1:0.002650600385[&age_median=0.002650600385,age_mean=0.003423913285,age_n=4,age_range={0.00063906421,0.00775538816},age_hpdi_95={0.00063906421,0.00775538816},age_qi_95={0.00077136699325,0.00739109150675}],2:0.00259262683[&age_median=0.00259262683,age_mean=0.0026821382475,age_n=4,age_range={0.0004035685,0.00513973083},age_hpdi_95={0.0004035685,0.00513973083},age_qi_95={0.000520980103,0.00499546580175}]
0,0,0,1,2,1	0.003	0.00497547239995	0:0.0041475946[&age_median=0.0041475946,age_mean=0.00546309893667,age_n=3,age_range={0.00218465335,0.01005704886},age_hpdi_95={0.00218465335,0.01005704886},age_qi_95={0.0022828004125,0.009761576147}],1:0.00553817097[&age_median=0.00553817097,age_mean=0.00538625752,age_n=3,age_range={0.0022935715,0.00832703009},age_hpdi_95={0.0022935715,0.00832703009},age_qi_95={0.0024558014735,0.008187587134}],2:0.00729467883[&age_median=0.00729467883,age_mean=0.01110155438,age_n=3,age_range={0.0060661362,0.01994384811},age_hpdi_95={0.0060661362,0.01994384811},age_qi_95={0.0061275633315,0.019311389646}]
0,1,2,3,2,3	0.003	0.0048580861614	0:0.01648025014[&age_median=0.01648025014,age_mean=0.0139992499433,age_n=3,age_range={0.00770228688,0.01781521281},age_hpdi_95={0.00770228688,0.01781521281},age_qi_95={0.008141185043,0.0177484646765}],1:0.00108747637[&age_median=0.00108747637,age_mean=0.00103798927,age_n=3,age_range={0.00011439837,0.00191209307},age_hpdi_95={0.00011439837,0.00191209307},age_qi_95={0.00016305227,0.001870862235}],2:0.00524944805[&age_median=0.00524944805,age_mean=0.00637296236,age_n=3,age_range={0.00120629295,0.01266314608},age_hpdi_95={0.00120629295,0.01266314608},age_qi_95={0.001408450705,0.0122924611785}],3:0.00526256906[&age_median=0.00526256906,age_mean=0.00417512831,age_n=3,age_range={0.001463363,0.00579945287},age_hpdi_95={0.001463363,0.00579945287},age_qi_95={0.001653323303,0.0057726086795}]
0,1,2,2,3,4	0.003	0.00552385178575	0:0.0106770258[&age_median=0.0106770258,age_mean=0.0144752299533,age_n=3,age_range={0.00879827252,0.02395039154},age_hpdi_95={0.00879827252,0.02395039154},age_qi_95={0.008892210184,0.023286723253}],1:0.00580735147[&age_median=0.00580735147,age_mean=0.00640160794667,age_n=3,age_range={0.00545521468,0.00794225769},age_hpdi_95={0.00545521468,0.00794225769},age_qi_95={0.0054728215195,0.007835512379}],2:0.00161817041[&age_median=0.00161817041,age_mean=0.00222584217333,age_n=3,age_range={0.00046307112,0.00459628499},age_hpdi_95={0.00046307112,0.00459628499},age_qi_95={0.0005208260845,0.004447379261}],3:0.00923628686[&age_median=0.00923628686,age_mean=0.00916906493333,age_n=3,age_range={0.00526035104,0.0130105569},age_hpdi_95={0.00526035104,0.0130105569},age_qi_95={0.005459147831,0.012821843398}],4:0.00196164758[&age_median=0.00196164758,age_mean=0.00568988376667,age_n=3,age_range={0.00094244169,0.01416556203},age_hpdi_95={0.00094244169,0.01416556203},age_qi_95={0.0009934019845,0.0135553663075}]
0,0,1,1,2,2	0.003	0.0046187578725	0:0.00450624328[&age_median=0.00450624328,age_mean=0.00413447309667,age_n=3,age_range={0.00294576343,0.00495141258},age_hpdi_95={0.00294576343,0.00495141258},age_qi_95={0.0030237874225,0.004929154115}],1:0.00019707784[&age_median=0.00019707784,age_mean=0.00264925172667,age_n=3,age_range={0.00015658751,0.00759408983},age_hpdi_95={0.00015658751,0.00759408983},age_qi_95={0.0001586120265,0.0072242392305}],2:0.01055466235[&age_median=0.01055466235,age_mean=0.00717338204333,age_n=3,age_range={1.56702e-06,0.01096391676},age_hpdi_95={1.56702e-06,0.01096391676},age_qi_95={0.0005292217865,0.0109434540395}]
0,1,1,2,1,2	0.003	0.00452122800451	0:0.03033797005[&age_median=0.03033797005,age_mean=0.0273701405233,age_n=3,age_range={0.01607850514,0.03569394638},age_hpdi_95={0.01607850514,0.03569394638},age_qi_95={0.0167914783855,0.0354261475635}],1:0.00382778836[&age_median=0.00382778836,age_mean=0.00534907807,age_n=3,age_range={0.0014810759,0.01073836995},age_hpdi_95={0.0014810759,0.01073836995},age_qi_95={0.001598411523,0.0103928408705}],2:0.00423549766[&age_median=0.00423549766,age_mean=0.00507670887,age_n=3,age_range={0.00202571509,0.00896891386},age_hpdi_95={0.00202571509,0.00896891386},age_qi_95={0.0021362042185,0.00873224305}]
0,0,1,1,2,3	0.003	0.00443448196122	0:0.01143764605[&age_median=0.01143764605,age_mean=0.0132287645667,age_n=3,age_range={0.01125233719,0.01699631046},age_hpdi_95={0.01125233719,0.01699631046},age_qi_95={0.011261602633,0.0167183772395}],1:0.0016660548[&age_median=0.0016660548,age_mean=0.00214395537667,age_n=3,age_range={0.00124645067,0.00351936066},age_hpdi_95={0.00124645067,0.00351936066},age_qi_95={0.0012674308765,0.003426695367}],2:0.01210707993[&age_median=0.01210707993,age_mean=0.01489345912,age_n=3,age_range={0.00309831573,0.0294749817},age_hpdi_95={0.00309831573,0.0294749817},age_qi_95={0.00354875394,0.0286065866115}],3:0.00539898429[&age_median=0.00539898429,age_mean=0.00625642543667,age_n=3,age_range={0.00344093849,0.00992935353},age_hpdi_95={0.00344093849,0.00992935353},age_qi_95={0.00353884078,0.009702835068}]
0,1,2,1,2,1	0.003	0.00435925407827	0:0.01814434473[&age_median=0.01814434473,age_mean=0.0182491058967,age_n=3,age_range={0.01476328681,0.02183968615},age_hpdi_95={0.01476328681,0.02183968615},age_qi_95={0.014932339706,0.021654919079}],1:0.00197776843[&age_median=0.00197776843,age_mean=0.00165520710667,age_n=3,age_range={0.00097598876,0.00201186413},age_hpdi_95={0.00097598876,0.00201186413},age_qi_95={0.0010260777435,0.002010159345}],2:0.00616210658[&age_median=0.00616210658,age_mean=0.00754858845,age_n=3,age_range={0.00255794621,0.01392571256},age_hpdi_95={0.00255794621,0.01392571256},age_qi_95={0.0027381542285,0.013537532261}]
0,1,1,0,2,2	0.003	0.00429531803048	0:0.0071371894[&age_median=0.0071371894,age_mean=0.00685341740667,age_n=3,age_range={0.00043600102,0.0129870618},age_hpdi_95={0.00043600102,0.0129870618},age_qi_95={0.000771060439,0.01269456818}],1:0.00110652169[&age_median=0.00110652169,age_mean=0.00144199336667,age_n=3,age_range={0.00097577585,0.00224368256},age_hpdi_95={0.00097577585,0.00224368256},age_qi_95={0.000982313142,0.0021868245165}],2:0.00335616321[&age_median=0.00335616321,age_mean=0.0042371873,age_n=3,age_range={0.00184331481,0.00751208388},age_hpdi_95={0.00184331481,0.00751208388},age_qi_95={0.00191895723,0.0073042878465}]
0,1,2,3,4,3	0.003	0.00424150637074	0:0.00935461205[&age_median=0.00935461205,age_mean=0.0111458053467,age_n=3,age_range={0.00871687064,0.01536593335},age_hpdi_95={0.00871687064,0.01536593335},age_qi_95={0.0087487577105,0.015065367285}],1:0.011700111[&age_median=0.011700111,age_mean=0.00971720040667,age_n=3,age_range={0.00214716321,0.01530432701},age_hpdi_95={0.00214716321,0.01530432701},age_qi_95={0.0026248105995,0.0151241162095}],2:0.00626193146[&age_median=0.00626193146,age_mean=0.00476787802333,age_n=3,age_range={0.0015551354,0.00648656721},age_hpdi_95={0.0015551354,0.00648656721},age_qi_95={0.001790475203,0.0064753354225}],3:0.00266481869[&age_median=0.00266481869,age_mean=0.00309540183667,age_n=3,age_range={0.00165953731,0.00496184951},age_hpdi_95={0.00165953731,0.00496184951},age_qi_95={0.001709801379,0.004846997969}],4:0.01898263292[&age_median=0.01898263292,age_mean=0.0184906160933,age_n=3,age_range={0.00923003763,0.02725917773},age_hpdi_95={0.00923003763,0.02725917773},age_qi_95={0.0097176673945,0.0268453504895}]
0,1,2,2,0,2	0.003	0.00419582450666	0:0.00803682031[&age_median=0.00803682031,age_mean=0.01144470627,age_n=3,age_range={0.00709895211,0.01919834639},age_hpdi_95={0.00709895211,0.01919834639},age_qi_95={0.00714584552,0.018640270086}],1:0.01047186647[&age_median=0.01047186647,age_mean=0.00822360765,age_n=3,age_range={0.00278032748,0.011418629},age_hpdi_95={0.00278032748,0.011418629},age_qi_95={0.0031649044295,0.0113712908735}],2:0.0004865253[&age_median=0.0004865253,age_mean=0.000651921053333,age_n=3,age_range={2.428076e-05,0.0014449571},age_hpdi_95={2.428076e-05,0.0014449571},age_qi_95={4.7392987e-05,0.00139703551}]
0,1,0,0,2,1	0.003	0.00484457340869	0:0.00199437737[&age_median=0.00199437737,age_mean=0.00270208751667,age_n=3,age_range={0.00084667552,0.00526520966},age_hpdi_95={0.00084667552,0.00526520966},age_qi_95={0.0009040606125,0.0051016680455}],1:0.00408800924[&age_median=0.00408800924,age_mean=0.00445374916,age_n=3,age_range={0.00177520326,0.00749803498},age_hpdi_95={0.00177520326,0.00749803498},age_qi_95={0.001890843559,0.007327533693}],2:0.01421944035[&age_median=0.01421944035,age_mean=0.0123600331067,age_n=3,age_range={0.00635854329,0.01650211568},age_hpdi_95={0.00635854329,0.01650211568},age_qi_95={0.006751588143,0.0163879819135}]
0,1,2,3,4,5	0.003	0.00411168852995	0:0.00428700619[&age_median=0.00428700619,age_mean=0.00574402106667,age_n=3,age_range={0.00055073374,0.01239432327},age_hpdi_95={0.00055073374,0.01239432327},age_qi_95={0.0007375473625,0.011988957416}],1:0.00377447702[&age_median=0.00377447702,age_mean=0.00581567704667,age_n=3,age_range={0.00352600856,0.01014654556},age_hpdi_95={0.00352600856,0.01014654556},age_qi_95={0.003538431983,0.009827942133}],2:0.00557356285[&age_median=0.00557356285,age_mean=0.00446100769333,age_n=3,age_range={0.00081384023,0.00699562},age_hpdi_95={0.00081384023,0.00699562},age_qi_95={0.001051826361,0.0069245171425}],3:0.00084660385[&age_median=0.00084660385,age_mean=0.00206984650333,age_n=3,age_range={1.871385e-05,0.00534422181},age_hpdi_95={1.871385e-05,0.00534422181},age_qi_95={6.010835e-05,0.005119340912}],4:0.02096443691[&age_median=0.02096443691,age_mean=0.0182334796933,age_n=3,age_range={0.00509379584,0.02864220633},age_hpdi_95={0.00509379584,0.02864220633},age_qi_95={0.0058873278935,0.028258317859}],5:0.00640980081[&age_median=0.00640980081,age_mean=0.00753643665,age_n=3,age_range={0.00388543408,0.01231407506},age_hpdi_95={0.00388543408,0.01231407506},age_qi_95={0.0040116524165,0.0120188613475}]
0,0,1,2,2,0	0.003	0.00407289085897	0:0.00528730281[&age_median=0.00528730281,age_mean=0.00529577556,age_n=3,age_range={0.00154263673,0.00905738714},age_hpdi_95={0.00154263673,0.00905738714},age_qi_95={0.001729870034,0.0088688829235}],1:0.0021926023[&age_median=0.0021926023,age_mean=0.00188783246667,age_n=3,age_range={0.00075178143,0.00271911367},age_hpdi_95={0.00075178143,0.00271911367},age_qi_95={0.0008238224735,0.0026927881015}],2:0.00382362128[&age_median=0.00382362128,age_mean=0.00647581191667,age_n=3,age_range={0.00379131657,0.0118124979},age_hpdi_95={0.00379131657,0.0118124979},age_qi_95={0.0037929318055,0.011413054069}]
0,1,0,2,0,1	0.003	0.00402991838403	0:0.00584521312[&age_median=0.00584521312,age_mean=0.00676612588333,age_n=3,age_range={0.00458275659,0.00987040794},age_hpdi_95={0.00458275659,0.00987040794},age_qi_95={0.0046458794165,0.009669148199}],1:0.00454496224[&age_median=0.00454496224,age_mean=0.00477609238,age_n=3,age_range={0.00306273933,0.00672057557},age_hpdi_95={0.00306273933,0.00672057557},age_qi_95={0.0031368504755,0.0066117949035}],2:0.00876893284[&age_median=0.00876893284,age_mean=0.00943842847,age_n=3,age_range={0.00625101813,0.01329533444},age_hpdi_95={0.00625101813,0.01329533444},age_qi_95={0.0063769138655,0.01306901436}]
0,1,1,1,2,3	0.003	0.00398023105283	0:0.01604639912[&age_median=0.01604639912,age_mean=0.0184481082967,age_n=3,age_range={0.01284013162,0.02645779415},age_hpdi_95={0.01284013162,0.02645779415},age_qi_95={0.013000444995,0.0259372243985}],1:0.00283351794[&age_median=0.00283351794,age_mean=0.00287601751,age_n=3,age_range={0.00205504898,0.00373948561},age_hpdi_95={0.00205504898,0.00373948561},age_qi_95={0.002093972428,0.0036941872265}],2:0.00584194692[&age_median=0.00584194692,age_mean=0.00740535990667,age_n=3,age_range={0.0028950374,0.0134790954},age_hpdi_95={0.0028950374,0.0134790954},age_qi_95={0.003042382876,0.013097237976}],3:0.00757027093[&age_median=0.00757027093,age_mean=0.01174793436,age_n=3,age_range={0.00310580349,0.02456772866},age_hpdi_95={0.00310580349,0.02456772866},age_qi_95={0.003329026862,0.0237178557735}]
