number	PRI.div.model	density	PRI.Psi	density	PRI.E.t	density	PRI.omega	density	PRI.cv	density
443	73.1181	0.00461964	3.21221	0.373768	0.00634023	32.406	0.0104252	36.3204	0.981048	0.67075
444	73.2813	0.00460419	3.21722	0.366279	0.00635457	31.7166	0.0104488	36.184	0.983268	0.669811
445	73.4444	0.00458906	3.22222	0.358766	0.0063689	31.0366	0.0104724	36.0432	0.985487	0.668884
446	73.6076	0.00457425	3.22723	0.351236	0.00638324	30.3661	0.010496	35.8981	0.987707	0.66797
447	73.7708	0.00455977	3.23223	0.343698	0.00639757	29.7051	0.0105196	35.7487	0.989927	0.667069
448	73.9339	0.00454561	3.23724	0.336161	0.00641191	29.0537	0.0105432	35.5952	0.992146	0.666181
449	74.0971	0.00453179	3.24224	0.328631	0.00642624	28.4118	0.0105668	35.4376	0.994366	0.665306
450	74.2603	0.00451829	3.24725	0.321116	0.00644058	27.7795	0.0105904	35.2761	0.996585	0.664445
451	74.4234	0.00450513	3.25225	0.313625	0.00645491	27.1569	0.0106139	35.1107	0.998805	0.663598
452	74.5866	0.0044923	3.25726	0.306165	0.00646925	26.5438	0.0106375	34.9415	1.00102	0.662765
453	74.7497	0.0044798	3.26226	0.298742	0.00648358	25.9405	0.0106611	34.7687	1.00324	0.661946
454	74.9129	0.00446763	3.26727	0.291364	0.00649791	25.3468	0.0106847	34.5923	1.00546	0.661141
455	75.0761	0.00445578	3.27227	0.284037	0.00651225	24.7627	0.0107083	34.4125	1.00768	0.66035
456	75.2392	0.00444426	3.27728	0.276769	0.00652658	24.1884	0.0107319	34.2293	1.0099	0.659573
457	75.4024	0.00443305	3.28228	0.269566	0.00654092	23.6236	0.0107555	34.0429	1.01212	0.65881
458	75.5656	0.00442216	3.28729	0.262433	0.00655525	23.0686	0.010779	33.8533	1.01434	0.658061
459	75.7287	0.00441158	3.29229	0.255377	0.00656959	22.5232	0.0108026	33.6608	1.01656	0.657326
460	75.8919	0.0044013	3.2973	0.248403	0.00658392	21.9873	0.0108262	33.4653	1.01878	0.656604
461	76.0551	0.00439131	3.3023	0.241517	0.00659826	21.4611	0.0108498	33.267	1.021	0.655896
462	76.2182	0.00438161	3.30731	0.234724	0.00661259	20.9445	0.0108734	33.066	1.02322	0.655201
463	76.3814	0.00437219	3.31231	0.228029	0.00662693	20.4374	0.010897	32.8625	1.02544	0.654519
464	76.5445	0.00436304	3.31732	0.221437	0.00664126	19.9397	0.0109206	32.6565	1.02766	0.653849
465	76.7077	0.00435414	3.32232	0.214953	0.0066556	19.4516	0.0109442	32.4481	1.02988	0.653191
466	76.8709	0.0043455	3.32733	0.20858	0.00666993	18.9728	0.0109677	32.2374	1.0321	0.652546
467	77.034	0.0043371	3.33233	0.202322	0.00668427	18.5033	0.0109913	32.0246	1.03432	0.651911
468	77.1972	0.00432892	3.33734	0.196184	0.0066986	18.0432	0.0110149	31.8098	1.03654	0.651287
469	77.3604	0.00432096	3.34234	0.190169	0.00671293	17.5922	0.0110385	31.5931	1.03876	0.650674
470	77.5235	0.0043132	3.34735	0.18428	0.00672727	17.1505	0.0110621	31.3746	1.04098	0.65007
471	77.6867	0.00430564	3.35235	0.178521	0.0067416	16.7178	0.0110857	31.1543	1.0432	0.649475
472	77.8498	0.00429825	3.35736	0.172894	0.00675594	16.2941	0.0111093	30.9325	1.04542	0.648889
473	78.013	0.00429103	3.36236	0.167402	0.00677027	15.8793	0.0111328	30.7092	1.04764	0.64831
474	78.1762	0.00428396	3.36737	0.162048	0.00678461	15.4734	0.0111564	30.4844	1.04985	0.647739
475	78.3393	0.00427702	3.37237	0.156833	0.00679894	15.0762	0.01118	30.2584	1.05207	0.647174
476	78.5025	0.00427021	3.37738	0.151761	0.00681328	14.6876	0.0112036	30.0313	1.05429	0.646615
477	78.6657	0.00426351	3.38238	0.146832	0.00682761	14.3077	0.0112272	29.803	1.05651	0.64606
478	78.8288	0.0042569	3.38739	0.142048	0.00684195	13.9362	0.0112508	29.5738	1.05873	0.64551
479	78.992	0.00425037	3.39239	0.137411	0.00685628	13.573	0.0112744	29.3438	1.06095	0.644963
480	79.1552	0.0042439	3.3974	0.132922	0.00687062	13.2181	0.0112979	29.1129	1.06317	0.644418
481	79.3183	0.00423748	3.4024	0.128583	0.00688495	12.8713	0.0113215	28.8814	1.06539	0.643874
482	79.4815	0.00423109	3.40741	0.124394	0.00689929	12.5326	0.0113451	28.6493	1.06761	0.643331
483	79.6446	0.00422472	3.41241	0.120356	0.00691362	12.2017	0.0113687	28.4168	1.06983	0.642788
484	79.8078	0.00421836	3.41742	0.11647	0.00692795	11.8787	0.0113923	28.1838	1.07205	0.642243
485	79.971	0.00421198	3.42242	0.112736	0.00694229	11.5634	0.0114159	27.9506	1.07427	0.641697
486	80.1341	0.00420557	3.42743	0.109155	0.00695662	11.2555	0.0114395	27.7172	1.07649	0.641146
487	80.2973	0.00419912	3.43243	0.105726	0.00697096	10.9552	0.0114631	27.4836	1.07871	0.640592
488	80.4605	0.00419262	3.43744	0.102451	0.00698529	10.6621	0.0114866	27.2501	1.08093	0.640033
489	80.6236	0.00418604	3.44244	0.0993288	0.00699963	10.3762	0.0115102	27.0166	1.08315	0.639467
490	80.7868	0.00417938	3.44745	0.0963596	0.00701396	10.0974	0.0115338	26.7833	1.08537	0.638894
491	80.95	0.00417261	3.45245	0.0935432	0.0070283	9.82545	0.0115574	26.5502	1.08759	0.638313
492	81.1131	0.00416574	3.45746	0.0908794	0.00704263	9.56033	0.011581	26.3174	1.08981	0.637723
493	81.2763	0.00415873	3.46246	0.0883678	0.00705697	9.30187	0.0116046	26.085	1.09203	0.637123
494	81.4394	0.00415159	3.46747	0.0860078	0.0070713	9.04994	0.0116282	25.8532	1.09425	0.636511
495	81.6026	0.0041443	3.47247	0.083799	0.00708564	8.80441	0.0116517	25.6219	1.09647	0.635888
496	81.7658	0.00413683	3.47748	0.0817407	0.00709997	8.56516	0.0116753	25.3912	1.09869	0.635251
497	81.9289	0.0041292	3.48248	0.0798324	0.00711431	8.33204	0.0116989	25.1612	1.1009	0.634601
498	82.0921	0.00412137	3.48749	0.0780732	0.00712864	8.10494	0.0117225	24.932	1.10312	0.633935
499	82.2553	0.00411335	3.49249	0.0764623	0.00714297	7.88371	0.0117461	24.7037	1.10534	0.633254
500	82.4184	0.00410512	3.4975	0.074999	0.00715731	7.66823	0.0117697	24.4763	1.10756	0.632556
501	82.5816	0.00409667	3.5025	0.0736823	0.00717164	7.45837	0.0117933	24.2498	1.10978	0.63184
502	82.7447	0.00408799	3.50751	0.0725113	0.00718598	7.254	0.0118169	24.0245	1.112	0.631106
503	82.9079	0.00407908	3.51251	0.0714849	0.00720031	7.055	0.0118404	23.8002	1.11422	0.630352
504	83.0711	0.00406992	3.51752	0.0706023	0.00721465	6.86123	0.011864	23.5771	1.11644	0.629579
505	83.2342	0.00406051	3.52252	0.0698623	0.00722898	6.67257	0.0118876	23.3553	1.11866	0.628784
506	83.3974	0.00405084	3.52753	0.0692638	0.00724332	6.48891	0.0119112	23.1347	1.12088	0.627968
507	83.5606	0.00404091	3.53253	0.0688057	0.00725765	6.31011	0.0119348	22.9155	1.1231	0.627129
508	83.7237	0.00403071	3.53754	0.0684869	0.00727199	6.13606	0.0119584	22.6977	1.12532	0.626267
509	83.8869	0.00402024	3.54254	0.0683062	0.00728632	5.96664	0.011982	22.4814	1.12754	0.625382
510	84.05	0.00400949	3.54755	0.0682623	0.00730066	5.80173	0.0120055	22.2665	1.12976	0.624472
511	84.2132	0.00399846	3.55255	0.0683541	0.00731499	5.64121	0.0120291	22.0532	1.13198	0.623537
512	84.3764	0.00398714	3.55756	0.0685802	0.00732933	5.48497	0.0120527	21.8415	1.1342	0.622577
513	84.5395	0.00397554	3.56256	0.0689394	0.00734366	5.33291	0.0120763	21.6314	1.13642	0.621592
514	84.7027	0.00396366	3.56757	0.0694304	0.00735799	5.18491	0.0120999	21.423	1.13864	0.620579
515	84.8659	0.00395149	3.57257	0.0700517	0.00737233	5.04086	0.0121235	21.2163	1.14086	0.619541
516	85.029	0.00393903	3.57758	0.0708021	0.00738666	4.90065	0.0121471	21.0114	1.14308	0.618475
517	85.1922	0.00392629	3.58258	0.07168	0.007401	4.7642	0.0121707	20.8082	1.1453	0.617382
518	85.3554	0.00391327	3.58759	0.072684	0.00741533	4.63139	0.0121942	20.6069	1.14752	0.616261
519	85.5185	0.00389997	3.59259	0.0738127	0.00742967	4.50212	0.0122178	20.4074	1.14974	0.615113
520	85.6817	0.00388639	3.5976	0.0750646	0.007444	4.37631	0.0122414	20.2097	1.15195	0.613936
521	85.8448	0.00387254	3.6026	0.0764379	0.00745834	4.25385	0.012265	20.014	1.15417	0.612732
522	86.008	0.00385842	3.60761	0.0779312	0.00747267	4.13465	0.0122886	19.8201	1.15639	0.611499
523	86.1712	0.00384405	3.61261	0.0795428	0.00748701	4.01863	0.0123122	19.6282	1.15861	0.610239
524	86.3343	0.00382941	3.61762	0.0812709	0.00750134	3.90569	0.0123358	19.4383	1.16083	0.60895
525	86.4975	0.00381453	3.62262	0.0831139	0.00751568	3.79576	0.0123593	19.2503	1.16305	0.607634
526	86.6607	0.00379941	3.62763	0.0850699	0.00753001	3.68874	0.0123829	19.0643	1.16527	0.606289
527	86.8238	0.00378405	3.63263	0.087137	0.00754435	3.58457	0.0124065	18.8803	1.16749	0.604917
528	86.987	0.00376847	3.63764	0.0893132	0.00755868	3.48315	0.0124301	18.6983	1.16971	0.603518
529	87.1501	0.00375268	3.64264	0.0915967	0.00757301	3.38442	0.0124537	18.5183	1.17193	0.602091
530	87.3133	0.00373669	3.64765	0.0939853	0.00758735	3.28829	0.0124773	18.3404	1.17415	0.600638
531	87.4765	0.0037205	3.65265	0.0964768	0.00760168	3.19471	0.0125009	18.1644	1.17637	0.599158
532	87.6396	0.00370412	3.65766	0.0990692	0.00761602	3.10359	0.0125244	17.9905	1.17859	0.597652
533	87.8028	0.00368758	3.66266	0.10176	0.00763035	3.01487	0.012548	17.8186	1.18081	0.596121
534	87.966	0.00367088	3.66767	0.104547	0.00764469	2.92849	0.0125716	17.6487	1.18303	0.594565
535	88.1291	0.00365403	3.67267	0.107427	0.00765902	2.84438	0.0125952	17.4808	1.18525	0.592985
536	88.2923	0.00363706	3.67768	0.110399	0.00767336	2.76248	0.0126188	17.315	1.18747	0.59138
537	88.4555	0.00361996	3.68268	0.113459	0.00768769	2.68273	0.0126424	17.1511	1.18969	0.589753
538	88.6186	0.00360276	3.68769	0.116605	0.00770203	2.60507	0.012666	16.9892	1.19191	0.588103
539	88.7818	0.00358546	3.69269	0.119833	0.00771636	2.52944	0.0126896	16.8293	1.19413	0.586432
540	88.9449	0.0035681	3.6977	0.123142	0.0077307	2.4558	0.0127131	16.6714	1.19635	0.584739
541	89.1081	0.00355067	3.7027	0.126527	0.00774503	2.38408	0.0127367	16.5154	1.19857	0.583027
542	89.2713	0.0035332	3.70771	0.129986	0.00775936	2.31424	0.0127603	16.3613	1.20079	0.581295
543	89.4344	0.00351569	3.71271	0.133516	0.0077737	2.24623	0.0127839	16.2091	1.203	0.579545
544	89.5976	0.00349818	3.71772	0.137113	0.00778803	2.18	0.0128075	16.0588	1.20522	0.577777
545	89.7608	0.00348066	3.72272	0.140774	0.00780237	2.11551	0.0128311	15.9104	1.20744	0.575993
546	89.9239	0.00346317	3.72773	0.144495	0.0078167	2.0527	0.0128547	15.7639	1.20966	0.574193
547	90.0871	0.00344571	3.73273	0.148272	0.00783104	1.99154	0.0128782	15.6191	1.21188	0.572379
548	90.2502	0.0034283	3.73774	0.152103	0.00784537	1.93198	0.0129018	15.4762	1.2141	0.570551
549	90.4134	0.00341096	3.74274	0.155982	0.00785971	1.87398	0.0129254	15.335	1.21632	0.568711
550	90.5766	0.0033937	3.74775	0.159907	0.00787404	1.81751	0.012949	15.1956	1.21854	0.566859
551	90.7397	0.00337654	3.75275	0.163872	0.00788838	1.76252	0.0129726	15.0579	1.22076	0.564997
552	90.9029	0.00335951	3.75776	0.167875	0.00790271	1.70898	0.0129962	14.9219	1.22298	0.563126
553	91.0661	0.0033426	3.76276	0.17191	0.00791705	1.65685	0.0130198	14.7875	1.2252	0.561247
554	91.2292	0.00332584	3.76777	0.175973	0.00793138	1.60609	0.0130434	14.6547	1.22742	0.559362
555	91.3924	0.00330926	3.77277	0.18006	0.00794572	1.55668	0.0130669	14.5235	1.22964	0.55747
556	91.5555	0.00329285	3.77778	0.184167	0.00796005	1.50858	0.0130905	14.3939	1.23186	0.555574
557	91.7187	0.00327664	3.78278	0.188288	0.00797439	1.46176	0.0131141	14.2658	1.23408	0.553675
558	91.8819	0.00326064	3.78779	0.192419	0.00798872	1.41619	0.0131377	14.1392	1.2363	0.551774
559	92.045	0.00324488	3.79279	0.196555	0.00800305	1.37183	0.0131613	14.0141	1.23852	0.549872
560	92.2082	0.00322936	3.7978	0.200692	0.00801739	1.32866	0.0131849	13.8903	1.24074	0.54797
561	92.3714	0.00321409	3.8028	0.204825	0.00803172	1.28665	0.0132085	13.768	1.24296	0.546071
562	92.5345	0.00319911	3.80781	0.208948	0.00804606	1.24578	0.013232	13.647	1.24518	0.544173
563	92.6977	0.00318441	3.81281	0.213057	0.00806039	1.206	0.0132556	13.5273	1.2474	0.542281
564	92.8609	0.00317001	3.81782	0.217147	0.00807473	1.16731	0.0132792	13.4088	1.24962	0.540393
565	93.024	0.00315592	3.82282	0.221213	0.00808906	1.12967	0.0133028	13.2917	1.25184	0.538512
566	93.1872	0.00314217	3.82783	0.225249	0.0081034	1.09306	0.0133264	13.1757	1.25406	0.536639
567	93.3504	0.00312875	3.83283	0.22925	0.00811773	1.05746	0.01335	13.0608	1.25627	0.534774
568	93.5135	0.00311569	3.83784	0.233212	0.00813207	1.02284	0.0133736	12.9472	1.25849	0.53292
569	93.6767	0.00310299	3.84284	0.237129	0.0081464	0.989173	0.0133972	12.8346	1.26071	0.531078
570	93.8398	0.00309067	3.84785	0.240997	0.00816074	0.956445	0.0134207	12.723	1.26293	0.529248
571	94.003	0.00307873	3.85285	0.244809	0.00817507	0.924632	0.0134443	12.6125	1.26515	0.527432
572	94.1662	0.00306719	3.85786	0.248561	0.00818941	0.893711	0.0134679	12.5029	1.26737	0.525631
573	94.3293	0.00305606	3.86286	0.252249	0.00820374	0.863662	0.0134915	12.3944	1.26959	0.523846
574	94.4925	0.00304534	3.86787	0.255866	0.00821808	0.834465	0.0135151	12.2867	1.27181	0.522079
575	94.6557	0.00303504	3.87287	0.259409	0.00823241	0.8061	0.0135387	12.1799	1.27403	0.52033
576	94.8188	0.00302517	3.87788	0.262871	0.00824674	0.778547	0.0135623	12.0739	1.27625	0.5186
577	94.982	0.00301575	3.88288	0.266249	0.00826108	0.751787	0.0135858	11.9688	1.27847	0.516891
578	95.1451	0.00300676	3.88789	0.269538	0.00827541	0.725801	0.0136094	11.8645	1.28069	0.515203
579	95.3083	0.00299823	3.89289	0.272733	0.00828975	0.700572	0.013633	11.7609	1.28291	0.513538
580	95.4715	0.00299015	3.8979	0.275829	0.00830408	0.676082	0.0136566	11.658	1.28513	0.511897
581	95.6346	0.00298253	3.9029	0.278823	0.00831842	0.652312	0.0136802	11.5558	1.28735	0.51028
582	95.7978	0.00297538	3.90791	0.281709	0.00833275	0.629246	0.0137038	11.4543	1.28957	0.508688
583	95.961	0.0029687	3.91291	0.284484	0.00834709	0.606867	0.0137274	11.3534	1.29179	0.507123
584	96.1241	0.00296248	3.91792	0.287143	0.00836142	0.585158	0.0137509	11.2531	1.29401	0.505585
585	96.2873	0.00295674	3.92292	0.289683	0.00837576	0.564104	0.0137745	11.1534	1.29623	0.504075
586	96.4505	0.00295147	3.92793	0.2921	0.00839009	0.543689	0.0137981	11.0542	1.29845	0.502593
587	96.6136	0.00294668	3.93293	0.294391	0.00840443	0.523896	0.0138217	10.9556	1.30067	0.501141
588	96.7768	0.00294237	3.93794	0.296551	0.00841876	0.504711	0.0138453	10.8574	1.30289	0.499719
589	96.9399	0.00293853	3.94294	0.298578	0.0084331	0.48612	0.0138689	10.7598	1.3051	0.498328
590	97.1031	0.00293517	3.94795	0.300469	0.00844743	0.468106	0.0138925	10.6626	1.30732	0.496968
591	97.2663	0.00293228	3.95295	0.302221	0.00846176	0.450656	0.0139161	10.5658	1.30954	0.49564
592	97.4294	0.00292986	3.95796	0.303831	0.0084761	0.433756	0.0139396	10.4694	1.31176	0.494344
593	97.5926	0.00292791	3.96296	0.305297	0.00849043	0.417393	0.0139632	10.3735	1.31398	0.49308
594	97.7558	0.00292642	3.96797	0.306616	0.00850477	0.401551	0.0139868	10.2779	1.3162	0.49185
595	97.9189	0.0029254	3.97297	0.307787	0.0085191	0.386219	0.0140104	10.1827	1.31842	0.490654
596	98.0821	0.00292483	3.97798	0.308807	0.00853344	0.371383	0.014034	10.0878	1.32064	0.489491
597	98.2452	0.00292472	3.98298	0.309676	0.00854777	0.35703	0.0140576	9.99324	1.32286	0.488362
598	98.4084	0.00292505	3.98799	0.310392	0.00856211	0.343148	0.0140812	9.89901	1.32508	0.487267
599	98.5716	0.00292583	3.99299	0.310953	0.00857644	0.329724	0.0141047	9.80508	1.3273	0.486206
600	98.7347	0.00292704	3.998	0.311359	0.00859078	0.316747	0.0141283	9.71145	1.32952	0.485179
601	98.8979	0.00292867	4.003	0.311609	0.00860511	0.304205	0.0141519	9.61809	1.33174	0.484187
602	99.0611	0.00293073	4.00801	0.311703	0.00861945	0.292085	0.0141755	9.52501	1.33396	0.483229
603	99.2242	0.0029332	4.01301	0.311641	0.00863378	0.280377	0.0141991	9.43219	1.33618	0.482304
604	99.3874	0.00293607	4.01802	0.311422	0.00864811	0.269069	0.0142227	9.33963	1.3384	0.481413
605	99.5506	0.00293934	4.02302	0.311048	0.00866245	0.25815	0.0142463	9.24733	1.34062	0.480556
606	99.7137	0.002943	4.02803	0.310518	0.00867678	0.247611	0.0142699	9.15526	1.34284	0.479732
607	99.8769	0.00294703	4.03303	0.309833	0.00869112	0.237439	0.0142934	9.06345	1.34506	0.47894
608	100.04	0.00295144	4.03804	0.308994	0.00870545	0.227625	0.014317	8.97187	1.34728	0.47818
609	100.203	0.00295619	4.04304	0.308003	0.00871979	0.218159	0.0143406	8.88053	1.3495	0.477453
610	100.366	0.0029613	4.04805	0.306862	0.00873412	0.209031	0.0143642	8.78943	1.35172	0.476756
611	100.53	0.00296674	4.05305	0.305571	0.00874846	0.200231	0.0143878	8.69856	1.35394	0.47609
612	100.693	0.00297251	4.05806	0.304132	0.00876279	0.191749	0.0144114	8.60794	1.35615	0.475453
613	100.856	0.00297859	4.06306	0.302549	0.00877713	0.183577	0.014435	8.51755	1.35837	0.474845
614	101.019	0.00298498	4.06807	0.300822	0.00879146	0.175705	0.0144585	8.42742	1.36059	0.474266
615	101.182	0.00299165	4.07307	0.298956	0.0088058	0.168124	0.0144821	8.33753	1.36281	0.473713
616	101.345	0.00299861	4.07808	0.296951	0.00882013	0.160826	0.0145057	8.2479	1.36503	0.473187
617	101.509	0.00300583	4.08308	0.294812	0.00883447	0.153802	0.0145293	8.15852	1.36725	0.472686
618	101.672	0.0030133	4.08809	0.292542	0.0088488	0.147043	0.0145529	8.06942	1.36947	0.472209
619	101.835	0.00302102	4.09309	0.290143	0.00886313	0.140542	0.0145765	7.9806	1.37169	0.471755
620	101.998	0.00302897	4.0981	0.28762	0.00887747	0.13429	0.0146001	7.89206	1.37391	0.471322
621	102.161	0.00303713	4.1031	0.284975	0.0088918	0.128281	0.0146236	7.80382	1.37613	0.470911
622	102.324	0.0030455	4.10811	0.282213	0.00890614	0.122505	0.0146472	7.71588	1.37835	0.470518
623	102.487	0.00305406	4.11311	0.279338	0.00892047	0.116955	0.0146708	7.62827	1.38057	0.470144
624	102.651	0.0030628	4.11812	0.276353	0.00893481	0.111625	0.0146944	7.54098	1.38279	0.469786
625	102.814	0.0030717	4.12312	0.273263	0.00894914	0.106508	0.014718	7.45404	1.38501	0.469444
626	102.977	0.00308075	4.12813	0.270072	0.00896348	0.101595	0.0147416	7.36746	1.38723	0.469115
627	103.14	0.00308995	4.13313	0.266784	0.00897781	0.096881	0.0147652	7.28126	1.38945	0.468798
628	103.303	0.00309927	4.13814	0.263404	0.00899215	0.0923588	0.0147888	7.19544	1.39167	0.468492
629	103.466	0.0031087	4.14314	0.259937	0.00900648	0.0880219	0.0148123	7.11003	1.39389	0.468196
630	103.63	0.00311823	4.14815	0.256387	0.00902082	0.0838641	0.0148359	7.02504	1.39611	0.467907
631	103.793	0.00312785	4.15315	0.252758	0.00903515	0.0798792	0.0148595	6.9405	1.39833	0.467624
632	103.956	0.00313754	4.15816	0.249056	0.00904949	0.0760613	0.0148831	6.85641	1.40055	0.467345
633	104.119	0.00314729	4.16316	0.245285	0.00906382	0.0724045	0.0149067	6.77281	1.40277	0.467069
634	104.282	0.0031571	4.16817	0.241451	0.00907815	0.0689032	0.0149303	6.6897	1.40499	0.466795
635	104.445	0.00316693	4.17317	0.237558	0.00909249	0.0655518	0.0149539	6.60711	1.4072	0.46652
636	104.609	0.00317679	4.17818	0.23361	0.00910682	0.062345	0.0149774	6.52507	1.40942	0.466242
637	104.772	0.00318665	4.18318	0.229613	0.00912116	0.0592775	0.015001	6.44358	1.41164	0.465961
638	104.935	0.00319652	4.18819	0.225572	0.00913549	0.0563442	0.0150246	6.36268	1.41386	0.465675
639	105.098	0.00320636	4.19319	0.221492	0.00914983	0.0535401	0.0150482	6.28239	1.41608	0.465381
640	105.261	0.00321618	4.1982	0.217377	0.00916416	0.0508605	0.0150718	6.20272	1.4183	0.465079
641	105.424	0.00322596	4.2032	0.213232	0.0091785	0.0483007	0.0150954	6.12371	1.42052	0.464766
642	105.588	0.00323568	4.20821	0.209061	0.00919283	0.0458562	0.015119	6.04538	1.42274	0.464441
643	105.751	0.00324534	4.21321	0.204871	0.00920717	0.0435224	0.0151426	5.96775	1.42496	0.464103
644	105.914	0.00325492	4.21822	0.200664	0.0092215	0.0412952	0.0151661	5.89085	1.42718	0.463749
645	106.077	0.00326441	4.22322	0.196447	0.00923584	0.0391704	0.0151897	5.81469	1.4294	0.463379
646	106.24	0.0032738	4.22823	0.192222	0.00925017	0.037144	0.0152133	5.73932	1.43162	0.46299
647	106.403	0.00328308	4.23323	0.187996	0.0092645	0.035212	0.0152369	5.66475	1.43384	0.462582
648	106.567	0.00329223	4.23824	0.183771	0.00927884	0.0333707	0.0152605	5.591	1.43606	0.462152
649	106.73	0.00330125	4.24324	0.179553	0.00929317	0.0316164	0.0152841	5.51811	1.43828	0.4617
650	106.893	0.00331012	4.24825	0.175345	0.00930751	0.0299456	0.0153077	5.4461	1.4405	0.461224
651	107.056	0.00331883	4.25325	0.171152	0.00932184	0.0283549	0.0153312	5.375	1.44272	0.460722
652	107.219	0.00332738	4.25826	0.166977	0.00933618	0.0268408	0.0153548	5.30484	1.44494	0.460194
653	107.382	0.00333574	4.26326	0.162825	0.00935051	0.0254003	0.0153784	5.23563	1.44716	0.459638
654	107.546	0.00334392	4.26827	0.158698	0.00936485	0.0240301	0.015402	5.16741	1.44938	0.459053
655	107.709	0.00335189	4.27327	0.154601	0.00937918	0.0227273	0.0154256	5.10021	1.4516	0.458438
656	107.872	0.00335966	4.27828	0.150536	0.00939352	0.0214891	0.0154492	5.03404	1.45382	0.457792
657	108.035	0.0033672	4.28328	0.146508	0.00940785	0.0203125	0.0154728	4.96894	1.45604	0.457113
658	108.198	0.00337452	4.28829	0.14252	0.00942219	0.019195	0.0154964	4.90494	1.45825	0.456402
659	108.361	0.00338159	4.29329	0.138573	0.00943652	0.0181339	0.0155199	4.84205	1.46047	0.455656
660	108.525	0.00338842	4.2983	0.134672	0.00945086	0.0171266	0.0155435	4.78031	1.46269	0.454876
661	108.688	0.00339498	4.3033	0.130819	0.00946519	0.0161709	0.0155671	4.71973	1.46491	0.45406
662	108.851	0.00340128	4.30831	0.127017	0.00947952	0.0152643	0.0155907	4.66035	1.46713	0.453208
663	109.014	0.0034073	4.31331	0.123268	0.00949386	0.0144046	0.0156143	4.6022	1.46935	0.452319
664	109.177	0.00341304	4.31832	0.119574	0.00950819	0.0135897	0.0156379	4.54528	1.47157	0.451392
665	109.34	0.00341848	4.32332	0.115938	0.00952253	0.0128174	0.0156615	4.48963	1.47379	0.450428
666	109.503	0.00342362	4.32833	0.112362	0.00953686	0.0120858	0.015685	4.43528	1.47601	0.449426
667	109.667	0.00342845	4.33333	0.108847	0.0095512	0.011393	0.0157086	4.38223	1.47823	0.448384
668	109.83	0.00343296	4.33834	0.105396	0.00956553	0.0107372	0.0157322	4.33052	1.48045	0.447304
669	109.993	0.00343715	4.34334	0.10201	0.00957987	0.0101165	0.0157558	4.28017	1.48267	0.446185
670	110.156	0.003441	4.34835	0.0986904	0.0095942	0.00952924	0.0157794	4.23119	1.48489	0.445027
671	110.319	0.00344452	4.35335	0.0954389	0.00960854	0.00897386	0.015803	4.18361	1.48711	0.44383
672	110.482	0.00344769	4.35836	0.0922566	0.00962287	0.00844877	0.0158266	4.13745	1.48933	0.442593
673	110.646	0.00345051	4.36336	0.0891446	0.00963721	0.00795246	0.0158501	4.09271	1.49155	0.441317
674	110.809	0.00345297	4.36837	0.0861038	0.00965154	0.00748352	0.0158737	4.04943	1.49377	0.440002
675	110.972	0.00345506	4.37337	0.0831352	0.00966588	0.00704057	0.0158973	4.00761	1.49599	0.438648
676	111.135	0.00345679	4.37838	0.0802394	0.00968021	0.00662229	0.0159209	3.96726	1.49821	0.437255
677	111.298	0.00345814	4.38338	0.0774172	0.00969455	0.00622745	0.0159445	3.92841	1.50043	0.435825
678	111.461	0.00345912	4.38839	0.0746689	0.00970888	0.00585483	0.0159681	3.89107	1.50265	0.434356
679	111.625	0.00345971	4.39339	0.0719951	0.00972321	0.0055033	0.0159917	3.85523	1.50487	0.43285
680	111.788	0.00345991	4.3984	0.0693959	0.00973755	0.00517175	0.0160153	3.82092	1.50709	0.431306
681	111.951	0.00345973	4.4034	0.0668717	0.00975188	0.00485915	0.0160388	3.78815	1.50931	0.429727
682	112.114	0.00345915	4.40841	0.0644225	0.00976622	0.0045645	0.0160624	3.75691	1.51152	0.428111
683	112.277	0.00345817	4.41341	0.0620482	0.00978055	0.00428685	0.016086	3.72721	1.51374	0.426461
684	112.44	0.00345679	4.41842	0.0597489	0.00979489	0.0040253	0.0161096	3.69906	1.51596	0.424775
685	112.604	0.00345502	4.42342	0.0575243	0.00980922	0.00377898	0.0161332	3.67246	1.51818	0.423056
686	112.767	0.00345284	4.42843	0.0553742	0.00982356	0.00354706	0.0161568	3.6474	1.5204	0.421304
687	112.93	0.00345026	4.43343	0.0532983	0.00983789	0.00332877	0.0161804	3.62389	1.52262	0.419519
688	113.093	0.00344727	4.43844	0.0512961	0.00985223	0.00312336	0.0162039	3.60193	1.52484	0.417703
689	113.256	0.00344388	4.44344	0.0493672	0.00986656	0.00293013	0.0162275	3.5815	1.52706	0.415857
690	113.419	0.00344009	4.44845	0.047511	0.0098809	0.0027484	0.0162511	3.5626	1.52928	0.41398
691	113.583	0.00343589	4.45345	0.0457271	0.00989523	0.00257752	0.0162747	3.54523	1.5315	0.412075
692	113.746	0.0034313	4.45846	0.0440146	0.00990957	0.0024169	0.0162983	3.52937	1.53372	0.410142
693	113.909	0.00342631	4.46346	0.0423729	0.0099239	0.00226596	0.0163219	3.51501	1.53594	0.408183
694	114.072	0.00342092	4.46847	0.0408013	0.00993823	0.00212414	0.0163455	3.50213	1.53816	0.406197
695	114.235	0.00341514	4.47347	0.039299	0.00995257	0.00199093	0.0163691	3.49072	1.54038	0.404186
696	114.398	0.00340896	4.47848	0.0378651	0.0099669	0.00186583	0.0163926	3.48077	1.5426	0.402151
