number	PRI.div.model	density	PRI.Psi	density	PRI.E.t	density	PRI.omega	density	PRI.cv	density
384	74.6096	0.00548361	2.91692	0.524348	0.0102491	4.16958	0.0249842	5.87671	0.875625	0.366912
385	74.8018	0.00548327	2.92192	0.528873	0.0102743	4.03389	0.0250495	5.8445	0.877912	0.365491
386	74.994	0.00548218	2.92693	0.53317	0.0102996	3.90176	0.0251147	5.81304	0.880198	0.364048
387	75.1862	0.00548032	2.93193	0.537233	0.0103249	3.77311	0.0251799	5.7823	0.882484	0.362585
388	75.3784	0.00547771	2.93694	0.541056	0.0103502	3.64788	0.0252452	5.75225	0.88477	0.361102
389	75.5706	0.00547434	2.94194	0.544633	0.0103755	3.526	0.0253104	5.72289	0.887057	0.359599
390	75.7628	0.00547022	2.94695	0.54796	0.0104008	3.4074	0.0253756	5.69418	0.889343	0.358079
391	75.955	0.00546534	2.95195	0.551031	0.0104261	3.29203	0.0254409	5.66611	0.891629	0.356541
392	76.1471	0.00545972	2.95696	0.553842	0.0104514	3.1798	0.0255061	5.63865	0.893915	0.354986
393	76.3393	0.00545337	2.96196	0.556388	0.0104766	3.07067	0.0255713	5.61178	0.896201	0.353416
394	76.5315	0.00544628	2.96697	0.558666	0.0105019	2.96456	0.0256366	5.58548	0.898488	0.351832
395	76.7237	0.00543848	2.97197	0.560672	0.0105272	2.86141	0.0257018	5.55971	0.900774	0.350234
396	76.9159	0.00542997	2.97698	0.562403	0.0105525	2.76116	0.025767	5.53447	0.90306	0.348623
397	77.1081	0.00542076	2.98198	0.563856	0.0105778	2.66376	0.0258323	5.50972	0.905346	0.347
398	77.3003	0.00541088	2.98699	0.56503	0.0106031	2.56913	0.0258975	5.48544	0.907633	0.345367
399	77.4925	0.00540033	2.99199	0.565923	0.0106284	2.47723	0.0259627	5.46162	0.909919	0.343724
400	77.6847	0.00538914	2.997	0.566533	0.0106536	2.38799	0.026028	5.43822	0.912205	0.342071
401	77.8769	0.00537732	3.002	0.566859	0.0106789	2.30135	0.0260932	5.41522	0.914491	0.340412
402	78.0691	0.0053649	3.00701	0.566901	0.0107042	2.21727	0.0261584	5.39261	0.916777	0.338745
403	78.2613	0.00535189	3.01201	0.566658	0.0107295	2.13568	0.0262237	5.37035	0.919064	0.337072
404	78.4535	0.00533832	3.01702	0.566132	0.0107548	2.05654	0.0262889	5.34844	0.92135	0.335394
405	78.6456	0.00532421	3.02202	0.565322	0.0107801	1.97978	0.0263541	5.32686	0.923636	0.333713
406	78.8378	0.0053096	3.02703	0.564231	0.0108054	1.90536	0.0264194	5.30558	0.925922	0.332028
407	79.03	0.00529451	3.03203	0.562859	0.0108307	1.83322	0.0264846	5.28458	0.928209	0.330341
408	79.2222	0.00527896	3.03704	0.561209	0.0108559	1.76332	0.0265498	5.26386	0.930495	0.328653
409	79.4144	0.005263	3.04204	0.559284	0.0108812	1.6956	0.0266151	5.2434	0.932781	0.326964
410	79.6066	0.00524665	3.04705	0.557085	0.0109065	1.63001	0.0266803	5.22318	0.935067	0.325276
411	79.7988	0.00522995	3.05205	0.554618	0.0109318	1.56651	0.0267455	5.20319	0.937354	0.323589
412	79.991	0.00521293	3.05706	0.551884	0.0109571	1.50505	0.0268108	5.18343	0.93964	0.321904
413	80.1832	0.00519563	3.06206	0.548889	0.0109824	1.44558	0.026876	5.16387	0.941926	0.320223
414	80.3754	0.00517808	3.06707	0.545636	0.0110077	1.38806	0.0269412	5.14453	0.944212	0.318545
415	80.5676	0.00516032	3.07207	0.542131	0.011033	1.33244	0.0270065	5.12538	0.946498	0.316872
416	80.7598	0.0051424	3.07708	0.538379	0.0110582	1.27867	0.0270717	5.10643	0.948785	0.315204
417	80.952	0.00512436	3.08208	0.534385	0.0110835	1.22671	0.0271369	5.08766	0.951071	0.313542
418	81.1441	0.00510622	3.08709	0.530155	0.0111088	1.17653	0.0272022	5.06909	0.953357	0.311886
419	81.3363	0.00508805	3.09209	0.525695	0.0111341	1.12807	0.0272674	5.05071	0.955643	0.310239
420	81.5285	0.00506988	3.0971	0.521013	0.0111594	1.08129	0.0273326	5.03252	0.95793	0.308599
421	81.7207	0.00505175	3.1021	0.516113	0.0111847	1.03615	0.0273979	5.01452	0.960216	0.306968
422	81.9129	0.00503371	3.10711	0.511005	0.01121	0.992613	0.0274631	4.99673	0.962502	0.305346
423	82.1051	0.0050158	3.11211	0.505694	0.0112352	0.950635	0.0275283	4.97914	0.964788	0.303734
424	82.2973	0.00499808	3.11712	0.500188	0.0112605	0.910177	0.0275936	4.96177	0.967075	0.302132
425	82.4895	0.00498057	3.12212	0.494496	0.0112858	0.8712	0.0276588	4.94462	0.969361	0.300541
426	82.6817	0.00496334	3.12713	0.488625	0.0113111	0.833663	0.027724	4.9277	0.971647	0.298961
427	82.8739	0.00494643	3.13213	0.482582	0.0113364	0.797529	0.0277893	4.91103	0.973933	0.297393
428	83.0661	0.00492987	3.13714	0.476378	0.0113617	0.76276	0.0278545	4.89462	0.976219	0.295837
429	83.2583	0.00491373	3.14214	0.470019	0.011387	0.729319	0.0279197	4.87848	0.978506	0.294294
430	83.4504	0.00489803	3.14715	0.463514	0.0114123	0.697168	0.027985	4.86264	0.980792	0.292764
431	83.6426	0.00488284	3.15215	0.456873	0.0114375	0.66627	0.0280502	4.8471	0.983078	0.291247
432	83.8348	0.00486819	3.15716	0.450103	0.0114628	0.636591	0.0281154	4.83189	0.985364	0.289744
433	84.027	0.00485413	3.16216	0.443215	0.0114881	0.608094	0.0281806	4.81702	0.987651	0.288255
434	84.2192	0.00484069	3.16717	0.436216	0.0115134	0.580744	0.0282459	4.80252	0.989937	0.28678
435	84.4114	0.00482794	3.17217	0.429116	0.0115387	0.554507	0.0283111	4.7884	0.992223	0.285319
436	84.6036	0.0048159	3.17718	0.421923	0.011564	0.52935	0.0283763	4.77468	0.994509	0.283874
437	84.7958	0.00480462	3.18218	0.414647	0.0115893	0.505237	0.0284416	4.7614	0.996796	0.282443
438	84.988	0.00479413	3.18719	0.407297	0.0116146	0.482137	0.0285068	4.74856	0.999082	0.281027
439	85.1802	0.00478449	3.19219	0.399881	0.0116398	0.460017	0.028572	4.73619	1.00137	0.279626
440	85.3724	0.00477571	3.1972	0.392409	0.0116651	0.438845	0.0286373	4.72432	1.00365	0.278241
441	85.5646	0.00476785	3.2022	0.384889	0.0116904	0.41859	0.0287025	4.71297	1.00594	0.276872
442	85.7568	0.00476094	3.20721	0.377331	0.0117157	0.399221	0.0287677	4.70216	1.00823	0.275518
443	85.949	0.004755	3.21221	0.369742	0.011741	0.380706	0.028833	4.69191	1.01051	0.27418
444	86.1411	0.00475008	3.21722	0.362132	0.0117663	0.363017	0.0288982	4.68225	1.0128	0.272857
445	86.3333	0.00474619	3.22222	0.354508	0.0117916	0.346125	0.0289634	4.6732	1.01509	0.271551
446	86.5255	0.00474338	3.22723	0.34688	0.0118169	0.329999	0.0290287	4.66478	1.01737	0.270261
447	86.7177	0.00474165	3.23223	0.339256	0.0118421	0.314613	0.0290939	4.65701	1.01966	0.268987
448	86.9099	0.00474105	3.23724	0.331643	0.0118674	0.299939	0.0291591	4.64991	1.02194	0.267729
449	87.1021	0.00474159	3.24224	0.324049	0.0118927	0.28595	0.0292244	4.6435	1.02423	0.266487
450	87.2943	0.00474329	3.24725	0.316483	0.011918	0.272619	0.0292896	4.6378	1.02652	0.265261
451	87.4865	0.00474617	3.25225	0.308952	0.0119433	0.25992	0.0293548	4.63283	1.0288	0.264051
452	87.6787	0.00475025	3.25726	0.301463	0.0119686	0.247829	0.0294201	4.62861	1.03109	0.262858
453	87.8709	0.00475553	3.26226	0.294023	0.0119939	0.23632	0.0294853	4.62515	1.03338	0.261681
454	88.0631	0.00476203	3.26727	0.286639	0.0120191	0.22537	0.0295505	4.62246	1.03566	0.26052
455	88.2553	0.00476976	3.27227	0.279319	0.0120444	0.214955	0.0296158	4.62056	1.03795	0.259375
456	88.4474	0.00477872	3.27728	0.272068	0.0120697	0.205053	0.029681	4.61945	1.04023	0.258246
457	88.6396	0.00478892	3.28228	0.264893	0.012095	0.195641	0.0297462	4.61916	1.04252	0.257134
458	88.8318	0.00480035	3.28729	0.257799	0.0121203	0.186697	0.0298115	4.61968	1.04481	0.256038
459	89.024	0.00481303	3.29229	0.250794	0.0121456	0.178202	0.0298767	4.62102	1.04709	0.254958
460	89.2162	0.00482694	3.2973	0.243883	0.0121709	0.170134	0.0299419	4.62318	1.04938	0.253894
461	89.4084	0.00484207	3.3023	0.23707	0.0121962	0.162474	0.0300072	4.62617	1.05166	0.252846
462	89.6006	0.00485843	3.30731	0.230361	0.0122214	0.155203	0.0300724	4.62999	1.05395	0.251815
463	89.7928	0.00487599	3.31231	0.223761	0.0122467	0.148302	0.0301376	4.63464	1.05624	0.2508
464	89.985	0.00489474	3.31732	0.217275	0.012272	0.141754	0.0302029	4.64011	1.05852	0.249801
465	90.1772	0.00491468	3.32232	0.210907	0.0122973	0.135541	0.0302681	4.64639	1.06081	0.248818
466	90.3694	0.00493577	3.32733	0.204662	0.0123226	0.129647	0.0303333	4.65347	1.0631	0.247851
467	90.5616	0.004958	3.33233	0.198543	0.0123479	0.124056	0.0303986	4.66136	1.06538	0.246901
468	90.7538	0.00498135	3.33734	0.192555	0.0123732	0.118752	0.0304638	4.67002	1.06767	0.245967
469	90.9459	0.00500578	3.34234	0.1867	0.0123985	0.11372	0.030529	4.67945	1.06995	0.24505
470	91.1381	0.00503128	3.34735	0.180982	0.0124237	0.108947	0.0305943	4.68963	1.07224	0.244148
471	91.3303	0.00505781	3.35235	0.175405	0.012449	0.104418	0.0306595	4.70054	1.07453	0.243264
472	91.5225	0.00508535	3.35736	0.169971	0.0124743	0.100121	0.0307247	4.71216	1.07681	0.242395
473	91.7147	0.00511385	3.36236	0.164683	0.0124996	0.0960429	0.03079	4.72446	1.0791	0.241544
474	91.9069	0.00514328	3.36737	0.159544	0.0125249	0.0921715	0.0308552	4.73741	1.08139	0.240708
475	92.0991	0.0051736	3.37237	0.154555	0.0125502	0.0884956	0.0309204	4.75099	1.08367	0.23989
476	92.2913	0.00520479	3.37738	0.149719	0.0125755	0.0850041	0.0309857	4.76516	1.08596	0.239088
477	92.4835	0.00523678	3.38238	0.145039	0.0126008	0.0816867	0.0310509	4.77989	1.08824	0.238303
478	92.6757	0.00526955	3.38739	0.140515	0.012626	0.0785333	0.0311161	4.79514	1.09053	0.237535
479	92.8679	0.00530305	3.39239	0.136149	0.0126513	0.0755346	0.0311814	4.81088	1.09282	0.236784
480	93.0601	0.00533723	3.3974	0.131943	0.0126766	0.0726815	0.0312466	4.82706	1.0951	0.23605
481	93.2523	0.00537205	3.4024	0.127899	0.0127019	0.0699654	0.0313118	4.84365	1.09739	0.235333
482	93.4444	0.00540747	3.40741	0.124016	0.0127272	0.0673784	0.0313771	4.86059	1.09968	0.234634
483	93.6366	0.00544342	3.41241	0.120297	0.0127525	0.0649127	0.0314423	4.87785	1.10196	0.233952
484	93.8288	0.00547987	3.41742	0.116743	0.0127778	0.0625611	0.0315075	4.89537	1.10425	0.233287
485	94.021	0.00551676	3.42242	0.113353	0.012803	0.0603168	0.0315728	4.91311	1.10653	0.23264
486	94.2132	0.00555405	3.42743	0.110128	0.0128283	0.0581733	0.031638	4.93101	1.10882	0.232011
487	94.4054	0.00559169	3.43243	0.10707	0.0128536	0.0561245	0.0317032	4.94902	1.11111	0.231399
488	94.5976	0.00562962	3.43744	0.104178	0.0128789	0.0541646	0.0317685	4.96708	1.11339	0.230806
489	94.7898	0.00566779	3.44244	0.101453	0.0129042	0.0522885	0.0318337	4.98515	1.11568	0.23023
490	94.982	0.00570616	3.44745	0.0988956	0.0129295	0.050491	0.0318989	5.00316	1.11797	0.229673
491	95.1742	0.00574466	3.45245	0.096505	0.0129548	0.0487673	0.0319642	5.02106	1.12025	0.229134
492	95.3664	0.00578327	3.45746	0.0942816	0.0129801	0.0471131	0.0320294	5.03879	1.12254	0.228614
493	95.5586	0.00582191	3.46246	0.0922253	0.0130053	0.0455241	0.0320946	5.05629	1.12482	0.228112
494	95.7507	0.00586055	3.46747	0.0903362	0.0130306	0.0439967	0.0321599	5.0735	1.12711	0.227628
495	95.9429	0.00589913	3.47247	0.088614	0.0130559	0.0425271	0.0322251	5.09035	1.1294	0.227164
496	96.1351	0.00593762	3.47748	0.0870585	0.0130812	0.041112	0.0322903	5.1068	1.13168	0.226718
497	96.3273	0.00597595	3.48248	0.0856694	0.0131065	0.0397483	0.0323556	5.12277	1.13397	0.226291
498	96.5195	0.00601409	3.48749	0.0844464	0.0131318	0.0384331	0.0324208	5.1382	1.13626	0.225883
499	96.7117	0.006052	3.49249	0.083389	0.0131571	0.0371638	0.032486	5.15304	1.13854	0.225494
500	96.9039	0.00608962	3.4975	0.0824969	0.0131824	0.0359377	0.0325513	5.16723	1.14083	0.225124
501	97.0961	0.00612692	3.5025	0.0817695	0.0132076	0.0347527	0.0326165	5.18069	1.14311	0.224774
502	97.2883	0.00616386	3.50751	0.0812063	0.0132329	0.0336067	0.0326817	5.19338	1.1454	0.224443
503	97.4805	0.0062004	3.51251	0.0808068	0.0132582	0.0324975	0.032747	5.20523	1.14769	0.224131
504	97.6727	0.0062365	3.51752	0.0805702	0.0132835	0.0314235	0.0328122	5.21619	1.14997	0.223839
505	97.8649	0.00627213	3.52252	0.0804961	0.0133088	0.030383	0.0328774	5.22619	1.15226	0.223566
506	98.0571	0.00630726	3.52753	0.0805836	0.0133341	0.0293744	0.0329427	5.23518	1.15455	0.223312
507	98.2493	0.00634185	3.53253	0.0808321	0.0133594	0.0283963	0.0330079	5.24311	1.15683	0.223078
508	98.4414	0.00637588	3.53754	0.0812407	0.0133846	0.0274474	0.0330731	5.24991	1.15912	0.222864
509	98.6336	0.00640932	3.54254	0.0818087	0.0134099	0.0265265	0.0331384	5.25554	1.1614	0.222669
510	98.8258	0.00644215	3.54755	0.0825353	0.0134352	0.0256326	0.0332036	5.25995	1.16369	0.222494
511	99.018	0.00647434	3.55255	0.0834194	0.0134605	0.0247646	0.0332688	5.26309	1.16598	0.222338
512	99.2102	0.00650588	3.55756	0.0844603	0.0134858	0.0239216	0.0333341	5.2649	1.16826	0.222201
513	99.4024	0.00653675	3.56256	0.0856569	0.0135111	0.0231027	0.0333993	5.26535	1.17055	0.222084
514	99.5946	0.00656693	3.56757	0.0870082	0.0135364	0.0223071	0.0334645	5.26438	1.17284	0.221987
515	99.7868	0.00659641	3.57257	0.0885131	0.0135617	0.0215342	0.0335298	5.26197	1.17512	0.221909
516	99.979	0.00662519	3.57758	0.0901706	0.0135869	0.0207832	0.033595	5.25807	1.17741	0.22185
517	100.171	0.00665324	3.58258	0.0919793	0.0136122	0.0200535	0.0336602	5.25264	1.17969	0.22181
518	100.363	0.00668058	3.58759	0.0939381	0.0136375	0.0193445	0.0337255	5.24565	1.18198	0.22179
519	100.556	0.00670719	3.59259	0.0960456	0.0136628	0.0186558	0.0337907	5.23706	1.18427	0.221788
520	100.748	0.00673308	3.5976	0.0983005	0.0136881	0.0179868	0.0338559	5.22686	1.18655	0.221806
521	100.94	0.00675825	3.6026	0.100701	0.0137134	0.017337	0.0339212	5.21501	1.18884	0.221843
522	101.132	0.0067827	3.60761	0.103247	0.0137387	0.016706	0.0339864	5.2015	1.19112	0.221898
523	101.324	0.00680644	3.61261	0.105934	0.013764	0.0160934	0.0340516	5.18629	1.19341	0.221972
524	101.517	0.00682948	3.61762	0.108763	0.0137892	0.0154987	0.0341169	5.16938	1.1957	0.222065
525	101.709	0.00685183	3.62262	0.111732	0.0138145	0.0149216	0.0341821	5.15075	1.19798	0.222176
526	101.901	0.0068735	3.62763	0.114837	0.0138398	0.0143618	0.0342473	5.13039	1.20027	0.222305
527	102.093	0.00689451	3.63263	0.118078	0.0138651	0.0138188	0.0343125	5.10829	1.20256	0.222452
528	102.285	0.00691487	3.63764	0.121453	0.0138904	0.0132924	0.0343778	5.08445	1.20484	0.222618
529	102.477	0.00693461	3.64264	0.124958	0.0139157	0.0127822	0.034443	5.05886	1.20713	0.222801
530	102.67	0.00695375	3.64765	0.128592	0.013941	0.0122878	0.0345083	5.03153	1.20941	0.223003
531	102.862	0.00697231	3.65265	0.132353	0.0139663	0.011809	0.0345735	5.00246	1.2117	0.223222
532	103.054	0.00699031	3.65766	0.136237	0.0139915	0.0113454	0.0346387	4.97166	1.21399	0.223458
533	103.246	0.00700778	3.66266	0.140242	0.0140168	0.0108968	0.0347039	4.93913	1.21627	0.223711
534	103.438	0.00702474	3.66767	0.144366	0.0140421	0.0104628	0.0347692	4.90491	1.21856	0.223982
535	103.631	0.00704123	3.67267	0.148604	0.0140674	0.0100431	0.0348344	4.86899	1.22085	0.22427
536	103.823	0.00705728	3.67768	0.152955	0.0140927	0.00963735	0.0348996	4.8314	1.22313	0.224574
537	104.015	0.00707291	3.68268	0.157415	0.014118	0.00924535	0.0349649	4.79216	1.22542	0.224896
538	104.207	0.00708815	3.68769	0.16198	0.0141433	0.00886675	0.0350301	4.75131	1.2277	0.225234
539	104.399	0.00710304	3.69269	0.166647	0.0141685	0.00850125	0.0350953	4.70886	1.22999	0.225588
540	104.592	0.00711762	3.6977	0.171412	0.0141938	0.00814854	0.0351606	4.66485	1.23228	0.225958
541	104.784	0.00713191	3.7027	0.176272	0.0142191	0.00780832	0.0352258	4.61931	1.23456	0.226345
542	104.976	0.00714595	3.70771	0.181221	0.0142444	0.00748028	0.035291	4.57228	1.23685	0.226748
543	105.168	0.00715977	3.71271	0.186257	0.0142697	0.00716413	0.0353563	4.5238	1.23914	0.227166
544	105.36	0.0071734	3.71772	0.191375	0.014295	0.00685956	0.0354215	4.47391	1.24142	0.2276
545	105.553	0.00718689	3.72272	0.19657	0.0143203	0.00656627	0.0354867	4.42265	1.24371	0.228049
546	105.745	0.00720026	3.72773	0.201838	0.0143456	0.00628396	0.035552	4.37008	1.24599	0.228514
547	105.937	0.00721355	3.73273	0.207174	0.0143708	0.00601232	0.0356172	4.31623	1.24828	0.228995
548	106.129	0.00722678	3.73774	0.212572	0.0143961	0.00575107	0.0356824	4.26115	1.25057	0.22949
549	106.321	0.00724	3.74274	0.218028	0.0144214	0.00549989	0.0357477	4.20491	1.25285	0.23
550	106.514	0.00725324	3.74775	0.223537	0.0144467	0.0052585	0.0358129	4.14755	1.25514	0.230525
551	106.706	0.00726651	3.75275	0.229093	0.014472	0.0050266	0.0358781	4.08913	1.25743	0.231065
552	106.898	0.00727986	3.75776	0.23469	0.0144973	0.00480391	0.0359434	4.0297	1.25971	0.23162
553	107.09	0.00729332	3.76276	0.240324	0.0145226	0.00459012	0.0360086	3.96932	1.262	0.232189
554	107.282	0.0073069	3.76777	0.245987	0.0145479	0.00438497	0.0360738	3.90806	1.26428	0.232772
555	107.474	0.00732064	3.77277	0.251674	0.0145731	0.00418816	0.0361391	3.84597	1.26657	0.233369
556	107.667	0.00733457	3.77778	0.25738	0.0145984	0.00399942	0.0362043	3.78311	1.26886	0.233981
557	107.859	0.00734869	3.78278	0.263097	0.0146237	0.00381849	0.0362695	3.71954	1.27114	0.234607
558	108.051	0.00736305	3.78779	0.268819	0.014649	0.00364508	0.0363348	3.65533	1.27343	0.235246
559	108.243	0.00737765	3.79279	0.274541	0.0146743	0.00347893	0.0364	3.59054	1.27572	0.235899
560	108.435	0.00739251	3.7978	0.280255	0.0146996	0.00331979	0.0364652	3.52523	1.278	0.236566
561	108.628	0.00740766	3.8028	0.285955	0.0147249	0.0031674	0.0365305	3.45947	1.28029	0.237247
562	108.82	0.0074231	3.80781	0.291634	0.0147502	0.00302152	0.0365957	3.39332	1.28257	0.23794
563	109.012	0.00743884	3.81281	0.297286	0.0147754	0.0028819	0.0366609	3.32684	1.28486	0.238647
564	109.204	0.00745491	3.81782	0.302903	0.0148007	0.0027483	0.0367262	3.2601	1.28715	0.239367
565	109.396	0.0074713	3.82282	0.30848	0.014826	0.00262049	0.0367914	3.19315	1.28943	0.240099
566	109.589	0.00748803	3.82783	0.314008	0.0148513	0.00249826	0.0368566	3.12606	1.29172	0.240844
567	109.781	0.00750509	3.83283	0.319481	0.0148766	0.00238138	0.0369219	3.0589	1.29401	0.241602
568	109.973	0.00752249	3.83784	0.324893	0.0149019	0.00226963	0.0369871	2.99173	1.29629	0.242372
569	110.165	0.00754023	3.84284	0.330236	0.0149272	0.00216281	0.0370523	2.9246	1.29858	0.243154
570	110.357	0.0075583	3.84785	0.335503	0.0149524	0.00206072	0.0371176	2.85757	1.30086	0.243948
571	110.55	0.00757671	3.85285	0.340688	0.0149777	0.00196317	0.0371828	2.7907	1.30315	0.244753
572	110.742	0.00759544	3.85786	0.345784	0.015003	0.00186997	0.037248	2.72405	1.30544	0.24557
573	110.934	0.00761448	3.86286	0.350783	0.0150283	0.00178093	0.0373133	2.65768	1.30772	0.246398
574	111.126	0.00763383	3.86787	0.35568	0.0150536	0.00169589	0.0373785	2.59163	1.31001	0.247237
575	111.318	0.00765347	3.87287	0.360467	0.0150789	0.00161467	0.0374437	2.52597	1.3123	0.248086
576	111.511	0.00767339	3.87788	0.365138	0.0151042	0.00153711	0.037509	2.46074	1.31458	0.248945
577	111.703	0.00769356	3.88288	0.369687	0.0151295	0.00146305	0.0375742	2.39599	1.31687	0.249815
578	111.895	0.00771397	3.88789	0.374107	0.0151547	0.00139235	0.0376394	2.33177	1.31915	0.250693
579	112.087	0.00773459	3.89289	0.378392	0.01518	0.00132485	0.0377047	2.26813	1.32144	0.251581
580	112.279	0.0077554	3.8979	0.382536	0.0152053	0.00126043	0.0377699	2.20512	1.32373	0.252477
581	112.471	0.00777639	3.9029	0.386534	0.0152306	0.00119893	0.0378351	2.14277	1.32601	0.253382
582	112.664	0.00779751	3.90791	0.390378	0.0152559	0.00114024	0.0379004	2.08112	1.3283	0.254294
583	112.856	0.00781874	3.91291	0.394065	0.0152812	0.00108423	0.0379656	2.02022	1.33058	0.255213
584	113.048	0.00784005	3.91792	0.397588	0.0153065	0.00103079	0.0380308	1.9601	1.33287	0.256139
585	113.24	0.0078614	3.92292	0.400943	0.0153318	0.000979793	0.0380961	1.9008	1.33516	0.257071
586	113.432	0.00788277	3.92793	0.404124	0.015357	0.000931142	0.0381613	1.84234	1.33744	0.258009
587	113.625	0.00790411	3.93293	0.407126	0.0153823	0.000884729	0.0382265	1.78477	1.33973	0.258952
588	113.817	0.0079254	3.93794	0.409947	0.0154076	0.000840455	0.0382918	1.72811	1.34202	0.259899
589	114.009	0.00794659	3.94294	0.41258	0.0154329	0.000798226	0.038357	1.67238	1.3443	0.260849
590	114.201	0.00796764	3.94795	0.415023	0.0154582	0.000757951	0.0384222	1.61762	1.34659	0.261803
591	114.393	0.00798852	3.95295	0.417271	0.0154835	0.000719543	0.0384875	1.56383	1.34887	0.262759
592	114.586	0.00800918	3.95796	0.419322	0.0155088	0.000682919	0.0385527	1.51105	1.35116	0.263716
593	114.778	0.00802958	3.96296	0.421171	0.015534	0.000648001	0.0386179	1.4593	1.35345	0.264674
594	114.97	0.00804969	3.96797	0.422817	0.0155593	0.000614712	0.0386832	1.40858	1.35573	0.265632
595	115.162	0.00806944	3.97297	0.424257	0.0155846	0.000582981	0.0387484	1.35891	1.35802	0.266589
596	115.354	0.00808881	3.97798	0.425488	0.0156099	0.000552739	0.0388136	1.31031	1.36031	0.267544
597	115.547	0.00810775	3.98298	0.426509	0.0156352	0.000523919	0.0388789	1.26279	1.36259	0.268497
598	115.739	0.00812621	3.98799	0.427319	0.0156605	0.00049646	0.0389441	1.21635	1.36488	0.269445
599	115.931	0.00814416	3.99299	0.427915	0.0156858	0.000470301	0.0390093	1.17101	1.36716	0.27039
600	116.123	0.00816154	3.998	0.428297	0.0157111	0.000445384	0.0390746	1.12676	1.36945	0.271328
601	116.315	0.00817831	4.003	0.428465	0.0157363	0.000421656	0.0391398	1.08361	1.37174	0.272261
602	116.508	0.00819443	4.00801	0.428417	0.0157616	0.000399063	0.039205	1.04157	1.37402	0.273186
603	116.7	0.00820986	4.01301	0.428155	0.0157869	0.000377556	0.0392703	1.00062	1.37631	0.274102
604	116.892	0.00822454	4.01802	0.427679	0.0158122	0.000357087	0.0393355	0.96078	1.3786	0.275009
605	117.084	0.00823845	4.02302	0.426989	0.0158375	0.00033761	0.0394007	0.922033	1.38088	0.275905
606	117.276	0.00825153	4.02803	0.426086	0.0158628	0.000319082	0.039466	0.88438	1.38317	0.27679
607	117.468	0.00826375	4.03303	0.424972	0.0158881	0.000301461	0.0395312	0.847813	1.38545	0.277661
608	117.661	0.00827505	4.03804	0.423648	0.0159134	0.000284707	0.0395964	0.812324	1.38774	0.27852
609	117.853	0.00828542	4.04304	0.422116	0.0159386	0.000268781	0.0396617	0.777906	1.39003	0.279363
610	118.045	0.0082948	4.04805	0.420379	0.0159639	0.000253647	0.0397269	0.744549	1.39231	0.28019
611	118.237	0.00830315	4.05305	0.418439	0.0159892	0.000239271	0.0397921	0.71224	1.3946	0.281
612	118.429	0.00831045	4.05806	0.416299	0.0160145	0.000225617	0.0398574	0.680969	1.39689	0.281792
613	118.622	0.00831666	4.06306	0.413963	0.0160398	0.000212655	0.0399226	0.650722	1.39917	0.282564
614	118.814	0.00832173	4.06807	0.411433	0.0160651	0.000200354	0.0399878	0.621484	1.40146	0.283317
615	119.006	0.00832565	4.07307	0.408713	0.0160904	0.000188683	0.0400531	0.59324	1.40374	0.284047
616	119.198	0.00832837	4.07808	0.405808	0.0161157	0.000177614	0.0401183	0.565976	1.40603	0.284755
617	119.39	0.00832987	4.08308	0.402722	0.0161409	0.000167121	0.0401835	0.539673	1.40832	0.28544
618	119.583	0.00833012	4.08809	0.399458	0.0161662	0.000157178	0.0402488	0.514315	1.4106	0.2861
619	119.775	0.0083291	4.09309	0.396023	0.0161915	0.000147758	0.040314	0.489884	1.41289	0.286734
620	119.967	0.00832678	4.0981	0.39242	0.0162168	0.000138839	0.0403792	0.466361	1.41518	0.287341
621	120.159	0.00832313	4.1031	0.388656	0.0162421	0.000130397	0.0404445	0.443727	1.41746	0.28792
622	120.351	0.00831814	4.10811	0.384734	0.0162674	0.00012241	0.0405097	0.421963	1.41975	0.288471
623	120.544	0.00831179	4.11311	0.380661	0.0162927	0.000114857	0.0405749	0.401049	1.42203	0.288992
624	120.736	0.00830406	4.11812	0.376443	0.0163179	0.000107718	0.0406401	0.380964	1.42432	0.289482
625	120.928	0.00829493	4.12312	0.372086	0.0163432	0.000100972	0.0407054	0.361688	1.42661	0.289941
626	121.12	0.00828439	4.12813	0.367594	0.0163685	9.4602e-05	0.0407706	0.343201	1.42889	0.290368
627	121.312	0.00827243	4.13313	0.362976	0.0163938	8.85891e-05	0.0408358	0.325481	1.43118	0.290761
628	121.505	0.00825905	4.13814	0.358236	0.0164191	8.29162e-05	0.0409011	0.308508	1.43347	0.29112
629	121.697	0.00824422	4.14314	0.353381	0.0164444	7.75667e-05	0.0409663	0.29226	1.43575	0.291445
630	121.889	0.00822795	4.14815	0.348418	0.0164697	7.25247e-05	0.0410315	0.276717	1.43804	0.291734
631	122.081	0.00821024	4.15315	0.343353	0.016495	6.7775e-05	0.0410968	0.261857	1.44032	0.291987
632	122.273	0.00819108	4.15816	0.338193	0.0165202	6.3303e-05	0.041162	0.24766	1.44261	0.292203
633	122.465	0.00817047	4.16316	0.332944	0.0165455	5.90947e-05	0.0412272	0.234104	1.4449	0.292381
634	122.658	0.00814842	4.16817	0.327614	0.0165708	5.51365e-05	0.0412925	0.221169	1.44718	0.292522
635	122.85	0.00812493	4.17317	0.322208	0.0165961	5.14158e-05	0.0413577	0.208834	1.44947	0.292625
636	123.042	0.00810001	4.17818	0.316734	0.0166214	4.792e-05	0.0414229	0.197078	1.45175	0.292688
