divergence_model	estimated_prob	glm_adjusted_prob	div_model_with_conditional_age_estimates
0,1,1,1,0,1	0.012	0.0108433132916	0:0.018253400795[&age_median=0.018253400795,age_mean=0.0184188026167,age_n=12,age_range={0.00968100683,0.02703418713},age_hpdi_95={0.00968100683,0.02703418713},age_qi_95={0.0109231764923,0.0262475266537}],1:0.00317616375[&age_median=0.00317616375,age_mean=0.0032637933675,age_n=12,age_range={0.00049861359,0.00609786622},age_hpdi_95={0.00049861359,0.00609786622},age_qi_95={0.000628116205,0.00590846088025}]
0,1,2,3,4,3	0.012	0.00898030826697	0:0.019411843695[&age_median=0.019411843695,age_mean=0.0194228793967,age_n=12,age_range={0.00799023722,0.0424382894},age_hpdi_95={0.00799023722,0.0424382894},age_qi_95={0.00877255492375,0.0387777538042}],1:0.00386072855[&age_median=0.00386072855,age_mean=0.00503684046833,age_n=12,age_range={0.0001228563,0.01271896172},age_hpdi_95={0.0001228563,0.01271896172},age_qi_95={0.00078995653875,0.0121054462047}],2:0.005333349905[&age_median=0.005333349905,age_mean=0.00628967484333,age_n=12,age_range={9.180252e-05,0.01666200007},age_hpdi_95={9.180252e-05,0.01666200007},age_qi_95={0.000195459491,0.0155943880437}],3:0.00501021167[&age_median=0.00501021167,age_mean=0.0061147618925,age_n=12,age_range={0.00029304319,0.01584194437},age_hpdi_95={0.00029304319,0.01584194437},age_qi_95={0.00053570455125,0.0146263216732}],4:0.01289549408[&age_median=0.01289549408,age_mean=0.01233975526,age_n=12,age_range={0.00056625829,0.01892661904},age_hpdi_95={0.00056625829,0.01892661904},age_qi_95={0.00232848841625,0.018526888038}]
0,1,1,2,0,2	0.012	0.0107232137459	0:0.018876592535[&age_median=0.018876592535,age_mean=0.0170223843975,age_n=12,age_range={0.00912682902,0.02388701},age_hpdi_95={0.00912682902,0.02388701},age_qi_95={0.009223172025,0.022987843336}],1:0.003813767425[&age_median=0.003813767425,age_mean=0.00407563228917,age_n=12,age_range={0.0010319613,0.0102672171},age_hpdi_95={0.0010319613,0.0102672171},age_qi_95={0.0012244195055,0.00891252948}],2:0.003474452085[&age_median=0.003474452085,age_mean=0.00379399963333,age_n=12,age_range={0.0001327265,0.01013756601},age_hpdi_95={0.0001327265,0.01013756601},age_qi_95={0.0001574295685,0.00912823228075}]
0,1,2,3,2,4	0.011	0.0107033926807	0:0.01692454394[&age_median=0.01692454394,age_mean=0.0176671982573,age_n=11,age_range={0.00316808745,0.04278322298},age_hpdi_95={0.00316808745,0.04278322298},age_qi_95={0.0042670750375,0.03794480088}],1:0.00590322874[&age_median=0.00590322874,age_mean=0.00539977399818,age_n=11,age_range={0.00019960074,0.01248852082},age_hpdi_95={0.00019960074,0.01248852082},age_qi_95={0.0002923747775,0.011902322105}],2:0.00845960724[&age_median=0.00845960724,age_mean=0.0104955552927,age_n=11,age_range={0.00187317275,0.02024089858},age_hpdi_95={0.00187317275,0.02024089858},age_qi_95={0.0023995865,0.0199856653925}],3:0.00361728451[&age_median=0.00361728451,age_mean=0.00381600787273,age_n=11,age_range={0.00012650405,0.0098029115},age_hpdi_95={0.00012650405,0.0098029115},age_qi_95={0.00015792334,0.00960356712}],4:0.01524452436[&age_median=0.01524452436,age_mean=0.0169476990964,age_n=11,age_range={0.00332897343,0.03312664706},age_hpdi_95={0.00332897343,0.03312664706},age_qi_95={0.0046120987575,0.03254550453}]
0,1,2,2,0,3	0.011	0.00895153970689	0:0.01629507824[&age_median=0.01629507824,age_mean=0.0174106430382,age_n=11,age_range={0.0059531863,0.0286021505},age_hpdi_95={0.0059531863,0.0286021505},age_qi_95={0.006736914225,0.02851591279}],1:0.00638962574[&age_median=0.00638962574,age_mean=0.00546012159455,age_n=11,age_range={3.084463e-05,0.00948056459},age_hpdi_95={3.084463e-05,0.00948056459},age_qi_95={0.000203025025,0.009454288995}],2:0.00442908481[&age_median=0.00442908481,age_mean=0.00641846433727,age_n=11,age_range={0.00058725191,0.01809989378},age_hpdi_95={0.00058725191,0.01809989378},age_qi_95={0.0011649214475,0.0162688973425}],3:0.01128032315[&age_median=0.01128032315,age_mean=0.0104726093864,age_n=11,age_range={0.00315610921,0.01611447161},age_hpdi_95={0.00315610921,0.01611447161},age_qi_95={0.0039680117125,0.0153400940175}]
0,1,2,3,3,4	0.011	0.0108597899897	0:0.01578331371[&age_median=0.01578331371,age_mean=0.0152186134364,age_n=11,age_range={0.00263799651,0.02630592849},age_hpdi_95={0.00263799651,0.02630592849},age_qi_95={0.00379459313,0.0257220147875}],1:0.0054109554[&age_median=0.0054109554,age_mean=0.00744335682455,age_n=11,age_range={6.407614e-05,0.01885345232},age_hpdi_95={6.407614e-05,0.01885345232},age_qi_95={0.0001528846,0.0183705940625}],2:0.00756580918[&age_median=0.00756580918,age_mean=0.00756612550818,age_n=11,age_range={0.00072854031,0.01614040373},age_hpdi_95={0.00072854031,0.01614040373},age_qi_95={0.00111545859,0.01502885497}],3:0.00403037265[&age_median=0.00403037265,age_mean=0.00484629884727,age_n=11,age_range={0.00016914413,0.01821196894},age_hpdi_95={0.00016914413,0.01821196894},age_qi_95={0.00028168277,0.0153090266425}],4:0.00881731959[&age_median=0.00881731959,age_mean=0.0100350659809,age_n=11,age_range={0.00131161172,0.02732369878},age_hpdi_95={0.00131161172,0.02732369878},age_qi_95={0.0019087096075,0.0250584678725}]
0,1,2,2,3,0	0.01	0.0110987984164	0:0.01673000583[&age_median=0.01673000583,age_mean=0.016279149718,age_n=10,age_range={0.00973125957,0.02138592405},age_hpdi_95={0.00973125957,0.02138592405},age_qi_95={0.009916494645,0.0212223736223}],1:0.003034069785[&age_median=0.003034069785,age_mean=0.0047535919,age_n=10,age_range={8.384572e-05,0.0127598137},age_hpdi_95={8.384572e-05,0.0127598137},age_qi_95={0.00015279859,0.0118979359788}],2:0.00240282515[&age_median=0.00240282515,age_mean=0.003961320667,age_n=10,age_range={0.00098996901,0.01304394259},age_hpdi_95={0.00098996901,0.01304394259},age_qi_95={0.001004255583,0.011886557404}],3:0.01766747435[&age_median=0.01766747435,age_mean=0.015429276635,age_n=10,age_range={0.00623416323,0.0211981659},age_hpdi_95={0.00623416323,0.0211981659},age_qi_95={0.00642130008825,0.0210918497415}]
0,1,0,1,2,3	0.01	0.00953072803941	0:0.00881835541[&age_median=0.00881835541,age_mean=0.00982767136,age_n=10,age_range={0.00353582176,0.0197417496},age_hpdi_95={0.00353582176,0.0197417496},age_qi_95={0.00417608944375,0.018466768443}],1:0.003474534245[&age_median=0.003474534245,age_mean=0.004101460772,age_n=10,age_range={5.525254e-05,0.01213250602},age_hpdi_95={5.525254e-05,0.01213250602},age_qi_95={0.0001266489775,0.0117342622885}],2:0.009108860895[&age_median=0.009108860895,age_mean=0.010756858882,age_n=10,age_range={0.00303982453,0.02731636523},age_hpdi_95={0.00303982453,0.02731636523},age_qi_95={0.0037947949885,0.0244117969715}],3:0.011436191235[&age_median=0.011436191235,age_mean=0.010018889199,age_n=10,age_range={0.00199141452,0.01855540621},age_hpdi_95={0.00199141452,0.01855540621},age_qi_95={0.0022735121445,0.017780222746}]
0,1,2,1,2,3	0.01	0.0119079426221	0:0.022433676305[&age_median=0.022433676305,age_mean=0.022155276492,age_n=10,age_range={0.01055719916,0.03942895362},age_hpdi_95={0.01055719916,0.03942895362},age_qi_95={0.010606408064,0.038257013859}],1:0.00504608611[&age_median=0.00504608611,age_mean=0.004305351404,age_n=10,age_range={1.916616e-05,0.00911716721},age_hpdi_95={1.916616e-05,0.00911716721},age_qi_95={0.000316981335,0.008275287599}],2:0.008498355805[&age_median=0.008498355805,age_mean=0.009792709864,age_n=10,age_range={0.00190010939,0.0183009695},age_hpdi_95={0.00190010939,0.0183009695},age_qi_95={0.00251643884225,0.0181961054668}],3:0.01057123896[&age_median=0.01057123896,age_mean=0.011219697228,age_n=10,age_range={0.00118347273,0.02430640177},age_hpdi_95={0.00118347273,0.02430640177},age_qi_95={0.002078000154,0.022834620124}]
0,1,2,2,3,1	0.009	0.0125750300243	0:0.015917602[&age_median=0.015917602,age_mean=0.0153579797722,age_n=9,age_range={0.00215695192,0.03624056381},age_hpdi_95={0.00215695192,0.03624056381},age_qi_95={0.0028079519,0.03308333755}],1:0.00520234139[&age_median=0.00520234139,age_mean=0.00704133944444,age_n=9,age_range={0.00179743501,0.01377280573},age_hpdi_95={0.00179743501,0.01377280573},age_qi_95={0.002076408004,0.013374219418}],2:0.00250406095[&age_median=0.00250406095,age_mean=0.00343110418444,age_n=9,age_range={0.00038978052,0.00826379342},age_hpdi_95={0.00038978052,0.00826379342},age_qi_95={0.000440872864,0.00798814134}],3:0.01269113726[&age_median=0.01269113726,age_mean=0.0135073519611,age_n=9,age_range={0.00200017566,0.02643313027},age_hpdi_95={0.00200017566,0.02643313027},age_qi_95={0.00294144851,0.025588371778}]
0,1,2,3,1,0	0.009	0.0134033649432	0:0.01650572871[&age_median=0.01650572871,age_mean=0.0157443675978,age_n=9,age_range={0.00335781165,0.03166648922},age_hpdi_95={0.00335781165,0.03166648922},age_qi_95={0.00447823549,0.029290990222}],1:0.00863471824[&age_median=0.00863471824,age_mean=0.0102303512022,age_n=9,age_range={0.00347247932,0.02230856114},age_hpdi_95={0.00347247932,0.02230856114},age_qi_95={0.003802325286,0.020610616928}],2:0.00401232006[&age_median=0.00401232006,age_mean=0.00509163853667,age_n=9,age_range={0.00013403595,0.01129973706},age_hpdi_95={0.00013403595,0.01129973706},age_qi_95={0.000193694408,0.010790286932}],3:0.00427623978[&age_median=0.00427623978,age_mean=0.00528895723778,age_n=9,age_range={0.00019026451,0.01461707972},age_hpdi_95={0.00019026451,0.01461707972},age_qi_95={0.000353832292,0.013541602644}]
0,1,2,3,3,1	0.009	0.0119101138341	0:0.01977444087[&age_median=0.01977444087,age_mean=0.0205981587456,age_n=9,age_range={0.0066638687,0.03746904422},age_hpdi_95={0.0066638687,0.03746904422},age_qi_95={0.006681301702,0.03724495939}],1:0.00486312813[&age_median=0.00486312813,age_mean=0.00688798626556,age_n=9,age_range={0.00145306344,0.0170949166},age_hpdi_95={0.00145306344,0.0170949166},age_qi_95={0.00179790822,0.015995045904}],2:0.00318837254[&age_median=0.00318837254,age_mean=0.00581716670444,age_n=9,age_range={0.00030174249,0.02327460009},age_hpdi_95={0.00030174249,0.02327460009},age_qi_95={0.000385715712,0.021096497366}],3:0.00480317825[&age_median=0.00480317825,age_mean=0.00559638433556,age_n=9,age_range={0.00151959522,0.01069066897},age_hpdi_95={0.00151959522,0.01069066897},age_qi_95={0.001985016146,0.010655491638}]
0,1,2,1,0,2	0.009	0.0152905334571	0:0.01970101614[&age_median=0.01970101614,age_mean=0.0215400372678,age_n=9,age_range={0.01384564541,0.03575674778},age_hpdi_95={0.01384564541,0.03575674778},age_qi_95={0.013920293634,0.035277686158}],1:0.00590531147[&age_median=0.00590531147,age_mean=0.00453794317111,age_n=9,age_range={0.00029967027,0.00875515649},age_hpdi_95={0.00029967027,0.00875515649},age_qi_95={0.000382372512,0.008633505132}],2:0.00784995774[&age_median=0.00784995774,age_mean=0.00786900596889,age_n=9,age_range={0.00471881306,0.01211844198},age_hpdi_95={0.00471881306,0.01211844198},age_qi_95={0.004784882552,0.01194271657}]
0,1,1,2,3,2	0.009	0.016466577485	0:0.01742518713[&age_median=0.01742518713,age_mean=0.0165615301633,age_n=9,age_range={0.00185987799,0.03725605055},age_hpdi_95={0.00185987799,0.03725605055},age_qi_95={0.002759212024,0.0347055594}],1:0.00431917673[&age_median=0.00431917673,age_mean=0.00461859852,age_n=9,age_range={0.00082894465,0.00998148896},age_hpdi_95={0.00082894465,0.00998148896},age_qi_95={0.000957071464,0.009563889912}],2:0.00701235289[&age_median=0.00701235289,age_mean=0.00670027743,age_n=9,age_range={0.0010864475,0.01039846419},age_hpdi_95={0.0010864475,0.01039846419},age_qi_95={0.001648915934,0.010274096484}],3:0.01088205775[&age_median=0.01088205775,age_mean=0.0140239945567,age_n=9,age_range={0.00311572795,0.02764729844},age_hpdi_95={0.00311572795,0.02764729844},age_qi_95={0.003921429734,0.027352047404}]
0,1,2,1,3,2	0.008	0.014656171824	0:0.02537451116[&age_median=0.02537451116,age_mean=0.0306962968012,age_n=8,age_range={0.01629946377,0.05554762881},age_hpdi_95={0.01629946377,0.05554762881},age_qi_95={0.0163693478885,0.0555386695327}],1:0.002957183315[&age_median=0.002957183315,age_mean=0.00399763024125,age_n=8,age_range={0.00050813714,0.01225742926},age_hpdi_95={0.00050813714,0.01225742926},age_qi_95={0.00051443842625,0.0114483985707}],2:0.00604471814[&age_median=0.00604471814,age_mean=0.00841217638125,age_n=8,age_range={0.00136105242,0.02949787101},age_hpdi_95={0.00136105242,0.02949787101},age_qi_95={0.0014065501275,0.0261952524775}],3:0.013096327785[&age_median=0.013096327785,age_mean=0.0130192709187,age_n=8,age_range={0.00798458723,0.02107622185},age_hpdi_95={0.00798458723,0.02107622185},age_qi_95={0.0080476048175,0.0202778228325}]
0,1,2,3,2,2	0.008	0.0187056224343	0:0.01569876694[&age_median=0.01569876694,age_mean=0.0179908252763,age_n=8,age_range={0.00605984832,0.03378622496},age_hpdi_95={0.00605984832,0.03378622496},age_qi_95={0.00608925356825,0.0328889363002}],1:0.003818947025[&age_median=0.003818947025,age_mean=0.0052612931,age_n=8,age_range={0.00052707474,0.01437478368},age_hpdi_95={0.00052707474,0.01437478368},age_qi_95={0.00076644125375,0.0133121282155}],2:0.01015941777[&age_median=0.01015941777,age_mean=0.0107977300487,age_n=8,age_range={0.00696643874,0.02026398946},age_hpdi_95={0.00696643874,0.02026398946},age_qi_95={0.007051031136,0.018954808678}],3:0.00152886833[&age_median=0.00152886833,age_mean=0.0031269895225,age_n=8,age_range={0.00034613565,0.01165063622},age_hpdi_95={0.00034613565,0.01165063622},age_qi_95={0.00036373738275,0.010474932915}]
0,1,2,0,3,4	0.008	0.0198680088378	0:0.006161032245[&age_median=0.006161032245,age_mean=0.007505458375,age_n=8,age_range={0.00068859212,0.01787854535},age_hpdi_95={0.00068859212,0.01787854535},age_qi_95={0.00076555416425,0.0170061948535}],1:0.0064345896[&age_median=0.0064345896,age_mean=0.00537577796875,age_n=8,age_range={0.0003522549,0.00928405111},age_hpdi_95={0.0003522549,0.00928405111},age_qi_95={0.000556574519,0.0092316696025}],2:0.009068949875[&age_median=0.009068949875,age_mean=0.00885686005625,age_n=8,age_range={0.00104385072,0.02136857432},age_hpdi_95={0.00104385072,0.02136857432},age_qi_95={0.00128933326675,0.019613120543}],3:0.01433140913[&age_median=0.01433140913,age_mean=0.0135725577688,age_n=8,age_range={0.00117186004,0.0209237206},age_hpdi_95={0.00117186004,0.0209237206},age_qi_95={0.0027545596025,0.020425957936}],4:0.01455945261[&age_median=0.01455945261,age_mean=0.0142206095538,age_n=8,age_range={0.00259832441,0.02406608523},age_hpdi_95={0.00259832441,0.02406608523},age_qi_95={0.00336003448325,0.0236094778008}]
0,1,2,3,1,1	0.008	0.0209102431662	0:0.02012620889[&age_median=0.02012620889,age_mean=0.0202683173975,age_n=8,age_range={0.00258146354,0.04394819687},age_hpdi_95={0.00258146354,0.04394819687},age_qi_95={0.00369900634225,0.041044256558}],1:0.008730908835[&age_median=0.008730908835,age_mean=0.00917496441125,age_n=8,age_range={0.00302871509,0.01637789143},age_hpdi_95={0.00302871509,0.01637789143},age_qi_95={0.0031399013295,0.015922216581}],2:0.00651927329[&age_median=0.00651927329,age_mean=0.00704969440375,age_n=8,age_range={6.941409e-05,0.01504709933},age_hpdi_95={6.941409e-05,0.01504709933},age_qi_95={0.00072633778225,0.0142404606283}],3:0.00379728086[&age_median=0.00379728086,age_mean=0.00312802333625,age_n=8,age_range={6.409988e-05,0.00652037073},age_hpdi_95={6.409988e-05,0.00652037073},age_qi_95={0.000158214859,0.0062570826525}]
0,1,2,3,0,3	0.008	0.0180935332348	0:0.020218179665[&age_median=0.020218179665,age_mean=0.018811994795,age_n=8,age_range={0.00430913481,0.03279152142},age_hpdi_95={0.00430913481,0.03279152142},age_qi_95={0.00535663276325,0.0317274678053}],1:0.003075444965[&age_median=0.003075444965,age_mean=0.00451908145375,age_n=8,age_range={6.61355e-06,0.01553657787},age_hpdi_95={6.61355e-06,0.01553657787},age_qi_95={5.789998275e-05,0.0140993430623}],2:0.00399270182[&age_median=0.00399270182,age_mean=0.00432015112625,age_n=8,age_range={0.00139739058,0.00794311033},age_hpdi_95={0.00139739058,0.00794311033},age_qi_95={0.00153224091975,0.00784438116975}],3:0.00586116974[&age_median=0.00586116974,age_mean=0.00693527953375,age_n=8,age_range={0.00140946795,0.01264619073},age_hpdi_95={0.00140946795,0.01264619073},age_qi_95={0.0016846703915,0.0123702297072}]
0,0,1,2,3,4	0.008	0.0223174162222	0:0.007566863785[&age_median=0.007566863785,age_mean=0.0088565556,age_n=8,age_range={0.0036138486,0.01741127201},age_hpdi_95={0.0036138486,0.01741127201},age_qi_95={0.00373642401275,0.017089197054}],1:0.005303683085[&age_median=0.005303683085,age_mean=0.00705392471875,age_n=8,age_range={0.00099200459,0.01388659997},age_hpdi_95={0.00099200459,0.01388659997},age_qi_95={0.00124166656375,0.0136974474663}],2:0.003812686285[&age_median=0.003812686285,age_mean=0.00419836525,age_n=8,age_range={0.00198335087,0.00893468031},age_hpdi_95={0.00198335087,0.00893468031},age_qi_95={0.00209132236825,0.008299567405}],3:0.008824353955[&age_median=0.008824353955,age_mean=0.00994547935,age_n=8,age_range={0.00520365511,0.01899707932},age_hpdi_95={0.00520365511,0.01899707932},age_qi_95={0.00544697501025,0.017943358932}],4:0.007419253715[&age_median=0.007419253715,age_mean=0.00775632670875,age_n=8,age_range={0.00111224289,0.02167325246},age_hpdi_95={0.00111224289,0.02167325246},age_qi_95={0.001199944182,0.019845057728}]
0,1,2,2,1,3	0.008	0.0227251838589	0:0.02121866058[&age_median=0.02121866058,age_mean=0.0209853063287,age_n=8,age_range={0.00984191729,0.03121458569},age_hpdi_95={0.00984191729,0.03121458569},age_qi_95={0.009900621047,0.03094365342}],1:0.00801841363[&age_median=0.00801841363,age_mean=0.00828955147625,age_n=8,age_range={0.00222558936,0.01741559608},age_hpdi_95={0.00222558936,0.01741559608},age_qi_95={0.00238455581275,0.016336766041}],2:0.002109651355[&age_median=0.002109651355,age_mean=0.002670628805,age_n=8,age_range={0.0001819918,0.0065672888},age_hpdi_95={0.0001819918,0.0065672888},age_qi_95={0.00037544907625,0.00610180286125}],3:0.00490825854[&age_median=0.00490825854,age_mean=0.007198274995,age_n=8,age_range={0.00070823629,0.01682591696},age_hpdi_95={0.00070823629,0.01682591696},age_qi_95={0.00087835716925,0.0161704395413}]
0,1,2,2,3,2	0.007	0.0190378879219	0:0.01207179089[&age_median=0.01207179089,age_mean=0.0214055270486,age_n=7,age_range={0.00191497624,0.0521331508},age_hpdi_95={0.00191497624,0.0521331508},age_qi_95={0.0031298261785,0.04928969323}],1:0.00347686973[&age_median=0.00347686973,age_mean=0.00676180520143,age_n=7,age_range={0.00132314506,0.02619826304},age_hpdi_95={0.00132314506,0.02619826304},age_qi_95={0.0014200506655,0.0233721125825}],2:0.00615633358[&age_median=0.00615633358,age_mean=0.00628133751,age_n=7,age_range={0.00117428521,0.01207693174},age_hpdi_95={0.00117428521,0.01207693174},age_qi_95={0.0013258625485,0.0119368076125}],3:0.01377112639[&age_median=0.01377112639,age_mean=0.0130715010557,age_n=7,age_range={0.00187250983,0.02348413712},age_hpdi_95={0.00187250983,0.02348413712},age_qi_95={0.002296637644,0.0228445422815}]
0,0,0,0,0,0	0.007	0.022701843329	0:0.00389326918[&age_median=0.00389326918,age_mean=0.00458155871286,age_n=7,age_range={0.00058648772,0.01053532796},age_hpdi_95={0.00058648772,0.01053532796},age_qi_95={0.000968230022,0.009801938882}]
0,1,2,2,0,1	0.007	0.0222612623742	0:0.0092661055[&age_median=0.0092661055,age_mean=0.0122938553257,age_n=7,age_range={0.00226410978,0.02400255106},age_hpdi_95={0.00226410978,0.02400255106},age_qi_95={0.0027995772015,0.023940519277}],1:0.00239777497[&age_median=0.00239777497,age_mean=0.00462098222571,age_n=7,age_range={0.00095456129,0.01373844348},age_hpdi_95={0.00095456129,0.01373844348},age_qi_95={0.001005407177,0.013136039514}],2:0.00255802977[&age_median=0.00255802977,age_mean=0.00389635564286,age_n=7,age_range={0.00080154295,0.00682584568},age_hpdi_95={0.00080154295,0.00682584568},age_qi_95={0.0009234628435,0.006807794887}]
0,1,2,3,0,1	0.007	0.0215398771601	0:0.01739275491[&age_median=0.01739275491,age_mean=0.0180854752371,age_n=7,age_range={0.00887197844,0.02632825114},age_hpdi_95={0.00887197844,0.02632825114},age_qi_95={0.009718005167,0.025715890996}],1:0.00168221364[&age_median=0.00168221364,age_mean=0.00442730420571,age_n=7,age_range={0.00063515412,0.01740644336},age_hpdi_95={0.00063515412,0.01740644336},age_qi_95={0.0006970223535,0.0156597602825}],2:0.00422117045[&age_median=0.00422117045,age_mean=0.00583767628,age_n=7,age_range={0.00037225788,0.01084149988},age_hpdi_95={0.00037225788,0.01084149988},age_qi_95={0.000921156411,0.0107294885185}],3:0.00262461491[&age_median=0.00262461491,age_mean=0.00329366545143,age_n=7,age_range={0.00014537657,0.00918944441},age_hpdi_95={0.00014537657,0.00918944441},age_qi_95={0.0003458314955,0.008541485846}]
0,1,2,3,0,0	0.007	0.0172199705675	0:0.01999283098[&age_median=0.01999283098,age_mean=0.0179455890271,age_n=7,age_range={0.01092861298,0.02403545315},age_hpdi_95={0.01092861298,0.02403545315},age_qi_95={0.011066212816,0.0238204607435}],1:0.0040088727[&age_median=0.0040088727,age_mean=0.00373453751,age_n=7,age_range={0.00048250227,0.00678360008},age_hpdi_95={0.00048250227,0.00678360008},age_qi_95={0.000765097848,0.0065362190285}],2:0.00700935999[&age_median=0.00700935999,age_mean=0.00705379362,age_n=7,age_range={0.00062900327,0.01654903335},age_hpdi_95={0.00062900327,0.01654903335},age_qi_95={0.000678660548,0.016083086001}],3:0.00666655271[&age_median=0.00666655271,age_mean=0.00552268672286,age_n=7,age_range={0.00082306155,0.01022868516},age_hpdi_95={0.00082306155,0.01022868516},age_qi_95={0.000846258405,0.009938719266}]
0,1,2,1,0,0	0.007	0.0196112104798	0:0.01108078649[&age_median=0.01108078649,age_mean=0.0124267585571,age_n=7,age_range={0.00712328407,0.01845397504},age_hpdi_95={0.00712328407,0.01845397504},age_qi_95={0.00740520478,0.0182990207875}],1:0.00409331914[&age_median=0.00409331914,age_mean=0.00389043334143,age_n=7,age_range={0.00060760364,0.00789679176},age_hpdi_95={0.00060760364,0.00789679176},age_qi_95={0.0007253318255,0.0077458487475}],2:0.00641565307[&age_median=0.00641565307,age_mean=0.00901746461714,age_n=7,age_range={0.00207473094,0.02084325956},age_hpdi_95={0.00207473094,0.02084325956},age_qi_95={0.002306511732,0.019609729727}]
0,1,0,2,3,3	0.007	0.0183179560191	0:0.01192992726[&age_median=0.01192992726,age_mean=0.0121559490786,age_n=7,age_range={0.00246313658,0.01766621619},age_hpdi_95={0.00246313658,0.01766621619},age_qi_95={0.0032953637645,0.0176398061295}],1:0.00541553164[&age_median=0.00541553164,age_mean=0.00624605256143,age_n=7,age_range={0.00099981435,0.01739356534},age_hpdi_95={0.00099981435,0.01739356534},age_qi_95={0.001049222355,0.016059534064}],2:0.00365485344[&age_median=0.00365485344,age_mean=0.00483316748714,age_n=7,age_range={0.00287690391,0.00929217865},age_hpdi_95={0.00287690391,0.00929217865},age_qi_95={0.0028775116905,0.0088475509465}],3:0.01556983645[&age_median=0.01556983645,age_mean=0.0139524298829,age_n=7,age_range={0.00350149578,0.02770627635},age_hpdi_95={0.00350149578,0.02770627635},age_qi_95={0.003930180561,0.02622729456}]
0,1,2,2,1,0	0.006	0.0142036842223	0:0.01153054315[&age_median=0.01153054315,age_mean=0.0113102711717,age_n=6,age_range={0.00343228981,0.0210728439},age_hpdi_95={0.00343228981,0.0210728439},age_qi_95={0.00369141098,0.0202875068937}],1:0.008604974915[&age_median=0.008604974915,age_mean=0.0100391510767,age_n=6,age_range={0.0057966324,0.0158360724},age_hpdi_95={0.0057966324,0.0158360724},age_qi_95={0.005927475805,0.0156751723738}],2:0.002386609345[&age_median=0.002386609345,age_mean=0.00403814495667,age_n=6,age_range={0.00028410393,0.0095640276},age_hpdi_95={0.00028410393,0.0095640276},age_qi_95={0.00038549941,0.00943255561875}]
0,1,2,3,2,1	0.006	0.0157289607096	0:0.019090990025[&age_median=0.019090990025,age_mean=0.0219635685833,age_n=6,age_range={0.01569530696,0.03686785728},age_hpdi_95={0.01569530696,0.03686785728},age_qi_95={0.0160498168312,0.03507248528}],1:0.00550293162[&age_median=0.00550293162,age_mean=0.00802742437,age_n=6,age_range={0.0021604773,0.01600474811},age_hpdi_95={0.0021604773,0.01600474811},age_qi_95={0.00251358445625,0.0157551699738}],2:0.007082366975[&age_median=0.007082366975,age_mean=0.00585732939,age_n=6,age_range={0.00114064789,0.00960876464},age_hpdi_95={0.00114064789,0.00960876464},age_qi_95={0.00124512581625,0.00943933888}],3:0.00662809013[&age_median=0.00662809013,age_mean=0.00683408458167,age_n=6,age_range={0.00116468121,0.01394720901},age_hpdi_95={0.00116468121,0.01394720901},age_qi_95={0.00146481452375,0.013337644045}]
0,1,1,1,0,2	0.006	0.0142951377764	0:0.013368804335[&age_median=0.013368804335,age_mean=0.0146845589267,age_n=6,age_range={0.00703466697,0.0266040056},age_hpdi_95={0.00703466697,0.0266040056},age_qi_95={0.00728197987875,0.02561824266}],1:0.001936356865[&age_median=0.001936356865,age_mean=0.002508180985,age_n=6,age_range={0.00071215215,0.0050987844},age_hpdi_95={0.00071215215,0.0050987844},age_qi_95={0.00078808417875,0.00496716475625}],2:0.01028784119[&age_median=0.01028784119,age_mean=0.012934826635,age_n=6,age_range={0.00456433117,0.02399874524},age_hpdi_95={0.00456433117,0.02399874524},age_qi_95={0.0050000861,0.0235513808863}]
0,1,2,2,0,0	0.006	0.0108479533819	0:0.01621552385[&age_median=0.01621552385,age_mean=0.0167418120333,age_n=6,age_range={0.01108541382,0.02337966333},age_hpdi_95={0.01108541382,0.02337966333},age_qi_95={0.0115728646513,0.0227784212738}],1:0.00959645519[&age_median=0.00959645519,age_mean=0.00819886810667,age_n=6,age_range={0.00199812818,0.01102480645},age_hpdi_95={0.00199812818,0.01102480645},age_qi_95={0.00252892181375,0.0109883164412}],2:0.00343667371[&age_median=0.00343667371,age_mean=0.00548835551167,age_n=6,age_range={0.0013703144,0.01658236366},age_hpdi_95={0.0013703144,0.01658236366},age_qi_95={0.00155810609375,0.0151635006575}]
0,1,1,0,2,3	0.006	0.0118071038287	0:0.00931514259[&age_median=0.00931514259,age_mean=0.00746023402833,age_n=6,age_range={0.00261625371,0.01029160723},age_hpdi_95={0.00261625371,0.01029160723},age_qi_95={0.00265804025,0.0102892453288}],1:0.00216056069[&age_median=0.00216056069,age_mean=0.00232522838667,age_n=6,age_range={0.0001875888,0.00487774475},age_hpdi_95={0.0001875888,0.00487774475},age_qi_95={0.00037485201,0.00462792927}],2:0.01360575162[&age_median=0.01360575162,age_mean=0.018251450015,age_n=6,age_range={0.00678533595,0.0462879454},age_hpdi_95={0.00678533595,0.0462879454},age_qi_95={0.0068756023525,0.0432165082662}],3:0.020067047545[&age_median=0.020067047545,age_mean=0.01697328033,age_n=6,age_range={0.0018414166,0.02234002783},age_hpdi_95={0.0018414166,0.02234002783},age_qi_95={0.003588557795,0.0222607238888}]
