PRI.div.model	PRI.t.1	PRI.t.2	PRI.t.3	PRI.t.4	PRI.t.5	PRI.t.6	PRI.d1Theta.1	PRI.d1Theta.2	PRI.d1Theta.3	PRI.d1Theta.4	PRI.d1Theta.5	PRI.d1Theta.6	PRI.d2Theta.1	PRI.d2Theta.2	PRI.d2Theta.3	PRI.d2Theta.4	PRI.d2Theta.5	PRI.d2Theta.6	PRI.aTheta.1	PRI.aTheta.2	PRI.aTheta.3	PRI.aTheta.4	PRI.aTheta.5	PRI.aTheta.6	PRI.model	PRI.Psi	PRI.var.t	PRI.E.t	PRI.omega	PRI.cv	pi.1	pi.2	pi.3	pi.4	pi.5	pi.6	wattTheta.1	wattTheta.2	wattTheta.3	wattTheta.4	wattTheta.5	wattTheta.6	pi.net.1	pi.net.2	pi.net.3	pi.net.4	pi.net.5	pi.net.6	tajD.denom.1	tajD.denom.2	tajD.denom.3	tajD.denom.4	tajD.denom.5	tajD.denom.6
2	0.00473775545	0.00832507802	0.01651385961	0.00832507802	0.00693827152	0.00627770095	0.010025	0.003378	0.004728	0.002180	0.005874	0.003425	0.010025	0.003378	0.004728	0.002180	0.005874	0.003425	0.010025	0.003378	0.004728	0.002180	0.005874	0.003425	1	5	1.71625847244926e-05	0.00851962392833333	0.00201447679719944	0.486262661090379	0.038366	0.009188	0.008829	0.006814	0.011017	0.004258	0.029822	0.004322	0.012316	0.005093	0.010522	0.006315	0.002683	0.017921	0.027015	0.017451	0.011494	0.010048	0.051238	0.020264	0.030844	0.024094	0.030904	0.022759
13	0.00785630787	0.00487796013	0.00602484738	0.00471188054	0.01450049456	0.00785630787	0.004447	0.004196	0.003135	0.002165	0.004726	0.007660	0.004447	0.004196	0.003135	0.002165	0.004726	0.007660	0.004447	0.004196	0.003135	0.002165	0.004726	0.007660	1	5	1.31942809570107e-05	0.00763796639166667	0.00172745993899714	0.475570733883239	0.023233	0.007931	0.004748	0.003977	0.018159	0.020024	0.024087	0.007779	0.006158	0.004021	0.015151	0.018042	0.010348	0.008182	0.013496	0.007015	0.026555	0.012169	0.045952	0.027220	0.021758	0.021400	0.037147	0.038641
80	0.00367311231	0.00479673313	0.00479673313	0.00367311231	0.00479673313	0.01164341192	0.014124	0.003328	0.004551	0.002288	0.004399	0.005662	0.014124	0.003328	0.004551	0.002288	0.004399	0.005662	0.014124	0.003328	0.004551	0.002288	0.004399	0.005662	1	3	9.17525085298215e-06	0.00556330598833333	0.00164924432922139	0.544472596048154	0.024897	0.008875	0.011729	0.004001	0.010487	0.011640	0.026381	0.006915	0.013195	0.004289	0.012626	0.015787	0.011566	0.014578	0.011083	0.005703	0.011370	0.039627	0.048131	0.025655	0.031938	0.022104	0.033879	0.036115
38	0.02399196158	0.00366406503	0.00597828875	0.00408571988	0.00366406503	0.00366406503	0.006836	0.002003	0.005916	0.001797	0.013198	0.007602	0.006836	0.002003	0.005916	0.001797	0.013198	0.007602	0.006836	0.002003	0.005916	0.001797	0.013198	0.007602	1	4	6.60201030510505e-05	0.00750802755	0.00879326861967235	1.08221174117818	0.030577	0.003061	0.004671	0.001964	0.010528	0.012700	0.019499	0.002593	0.005278	0.003485	0.015572	0.016689	0.045253	0.004057	0.003169	0.002553	0.003081	0.015292	0.041275	0.015686	0.020137	0.019919	0.037665	0.037145
113	0.01108907807	0.00225794314	0.01108907807	0.01122323580	0.01168385725	0.01122323580	0.007754	0.005290	0.000969	0.004219	0.003709	0.005369	0.007754	0.005290	0.000969	0.004219	0.003709	0.005369	0.007754	0.005290	0.000969	0.004219	0.003709	0.005369	1	4	1.35594184014709e-05	0.009761071355	0.00138913218727012	0.377244610032603	0.029002	0.001513	0.002310	0.009030	0.019580	0.009125	0.021793	0.003457	0.002639	0.008310	0.015993	0.009923	0.018392	0.000219	0.009740	0.011980	0.034199	0.016822	0.043672	0.018119	0.014225	0.030809	0.038177	0.028569
24	0.01693153717	0.00057069689	0.00952957343	0.00267762636	0.00952957343	0.01502752228	0.008696	0.001698	0.003606	0.002219	0.009586	0.003560	0.008696	0.001698	0.003606	0.002219	0.009586	0.003560	0.008696	0.001698	0.003606	0.002219	0.009586	0.003560	1	5	4.21629844893618e-05	0.00904442159333333	0.00466176681994128	0.717934583460079	0.032863	0.000586	0.005441	0.002555	0.013795	0.007774	0.020646	0.001729	0.006158	0.002413	0.014309	0.011276	0.052116	0.000095	0.016843	0.001316	0.010435	0.025345	0.042489	0.012804	0.021758	0.016567	0.036090	0.030471
46	0.01999283098	0.00483652184	0.00775045738	0.00666655271	0.01999283098	0.01999283098	0.010642	0.007272	0.002195	0.001586	0.003246	0.001971	0.010642	0.007272	0.002195	0.001586	0.003246	0.001971	0.010642	0.007272	0.002195	0.001586	0.003246	0.001971	1	4	5.61517404855391e-05	0.0132053374783333	0.0042522003377551	0.567455887801088	0.025452	0.003522	0.006827	0.004511	0.019410	0.009019	0.019499	0.005186	0.008797	0.004021	0.015151	0.010825	0.027124	0.000675	0.016161	0.009669	0.025992	0.037667	0.041275	0.022204	0.026033	0.021400	0.037147	0.029850
27	0.01589759816	0.00158706928	0.00339025309	0.00339025309	0.00623416323	0.01589759816	0.009788	0.003403	0.001857	0.002252	0.004472	0.005108	0.009788	0.003403	0.001857	0.002252	0.004472	0.005108	0.009788	0.003403	0.001857	0.002252	0.004472	0.005108	1	4	4.2211840713258e-05	0.00773282250166667	0.00545878826316781	0.840193086776429	0.030466	0.006196	0.002849	0.003608	0.013464	0.012271	0.024087	0.006915	0.003519	0.003485	0.012626	0.017591	0.038863	0.004797	0.009459	0.004378	0.016605	0.038986	0.045952	0.025655	0.016431	0.019919	0.033879	0.038149
20	0.02014535918	0.00100171313	0.00100171313	0.00100171313	0.02014535918	0.02014535918	0.007118	0.000868	0.004553	0.007443	0.007117	0.002762	0.007118	0.000868	0.004553	0.007443	0.007117	0.002762	0.007118	0.000868	0.004553	0.007443	0.007117	0.002762	1	2	0.000109943755226304	0.010573536155	0.0103980119436499	0.991665098673857	0.030134	0.000882	0.005313	0.005686	0.023561	0.010269	0.025234	0.000864	0.005278	0.008310	0.018518	0.012178	0.031555	0.000126	0.000000	0.001049	0.040552	0.040577	0.047053	0.009051	0.020137	0.030809	0.041118	0.031677
17	0.03709998384	0.00228651237	0.00228651237	0.00228651237	0.01745417205	0.01745417205	0.009983	0.004740	0.004600	0.001687	0.003839	0.001619	0.009983	0.004740	0.004600	0.001687	0.003839	0.001619	0.009983	0.004740	0.004600	0.001687	0.003839	0.001619	1	3	0.000192939887672117	0.013144644175	0.0146782130503823	1.0567254728248	0.041428	0.003522	0.005518	0.001590	0.023343	0.006133	0.028675	0.006915	0.007917	0.001608	0.015572	0.008570	0.059567	0.000356	0.014118	0.000983	0.040319	0.026732	0.050222	0.025655	0.024688	0.013523	0.037665	0.026537
6	0.02723231478	0.00120291175	0.00688716053	0.00120291175	0.02941267655	0.02941267655	0.007790	0.003216	0.001468	0.003242	0.006257	0.006222	0.007790	0.003216	0.001468	0.003242	0.006257	0.006222	0.007790	0.003216	0.001468	0.003242	0.006257	0.006222	1	4	0.000201369177771816	0.0158917753183333	0.0126712827068169	0.892943709415787	0.041650	0.002828	0.005493	0.001374	0.025482	0.012228	0.030969	0.003457	0.005278	0.003753	0.019781	0.014884	0.062973	0.001644	0.006845	0.001488	0.041867	0.044423	0.052236	0.018119	0.020137	0.020672	0.042516	0.035056
133	0.02071942662	0.00105959195	0.02071942662	0.00105959195	0.02071942662	0.00863341865	0.006129	0.008176	0.001821	0.004535	0.004595	0.006107	0.006129	0.008176	0.001821	0.004535	0.004595	0.006107	0.006129	0.008176	0.001821	0.004535	0.004595	0.006107	1	3	9.57331687742126e-05	0.012151813735	0.00787809711882591	0.805174687129132	0.036258	0.008466	0.009419	0.002609	0.020151	0.013685	0.026381	0.006050	0.009677	0.003753	0.016414	0.013531	0.063301	0.003760	0.025106	0.002898	0.027620	0.016385	0.048131	0.023991	0.027313	0.020672	0.038682	0.033407
8	0.02524259527	0.00492639319	0.00055982589	0.00492639319	0.02524259527	0.01024074319	0.006553	0.001655	0.006569	0.002995	0.002780	0.002563	0.006553	0.001655	0.006569	0.002995	0.002780	0.002563	0.006553	0.001655	0.006569	0.002995	0.002780	0.002563	1	4	0.00011693067398666	0.0118564243333333	0.00986222074204275	0.91203287360803	0.037323	0.005228	0.007674	0.006640	0.019522	0.008500	0.025234	0.004322	0.005278	0.005361	0.013047	0.010825	0.059050	0.007875	0.000000	0.015348	0.031739	0.030662	0.047053	0.020264	0.020137	0.024722	0.034445	0.029850
85	0.01040011916	0.00092102506	0.01040011916	0.00092102506	0.01040011916	0.01040011916	0.008322	0.003124	0.000855	0.003202	0.003991	0.004182	0.008322	0.003124	0.000855	0.003202	0.003991	0.004182	0.008322	0.003124	0.000855	0.003202	0.003991	0.004182	1	2	2.39608599884413e-05	0.00724042112666667	0.0033093185560979	0.676063319967588	0.027260	0.003567	0.006442	0.006153	0.016197	0.004899	0.022940	0.003457	0.007917	0.005629	0.011784	0.005864	0.032708	0.000855	0.025817	0.002435	0.021050	0.014777	0.044826	0.018119	0.024688	0.025335	0.032721	0.021928
11	0.04536319272	0.00253170337	0.00222209636	0.00467949792	0.01290032967	0.00222209636	0.005620	0.002046	0.003022	0.001342	0.004469	0.005949	0.005620	0.002046	0.003022	0.001342	0.004469	0.005949	0.005620	0.002046	0.003022	0.001342	0.004469	0.005949	1	5	0.000289528918958277	0.0116531527333333	0.024845543998586	1.46016702244474	0.049028	0.005462	0.004004	0.005719	0.019597	0.007849	0.034410	0.004322	0.002639	0.004289	0.015993	0.012629	0.077415	0.007784	0.002838	0.008925	0.015886	0.013597	0.055131	0.020264	0.014225	0.022104	0.038177	0.032264
81	0.00365897117	0.00365897117	0.00365897117	0.00365897117	0.02358999531	0.00365897117	0.005674	0.002871	0.002283	0.006162	0.005961	0.002304	0.005674	0.002871	0.002283	0.006162	0.005961	0.002304	0.005674	0.002871	0.002283	0.006162	0.005961	0.002304	1	2	6.62076205448771e-05	0.00698080852666667	0.00948423385227717	1.16559657828551	0.020237	0.004654	0.004415	0.008234	0.025820	0.005354	0.022940	0.003457	0.007037	0.007238	0.018518	0.005413	0.008733	0.005434	0.002654	0.012917	0.041923	0.007042	0.044826	0.018119	0.023269	0.028742	0.041118	0.021064
161	0.00339899659	0.00246327927	0.00246327927	0.00339899659	0.00122824132	0.00246327927	0.007832	0.006424	0.004667	0.002272	0.003494	0.004674	0.007832	0.006424	0.004667	0.002272	0.003494	0.004674	0.007832	0.006424	0.004667	0.002272	0.003494	0.004674	1	3	6.41790483865802e-07	0.002569345385	0.000249787548070655	0.311798590999897	0.035792	0.006213	0.006314	0.005912	0.005789	0.008860	0.026381	0.006050	0.005278	0.005897	0.007155	0.008570	0.005127	0.002553	0.000000	0.013310	0.002905	0.001451	0.048131	0.023991	0.020137	0.025933	0.025453	0.026537
96	0.00707501191	0.00493486216	0.00707501191	0.00459174094	0.01703244061	0.00707501191	0.008645	0.002501	0.004277	0.002173	0.005180	0.006081	0.008645	0.002501	0.004277	0.002173	0.005180	0.006081	0.008645	0.002501	0.004277	0.002173	0.005180	0.006081	1	4	2.10310643580006e-05	0.00796401324	0.00264076210375569	0.5758357882599	0.019438	0.010701	0.004363	0.005914	0.019577	0.007928	0.019499	0.006915	0.007037	0.005629	0.016414	0.011727	0.007189	0.016364	0.001516	0.011895	0.029992	0.028412	0.041275	0.025655	0.023269	0.025335	0.038682	0.031079
174	0.01268697062	0.01268697062	0.01268697062	0.00535226336	0.00535226336	0.01268697062	0.010858	0.003542	0.002609	0.002945	0.003848	0.004287	0.010858	0.003542	0.002609	0.002945	0.003848	0.004287	0.010858	0.003542	0.002609	0.002945	0.003848	0.004287	1	2	1.43461148239725e-05	0.0102420682	0.001400704871695	0.369810712869974	0.036280	0.010184	0.005236	0.003629	0.006264	0.008733	0.032116	0.006050	0.007037	0.004021	0.006734	0.011727	0.044326	0.016265	0.010870	0.007389	0.006747	0.028403	0.053217	0.023991	0.023269	0.021400	0.024689	0.031079
2	0.00476794206	0.00102697370	0.01099751088	0.00102697370	0.01436764931	0.00609293592	0.007911	0.003276	0.002330	0.001689	0.004551	0.001354	0.007911	0.003276	0.002330	0.001689	0.004551	0.001354	0.007911	0.003276	0.002330	0.001689	0.004551	0.001354	1	5	2.90229731902708e-05	0.006379997595	0.00454905707378574	0.844404298249434	0.029002	0.004722	0.008418	0.001784	0.018265	0.002733	0.028675	0.006050	0.009677	0.001072	0.013047	0.003608	0.012749	0.000466	0.022730	0.000525	0.017100	0.007868	0.050222	0.023991	0.027313	0.011040	0.034445	0.017187
129	0.00811914854	0.00199804280	0.00811914854	0.00199804280	0.00199804280	0.00811914854	0.008007	0.005547	0.005410	0.001739	0.004798	0.003616	0.008007	0.005547	0.005410	0.001739	0.004798	0.003616	0.008007	0.005547	0.005410	0.001739	0.004798	0.003616	1	2	1.12403806440783e-05	0.00505859567	0.00222203579359769	0.662766488841033	0.024653	0.003203	0.010472	0.002405	0.008099	0.009946	0.025234	0.006050	0.013195	0.002681	0.010101	0.013080	0.011583	0.000145	0.016775	0.000000	0.003547	0.037092	0.047053	0.023991	0.031938	0.017465	0.030275	0.032840
1	0.01874105252	0.00382437239	0.00003925773	0.00335351758	0.00792495224	0.02451865886	0.005461	0.002856	0.006673	0.001874	0.004369	0.001702	0.005461	0.002856	0.006673	0.001874	0.004369	0.001702	0.005461	0.002856	0.006673	0.001874	0.004369	0.001702	1	6	9.45216135573434e-05	0.00973363522	0.009710823492042	0.998827513641791	0.036835	0.006736	0.003593	0.005019	0.014400	0.007351	0.024087	0.004322	0.005278	0.005093	0.011784	0.009923	0.060995	0.008630	0.000000	0.003548	0.015666	0.028669	0.045952	0.020264	0.020137	0.024094	0.032721	0.028569
130	0.02303281192	0.00143285783	0.00143285783	0.01382912738	0.02303281192	0.02303281192	0.008250	0.005375	0.006973	0.001334	0.001384	0.002923	0.008250	0.005375	0.006973	0.001334	0.001384	0.002923	0.008250	0.005375	0.006973	0.001334	0.001384	0.002923	1	3	0.000112026884166289	0.0142988798	0.00783466157721592	0.74021709907053	0.034927	0.003431	0.003157	0.006948	0.025711	0.008532	0.025234	0.005186	0.006158	0.005361	0.013468	0.010825	0.046597	0.000361	0.002033	0.018298	0.050563	0.035055	0.047053	0.022204	0.021758	0.024722	0.035001	0.029850
4	0.02056631809	0.00096116559	0.00096116559	0.00310128834	0.03118514706	0.01280553514	0.006184	0.003887	0.003570	0.001591	0.001409	0.005668	0.006184	0.003887	0.003570	0.001591	0.001409	0.005668	0.006184	0.003887	0.003570	0.001591	0.001409	0.005668	1	5	0.000152804758582931	0.0115967699683333	0.0131764930235045	1.06593665518118	0.032774	0.002919	0.006827	0.003729	0.026148	0.007155	0.022940	0.002593	0.007037	0.003485	0.014309	0.010825	0.052744	0.001730	0.005947	0.007403	0.052124	0.020590	0.044826	0.015686	0.023269	0.019919	0.036090	0.029850
40	0.01741127201	0.01741127201	0.00099200459	0.00198335087	0.00520365511	0.00942543509	0.007176	0.002819	0.001661	0.004789	0.004917	0.002989	0.007176	0.002819	0.001661	0.004789	0.004917	0.002989	0.007176	0.002819	0.001661	0.004789	0.004917	0.002989	1	5	5.38082370228716e-05	0.00873783161333333	0.00615807667210751	0.839500019074382	0.034283	0.011623	0.001335	0.002465	0.019160	0.006985	0.025234	0.007779	0.002639	0.005093	0.016834	0.008570	0.047975	0.021532	0.000000	0.002497	0.013395	0.025112	0.047053	0.027220	0.014225	0.024094	0.039181	0.026537
5	0.01353856866	0.00159232770	0.00576037276	0.00721967468	0.01089300273	0.00159232770	0.006919	0.001305	0.005783	0.002646	0.008162	0.004393	0.006919	0.001305	0.005783	0.002646	0.008162	0.004393	0.006919	0.001305	0.005783	0.002646	0.008162	0.004393	1	5	2.35301429543971e-05	0.006766045705	0.00347768016657185	0.716930993514382	0.037345	0.001155	0.007417	0.005682	0.012794	0.007435	0.027528	0.000864	0.012316	0.005897	0.013888	0.007668	0.057005	0.000340	0.016877	0.009287	0.009419	0.005634	0.049187	0.009051	0.030844	0.025933	0.035549	0.025093
32	0.03746904422	0.00624577707	0.00318837254	0.00480317825	0.00480317825	0.00624577707	0.007182	0.002351	0.000666	0.005486	0.015731	0.003665	0.007182	0.002351	0.000666	0.005486	0.015731	0.003665	0.007182	0.002351	0.000666	0.005486	0.015731	0.003665	1	4	0.00017637672927722	0.0104592212333333	0.0168632755099501	1.26975898053228	0.041428	0.004074	0.001822	0.006103	0.011642	0.006890	0.029822	0.003457	0.002639	0.007506	0.015572	0.008119	0.062766	0.007171	0.006336	0.002196	0.008585	0.023649	0.051238	0.018119	0.014225	0.029272	0.037665	0.025824
30	0.00541195182	0.00398447096	0.00153319023	0.00153319023	0.01462489150	0.00398447096	0.011689	0.004213	0.007754	0.002008	0.004284	0.000928	0.011689	0.004213	0.007754	0.002008	0.004284	0.000928	0.011689	0.004213	0.007754	0.002008	0.004284	0.000928	1	4	2.37433578464598e-05	0.00517869428333333	0.00458481550511167	0.940915873303962	0.022767	0.007698	0.005878	0.001629	0.020178	0.003289	0.022940	0.005186	0.008797	0.001876	0.015572	0.004059	0.010114	0.006269	0.010880	0.003524	0.028662	0.015491	0.044826	0.022204	0.026033	0.014608	0.037665	0.018233
49	0.00343228981	0.01454887219	0.00109526777	0.00109526777	0.01454887219	0.00343228981	0.005731	0.000654	0.012390	0.004871	0.002084	0.004562	0.005731	0.000654	0.012390	0.004871	0.002084	0.004562	0.005731	0.000654	0.012390	0.004871	0.002084	0.004562	1	3	4.13386063622154e-05	0.00635880992333333	0.00650099733450523	1.01111853672103	0.024608	0.008705	0.010087	0.003287	0.016191	0.009458	0.019499	0.005186	0.009677	0.004825	0.011363	0.013080	0.015940	0.015020	0.000000	0.000132	0.024676	0.004269	0.041275	0.022204	0.027313	0.023449	0.032126	0.032840
9	0.02021481351	0.00555002778	0.00932497537	0.00100151601	0.00555002778	0.00800664947	0.009471	0.002444	0.006903	0.002906	0.004426	0.003566	0.009471	0.002444	0.006903	0.002906	0.004426	0.003566	0.009471	0.002444	0.006903	0.002906	0.004426	0.003566	1	5	4.22976245660793e-05	0.00827466832	0.00511170030390768	0.785972578581782	0.034216	0.003675	0.012089	0.004065	0.011779	0.006837	0.027528	0.001729	0.012316	0.003753	0.011363	0.009021	0.054377	0.007168	0.012243	0.001915	0.006241	0.018586	0.049187	0.012804	0.030844	0.020672	0.032126	0.027231
4	0.00628140409	0.00445134178	0.00445134178	0.00165158914	0.00783011729	0.00290854095	0.010009	0.004841	0.001850	0.003413	0.006080	0.003713	0.010009	0.004841	0.001850	0.003413	0.006080	0.003713	0.010009	0.004841	0.001850	0.003413	0.006080	0.003713	1	5	4.97180529783696e-06	0.004595722505	0.00108183322479279	0.485180411817564	0.016354	0.005740	0.005210	0.005592	0.009777	0.005190	0.025234	0.006915	0.008797	0.006165	0.010522	0.004961	0.005269	0.007599	0.014663	0.001436	0.010120	0.006395	0.047053	0.025655	0.026033	0.026518	0.030904	0.020164
40	0.00519150566	0.00519150566	0.00302707763	0.00530546371	0.00791348091	0.02167325246	0.009301	0.002797	0.006702	0.001923	0.006705	0.006817	0.009301	0.002797	0.006702	0.001923	0.006705	0.006817	0.009301	0.002797	0.006702	0.001923	0.006705	0.006817	1	5	4.69431705091278e-05	0.008050381005	0.00583117376431897	0.851078803090497	0.018573	0.004745	0.008264	0.008517	0.011635	0.012350	0.022940	0.005186	0.010556	0.006701	0.011784	0.014884	0.012492	0.005702	0.005410	0.008307	0.013867	0.036510	0.044826	0.022204	0.028537	0.027652	0.032721	0.035056
60	0.00766587962	0.00766587962	0.00326640403	0.00326640403	0.02000839934	0.01020452336	0.006788	0.005005	0.002836	0.001139	0.004598	0.002998	0.006788	0.005005	0.002836	0.001139	0.004598	0.002998	0.006788	0.005005	0.002836	0.001139	0.004598	0.002998	1	4	3.82655449949489e-05	0.00867958166666667	0.00440868540265081	0.712697372602434	0.035315	0.008801	0.004671	0.002583	0.019184	0.007351	0.020646	0.007779	0.005278	0.002144	0.013468	0.009021	0.020289	0.007830	0.008773	0.005728	0.032340	0.018662	0.042489	0.027220	0.020137	0.015618	0.035001	0.027231
66	0.02393834022	0.00341975557	0.02393834022	0.00341975557	0.01442191977	0.02393834022	0.009329	0.004225	0.003760	0.004566	0.003587	0.001213	0.009329	0.004225	0.003760	0.004566	0.003587	0.001213	0.009329	0.004225	0.003760	0.004566	0.003587	0.001213	1	3	0.000101328530164878	0.0155127419283333	0.00653195486864939	0.648899297375689	0.038943	0.002441	0.007700	0.002924	0.016700	0.012085	0.030969	0.003457	0.008797	0.005361	0.011363	0.013531	0.049341	0.001299	0.032468	0.001284	0.027904	0.047930	0.052236	0.018119	0.026033	0.024722	0.032126	0.033407
1	0.03547407019	0.01130465411	0.00132527540	0.00327245500	0.01744352368	0.00315086336	0.005826	0.005634	0.007265	0.001687	0.003299	0.004351	0.005826	0.005634	0.007265	0.001687	0.003299	0.004351	0.005826	0.005634	0.007265	0.001687	0.003299	0.004351	1	6	0.000169914858366416	0.01199514029	0.0141653081380023	1.08670170200162	0.042427	0.010605	0.002772	0.003957	0.023059	0.008119	0.033263	0.008643	0.003519	0.002949	0.013468	0.009021	0.058165	0.013261	0.000481	0.007695	0.044974	0.009676	0.054181	0.028702	0.016431	0.018319	0.035001	0.027231
35	0.05549643294	0.00430707422	0.01062576511	0.00430707422	0.01135967699	0.01062576511	0.006005	0.002674	0.003634	0.004162	0.008590	0.004672	0.006005	0.002674	0.003634	0.004162	0.008590	0.004672	0.006005	0.002674	0.003634	0.004162	0.008590	0.004672	1	4	0.000382525562145048	0.0161202980983333	0.0237294347667552	1.21326917122716	0.041073	0.007550	0.009676	0.003526	0.022898	0.012663	0.028675	0.004322	0.009677	0.006701	0.017255	0.014433	0.061591	0.014315	0.002709	0.004619	0.026101	0.029178	0.050222	0.020264	0.027313	0.027652	0.039673	0.034515
59	0.01006085280	0.00779495479	0.01006085280	0.00779495479	0.00779495479	0.00779495479	0.009612	0.003469	0.001925	0.003076	0.005775	0.003550	0.009612	0.003469	0.001925	0.003076	0.005775	0.003550	0.009612	0.003469	0.001925	0.003076	0.005775	0.003550	1	2	1.36914501112581e-06	0.00855025412666667	0.000160129160004227	0.136850283464119	0.028736	0.006241	0.005441	0.008607	0.013156	0.009903	0.022940	0.003457	0.007037	0.008578	0.013888	0.012629	0.034317	0.010989	0.022660	0.016178	0.010305	0.031382	0.044826	0.018119	0.023269	0.031305	0.035549	0.032264
116	0.01385451812	0.00685265095	0.00253558554	0.01385451812	0.00960146146	0.00685265095	0.005940	0.001559	0.004449	0.003404	0.002930	0.003773	0.005940	0.001559	0.004449	0.003404	0.002930	0.003773	0.005940	0.001559	0.004449	0.003404	0.002930	0.003773	1	4	1.96943551779284e-05	0.00892523085666667	0.00220659336371314	0.497223246367395	0.034472	0.005149	0.005287	0.011150	0.016197	0.008532	0.026381	0.003457	0.006158	0.008042	0.010101	0.011727	0.039853	0.007674	0.015626	0.026034	0.028713	0.019031	0.048131	0.018119	0.021758	0.030305	0.030275	0.031079
65	0.01142764217	0.00424711891	0.01037153735	0.00780867242	0.00424711891	0.00780867242	0.013696	0.005222	0.003739	0.002221	0.005680	0.002535	0.013696	0.005222	0.003739	0.002221	0.005680	0.002535	0.013696	0.005222	0.003739	0.002221	0.005680	0.002535	1	4	8.97737598140346e-06	0.00765179369666667	0.00117323811086468	0.391571842677573	0.029623	0.004187	0.006083	0.009079	0.018186	0.002791	0.030969	0.008643	0.005278	0.007506	0.014309	0.004059	0.021326	0.000152	0.002454	0.016953	0.026283	0.006052	0.052236	0.028702	0.020137	0.029272	0.036090	0.018233
7	0.01663621599	0.00269680004	0.00195993288	0.00394706788	0.01663621599	0.02491220594	0.007714	0.003037	0.002863	0.003998	0.003144	0.006888	0.007714	0.003037	0.002863	0.003998	0.003144	0.006888	0.007714	0.003037	0.002863	0.003998	0.003144	0.006888	1	5	9.14779048304291e-05	0.0111314064533333	0.00821800059264171	0.859227292813895	0.030899	0.003863	0.006006	0.006895	0.022970	0.012265	0.022940	0.006915	0.007037	0.006433	0.016834	0.015336	0.040410	0.000658	0.003335	0.003073	0.038359	0.032754	0.044826	0.025655	0.023269	0.027091	0.039181	0.035589
23	0.01771041441	0.00419594175	0.00419594175	0.00479842191	0.01771041441	0.00479842191	0.004414	0.003085	0.004906	0.003420	0.005935	0.005059	0.004414	0.003085	0.004906	0.003420	0.005935	0.005059	0.004414	0.003085	0.004906	0.003420	0.005935	0.005059	1	3	4.6629800525485e-05	0.00890159269	0.0052383660036331	0.767121333236081	0.023144	0.002589	0.005005	0.006342	0.027987	0.009501	0.020646	0.003457	0.007037	0.006969	0.021464	0.013080	0.034259	0.001041	0.004860	0.010267	0.041447	0.014444	0.042489	0.018119	0.023269	0.028203	0.044315	0.032840
20	0.02035631733	0.00690847628	0.00690847628	0.00690847628	0.02035631733	0.02035631733	0.005779	0.002179	0.006680	0.001233	0.004353	0.007597	0.005779	0.002179	0.006680	0.001233	0.004353	0.007597	0.005779	0.002179	0.006680	0.001233	0.004353	0.007597	1	2	5.42533286718196e-05	0.013632396805	0.00397973514473412	0.540307474774166	0.028780	0.003943	0.005724	0.004744	0.017947	0.009215	0.019499	0.005186	0.008797	0.003217	0.014309	0.010825	0.045689	0.001542	0.013068	0.012250	0.024228	0.025099	0.041275	0.022204	0.026033	0.019135	0.036090	0.029850
1	0.02661680568	0.00743374547	0.00525212833	0.00374637352	0.01934941622	0.00921454663	0.009975	0.003297	0.004643	0.002219	0.006989	0.004553	0.009975	0.003297	0.004643	0.002219	0.006989	0.004553	0.009975	0.003297	0.004643	0.002219	0.006989	0.004553	1	6	8.19811041323246e-05	0.0119355026416667	0.00686867630074747	0.758605816621686	0.028935	0.010315	0.004543	0.003914	0.024945	0.005248	0.025234	0.011236	0.006158	0.004557	0.017255	0.009021	0.039368	0.011647	0.001493	0.003808	0.040115	0.011166	0.047053	0.032755	0.021758	0.022786	0.039673	0.027231
4	0.01350847356	0.00312339397	0.00312339397	0.00281365673	0.02782213724	0.00201729533	0.006007	0.004412	0.001823	0.004914	0.005060	0.004547	0.006007	0.004412	0.001823	0.004914	0.005060	0.004547	0.006007	0.004412	0.001823	0.004914	0.005060	0.004547	1	5	0.000106054992803936	0.00873472513333333	0.0121417664763383	1.17900681751716	0.029379	0.000728	0.007623	0.008212	0.024573	0.005201	0.026381	0.000864	0.006158	0.009382	0.015993	0.007668	0.031962	0.000236	0.000506	0.001012	0.041876	0.002391	0.048131	0.009051	0.021758	0.032748	0.038177	0.025093
11	0.02215487856	0.00595929310	0.00567195624	0.01108165941	0.02204634924	0.00567195624	0.006533	0.004534	0.003570	0.002026	0.002560	0.005475	0.006533	0.004534	0.003570	0.002026	0.002560	0.005475	0.006533	0.004534	0.003570	0.002026	0.002560	0.005475	1	5	6.42830411550427e-05	0.0120976821316667	0.00531366591181765	0.662744356265361	0.030844	0.001161	0.006827	0.007150	0.019085	0.004449	0.022940	0.003457	0.007917	0.006165	0.012626	0.007217	0.047634	0.000123	0.005450	0.018262	0.031492	0.005056	0.044826	0.018119	0.024688	0.026518	0.033879	0.024339
47	0.00900275547	0.00438995489	0.00583414958	0.00438995489	0.00900275547	0.00900275547	0.010064	0.002165	0.001525	0.002057	0.005757	0.001733	0.010064	0.002165	0.001525	0.002057	0.005757	0.001733	0.010064	0.002165	0.001525	0.002057	0.005757	0.001733	1	3	5.39863872029223e-06	0.006937054295	0.000778232156000767	0.33494001772192	0.023454	0.010684	0.004440	0.004625	0.011280	0.005614	0.022940	0.007779	0.005278	0.004021	0.010522	0.007217	0.016509	0.015283	0.010069	0.008943	0.017935	0.023844	0.044826	0.027220	0.020137	0.021400	0.030904	0.024339
