divergence_model	estimated_prob	glm_adjusted_prob	div_model_with_conditional_age_estimates
0,1,2,3,0,4	0.017	0.017622214878	0:0.01363356902[&age_median=0.01363356902,age_mean=0.0119644626229,age_n=17,age_range={0.00230691794,0.01937951962},age_hpdi_95={0.00230691794,0.01937951962},age_qi_95={0.002548521236,0.018978902504}],1:0.00465918146[&age_median=0.00465918146,age_mean=0.00461942305471,age_n=17,age_range={0.00085397442,0.0102941143},age_hpdi_95={0.00085397442,0.0102941143},age_qi_95={0.000888818864,0.00984424578}],2:0.00322669639[&age_median=0.00322669639,age_mean=0.00471590346412,age_n=17,age_range={0.00052355981,0.01189583077},age_hpdi_95={0.00052355981,0.01189583077},age_qi_95={0.000635059918,0.01077838749}],3:0.00362393126[&age_median=0.00362393126,age_mean=0.00445403840588,age_n=17,age_range={0.00023592503,0.0157955905},age_hpdi_95={0.00023592503,0.0157955905},age_qi_95={0.00025346761,0.014754290892}],4:0.00711393671[&age_median=0.00711393671,age_mean=0.00826585373235,age_n=17,age_range={2.952276e-05,0.02655874059},age_hpdi_95={2.952276e-05,0.02655874059},age_qi_95={0.000198680536,0.023196970986}]
0,1,1,1,0,1	0.016	0.0167413662025	0:0.01234426869[&age_median=0.01234426869,age_mean=0.0131952991963,age_n=16,age_range={0.00555398069,0.02115398685},age_hpdi_95={0.00555398069,0.02115398685},age_qi_95={0.0067979785175,0.0204489489037}],1:0.001779609015[&age_median=0.001779609015,age_mean=0.00240147594813,age_n=16,age_range={4.0375e-05,0.00681517098},age_hpdi_95={4.0375e-05,0.00681517098},age_qi_95={0.0001553443525,0.00610806696}]
0,1,2,3,4,4	0.015	0.0132720384883	0:0.01328477764[&age_median=0.01328477764,age_mean=0.014773437388,age_n=15,age_range={0.00183199744,0.03799351098},age_hpdi_95={0.00183199744,0.03799351098},age_qi_95={0.0024802144885,0.035161494415}],1:0.00420847864[&age_median=0.00420847864,age_mean=0.00474022745467,age_n=15,age_range={0.00024636288,0.01128416743},age_hpdi_95={0.00024636288,0.01128416743},age_qi_95={0.00037143314,0.0112354139315}],2:0.00448511185[&age_median=0.00448511185,age_mean=0.0053052539,age_n=15,age_range={0.00054707677,0.01959004931},age_hpdi_95={0.00054707677,0.01959004931},age_qi_95={0.000902114586,0.0159504474385}],3:0.00215735921[&age_median=0.00215735921,age_mean=0.00359451761,age_n=15,age_range={5.82999e-06,0.00839577043},age_hpdi_95={5.82999e-06,0.00839577043},age_qi_95={0.0001664709985,0.0083319299575}],4:0.01077776021[&age_median=0.01077776021,age_mean=0.0103848915127,age_n=15,age_range={0.00140495549,0.02074008584},age_hpdi_95={0.00140495549,0.02074008584},age_qi_95={0.001411381672,0.0202872896465}]
0,1,2,1,3,2	0.014	0.0151275176157	0:0.01536291414[&age_median=0.01536291414,age_mean=0.0159457878714,age_n=14,age_range={0.00045918121,0.03804726918},age_hpdi_95={0.00045918121,0.03804726918},age_qi_95={0.00115074693225,0.0355486231372}],1:0.001493612725[&age_median=0.001493612725,age_mean=0.00193921382143,age_n=14,age_range={0.00024698217,0.0056509518},age_hpdi_95={0.00024698217,0.0056509518},age_qi_95={0.00026100104175,0.0054411831565}],2:0.003597996195[&age_median=0.003597996195,age_mean=0.00527515831357,age_n=14,age_range={0.0016888842,0.01266907285},age_hpdi_95={0.0016888842,0.01266907285},age_qi_95={0.0016995411515,0.0121177343057}],3:0.013705682115[&age_median=0.013705682115,age_mean=0.0137852219057,age_n=14,age_range={0.00056441974,0.0366397099},age_hpdi_95={0.00056441974,0.0366397099},age_qi_95={0.0006529768905,0.034699174641}]
0,1,2,3,4,1	0.014	0.0142933839435	0:0.01257288429[&age_median=0.01257288429,age_mean=0.0129193354993,age_n=14,age_range={0.00183336136,0.02661318404},age_hpdi_95={0.00183336136,0.02661318404},age_qi_95={0.00257204231925,0.0258446754875}],1:0.00383656739[&age_median=0.00383656739,age_mean=0.00447606993286,age_n=14,age_range={0.00012988893,0.0098086973},age_hpdi_95={0.00012988893,0.0098086973},age_qi_95={0.00017353617325,0.00925185119525}],2:0.00640002003[&age_median=0.00640002003,age_mean=0.00839408938214,age_n=14,age_range={0.00033972851,0.02373638308},age_hpdi_95={0.00033972851,0.02373638308},age_qi_95={0.0004279657305,0.0234108383963}],3:0.00320092386[&age_median=0.00320092386,age_mean=0.00350012833714,age_n=14,age_range={5.303463e-05,0.00710298098},age_hpdi_95={5.303463e-05,0.00710298098},age_qi_95={0.00030263983325,0.007098059362}],4:0.007945036065[&age_median=0.007945036065,age_mean=0.0103729828393,age_n=14,age_range={0.00237714395,0.02581642929},age_hpdi_95={0.00237714395,0.02581642929},age_qi_95={0.00268115740325,0.023996082398}]
0,1,1,1,2,3	0.013	0.0113132973939	0:0.01220338804[&age_median=0.01220338804,age_mean=0.0136396062169,age_n=13,age_range={0.00559172088,0.03245793752},age_hpdi_95={0.00559172088,0.03245793752},age_qi_95={0.005734727679,0.031968323492}],1:0.0008240955[&age_median=0.0008240955,age_mean=0.00179610594846,age_n=13,age_range={3.39721e-05,0.00795742873},age_hpdi_95={3.39721e-05,0.00795742873},age_qi_95={4.3430158e-05,0.006929789584}],2:0.01263864578[&age_median=0.01263864578,age_mean=0.0117778623869,age_n=13,age_range={0.00086141361,0.02182670076},age_hpdi_95={0.00086141361,0.02182670076},age_qi_95={0.001045706046,0.021734418591}],3:0.00732413616[&age_median=0.00732413616,age_mean=0.00828158717846,age_n=13,age_range={0.00091402428,0.0191109722},age_hpdi_95={0.00091402428,0.0191109722},age_qi_95={0.001196914635,0.018711101681}]
0,1,0,2,3,4	0.012	0.012914376744	0:0.00886874673[&age_median=0.00886874673,age_mean=0.00872766677583,age_n=12,age_range={0.00207450473,0.01729525567},age_hpdi_95={0.00207450473,0.01729525567},age_qi_95={0.00243674077725,0.015799449589}],1:0.00119292564[&age_median=0.00119292564,age_mean=0.00181040741667,age_n=12,age_range={0.00015574315,0.00548760355},age_hpdi_95={0.00015574315,0.00548760355},age_qi_95={0.00020744211325,0.00500990483675}],2:0.00421712461[&age_median=0.00421712461,age_mean=0.0059251946825,age_n=12,age_range={0.00015461151,0.0128698448},age_hpdi_95={0.00015461151,0.0128698448},age_qi_95={0.0001595521875,0.012787095045}],3:0.006389640055[&age_median=0.006389640055,age_mean=0.00833362391583,age_n=12,age_range={0.00273054833,0.01698714581},age_hpdi_95={0.00273054833,0.01698714581},age_qi_95={0.00288615555925,0.0160561982265}],4:0.0075665179[&age_median=0.0075665179,age_mean=0.00772188903917,age_n=12,age_range={0.00036619142,0.0183376882},age_hpdi_95={0.00036619142,0.0183376882},age_qi_95={0.00074641221425,0.017967263761}]
0,1,2,3,4,0	0.011	0.0122584319644	0:0.0128784067[&age_median=0.0128784067,age_mean=0.0111882538264,age_n=11,age_range={0.00593180725,0.01595927177},age_hpdi_95={0.00593180725,0.01595927177},age_qi_95={0.0059617181725,0.0157969602825}],1:0.00285214071[&age_median=0.00285214071,age_mean=0.00376842528091,age_n=11,age_range={0.00070389779,0.00697026661},age_hpdi_95={0.00070389779,0.00697026661},age_qi_95={0.000851331145,0.006866890775}],2:0.00443271753[&age_median=0.00443271753,age_mean=0.00607971483636,age_n=11,age_range={0.00056872291,0.01572437376},age_hpdi_95={0.00056872291,0.01572437376},age_qi_95={0.000706067105,0.01486751228}],3:0.00372161676[&age_median=0.00372161676,age_mean=0.00384042028091,age_n=11,age_range={0.00029746437,0.01297692033},age_hpdi_95={0.00029746437,0.01297692033},age_qi_95={0.0004390826825,0.0115768507925}],4:0.00926840706[&age_median=0.00926840706,age_mean=0.0100258035982,age_n=11,age_range={0.00345870751,0.01824465067},age_hpdi_95={0.00345870751,0.01824465067},age_qi_95={0.0038351447325,0.0179555623225}]
0,1,2,1,2,3	0.011	0.0116732456406	0:0.01615779259[&age_median=0.01615779259,age_mean=0.0147583806955,age_n=11,age_range={0.00203167376,0.02815044426},age_hpdi_95={0.00203167376,0.02815044426},age_qi_95={0.0024388100175,0.0270981845225}],1:0.00159801297[&age_median=0.00159801297,age_mean=0.00246567238273,age_n=11,age_range={4.427543e-05,0.00675931812},age_hpdi_95={4.427543e-05,0.00675931812},age_qi_95={0.00013777171,0.0063329696075}],2:0.00544482584[&age_median=0.00544482584,age_mean=0.00619816969636,age_n=11,age_range={0.00141985318,0.01186159578},age_hpdi_95={0.00141985318,0.01186159578},age_qi_95={0.0018450023225,0.0115437957175}],3:0.00915655871[&age_median=0.00915655871,age_mean=0.00805301717636,age_n=11,age_range={0.00132623896,0.0145514612},age_hpdi_95={0.00132623896,0.0145514612},age_qi_95={0.00134136656,0.0142236325575}]
0,1,2,0,3,4	0.01	0.0093304249046	0:0.002726238385[&age_median=0.002726238385,age_mean=0.00422717558,age_n=10,age_range={0.00032437293,0.01571739258},age_hpdi_95={0.00032437293,0.01571739258},age_qi_95={0.00032478554625,0.0142974238688}],1:0.00216218682[&age_median=0.00216218682,age_mean=0.004390893843,age_n=10,age_range={0.00023582896,0.02021555893},age_hpdi_95={0.00023582896,0.02021555893},age_qi_95={0.00023911824625,0.0173894626098}],2:0.003205697075[&age_median=0.003205697075,age_mean=0.003860417939,age_n=10,age_range={0.00012247213,0.0086289144},age_hpdi_95={0.00012247213,0.0086289144},age_qi_95={0.000141061675,0.00856692102975}],3:0.01505124291[&age_median=0.01505124291,age_mean=0.014849410518,age_n=10,age_range={0.00480154972,0.02599015211},age_hpdi_95={0.00480154972,0.02599015211},age_qi_95={0.005454506029,0.025417930904}],4:0.0063568577[&age_median=0.0063568577,age_mean=0.008310039678,age_n=10,age_range={0.0001277696,0.02502902331},age_hpdi_95={0.0001277696,0.02502902331},age_qi_95={0.0009214929785,0.0225215884823}]
0,1,1,1,0,0	0.009	0.0107761276209	0:0.00958396432[&age_median=0.00958396432,age_mean=0.00900560835778,age_n=9,age_range={0.00418476915,0.01480261044},age_hpdi_95={0.00418476915,0.01480261044},age_qi_95={0.00421282287,0.014777718706}],1:0.00231121191[&age_median=0.00231121191,age_mean=0.00340513242889,age_n=9,age_range={4.932923e-05,0.00778204476},age_hpdi_95={4.932923e-05,0.00778204476},age_qi_95={0.000219866124,0.007606492734}]
0,1,2,2,1,3	0.009	0.0103741253181	0:0.01054507351[&age_median=0.01054507351,age_mean=0.0118193093389,age_n=9,age_range={0.004186903,0.01725524947},age_hpdi_95={0.004186903,0.01725524947},age_qi_95={0.005349525776,0.01710803763}],1:0.00265196203[&age_median=0.00265196203,age_mean=0.00343997887889,age_n=9,age_range={0.00018510641,0.00703566475},age_hpdi_95={0.00018510641,0.00703566475},age_qi_95={0.000238788528,0.006918361782}],2:0.00211903667[&age_median=0.00211903667,age_mean=0.00224282896111,age_n=9,age_range={0.00094884413,0.00474910002},age_hpdi_95={0.00094884413,0.00474910002},age_qi_95={0.000953031464,0.004415260802}],3:0.00627867587[&age_median=0.00627867587,age_mean=0.00627807418222,age_n=9,age_range={0.0005347062,0.01481260275},age_hpdi_95={0.0005347062,0.01481260275},age_qi_95={0.000591327354,0.014349553266}]
0,0,1,2,3,4	0.009	0.00837733682328	0:0.00466974044[&age_median=0.00466974044,age_mean=0.00581091769889,age_n=9,age_range={0.00183451459,0.01052198285},age_hpdi_95={0.00183451459,0.01052198285},age_qi_95={0.0018439343,0.01050566708}],1:0.00358841198[&age_median=0.00358841198,age_mean=0.00583035087333,age_n=9,age_range={0.00053263417,0.01544851143},age_hpdi_95={0.00053263417,0.01544851143},age_qi_95={0.000651050808,0.014841724804}],2:0.00370036606[&age_median=0.00370036606,age_mean=0.00411022613889,age_n=9,age_range={5.036544e-05,0.01267919982},age_hpdi_95={5.036544e-05,0.01267919982},age_qi_95={0.00020340119,0.01144091828}],3:0.00653896805[&age_median=0.00653896805,age_mean=0.00739895363778,age_n=9,age_range={0.00100267926,0.01772215677},age_hpdi_95={0.00100267926,0.01772215677},age_qi_95={0.00127179295,0.017050191118}],4:0.00740478857[&age_median=0.00740478857,age_mean=0.00722416889556,age_n=9,age_range={0.00227280032,0.01186065645},age_hpdi_95={0.00227280032,0.01186065645},age_qi_95={0.00248177471,0.011746225362}]
0,1,0,1,0,1	0.008	0.00977370209385	0:0.009267636865[&age_median=0.009267636865,age_mean=0.009041137725,age_n=8,age_range={0.00222224164,0.01497636243},age_hpdi_95={0.00222224164,0.01497636243},age_qi_95={0.00231410172825,0.0149529891465}],1:0.001360416155[&age_median=0.001360416155,age_mean=0.00185797510125,age_n=8,age_range={0.00036604446,0.00511726832},age_hpdi_95={0.00036604446,0.00511726832},age_qi_95={0.00039135058525,0.004887227936}]
0,1,2,1,3,3	0.007	0.00951009122956	0:0.01640160326[&age_median=0.01640160326,age_mean=0.0156553012857,age_n=7,age_range={0.00459504068,0.02854306557},age_hpdi_95={0.00459504068,0.02854306557},age_qi_95={0.005370426203,0.0272080139595}],1:0.00136767027[&age_median=0.00136767027,age_mean=0.00230570219857,age_n=7,age_range={0.0001895401,0.00693280075},age_hpdi_95={0.0001895401,0.00693280075},age_qi_95={0.000264335479,0.0063638766415}],2:0.00425961652[&age_median=0.00425961652,age_mean=0.00698762744143,age_n=7,age_range={0.00154069477,0.01521125611},age_hpdi_95={0.00154069477,0.01521125611},age_qi_95={0.0017075527255,0.0150981607855}],3:0.00471529025[&age_median=0.00471529025,age_mean=0.00538557713857,age_n=7,age_range={0.00150764987,0.00881375993},age_hpdi_95={0.00150764987,0.00881375993},age_qi_95={0.0016990958555,0.008698184468}]
0,1,2,1,3,0	0.007	0.00775139095549	0:0.01318274971[&age_median=0.01318274971,age_mean=0.0126006959086,age_n=7,age_range={0.00303005746,0.02300670505},age_hpdi_95={0.00303005746,0.02300670505},age_qi_95={0.003391182439,0.022437087073}],1:0.00088788362[&age_median=0.00088788362,age_mean=0.00167398235286,age_n=7,age_range={0.00011475475,0.005745404},age_hpdi_95={0.00011475475,0.005745404},age_qi_95={0.000128819092,0.005403567914}],2:0.00240194313[&age_median=0.00240194313,age_mean=0.00545145784714,age_n=7,age_range={0.00029039885,0.01657273324},age_hpdi_95={0.00029039885,0.01657273324},age_qi_95={0.0003606277865,0.015448585969}],3:0.00950045114[&age_median=0.00950045114,age_mean=0.0102756501257,age_n=7,age_range={0.00317825987,0.01855040321},age_hpdi_95={0.00317825987,0.01855040321},age_qi_95={0.0033723581735,0.0178233183875}]
0,1,0,2,1,3	0.007	0.00912241474383	0:0.00850492145[&age_median=0.00850492145,age_mean=0.00983318435,age_n=7,age_range={0.00330784718,0.01705737833},age_hpdi_95={0.00330784718,0.01705737833},age_qi_95={0.003631995248,0.0168065061845}],1:0.0027090369[&age_median=0.0027090369,age_mean=0.00359285879,age_n=7,age_range={0.0001833748,0.01067222924},age_hpdi_95={0.0001833748,0.01067222924},age_qi_95={0.0003515251555,0.009835722011}],2:0.00188585493[&age_median=0.00188585493,age_mean=0.00286104189429,age_n=7,age_range={0.00035180739,0.00711298616},age_hpdi_95={0.00035180739,0.00711298616},age_qi_95={0.0003816649815,0.0069355924775}],3:0.01227405509[&age_median=0.01227405509,age_mean=0.0115068599257,age_n=7,age_range={0.00370278116,0.01720965364},age_hpdi_95={0.00370278116,0.01720965364},age_qi_95={0.004074282449,0.017009443825}]
0,1,2,3,0,3	0.007	0.00895463295492	0:0.01322475708[&age_median=0.01322475708,age_mean=0.0116571214571,age_n=7,age_range={0.0034082466,0.01914977929},age_hpdi_95={0.0034082466,0.01914977929},age_qi_95={0.00395804484,0.0186852168565}],1:0.0021212297[&age_median=0.0021212297,age_mean=0.00512013556571,age_n=7,age_range={0.00073211767,0.01986064789},age_hpdi_95={0.00073211767,0.01986064789},age_qi_95={0.0008510550415,0.017736611113}],2:0.00321910114[&age_median=0.00321910114,age_mean=0.00347882397,age_n=7,age_range={0.00102293191,0.00797848705},age_hpdi_95={0.00102293191,0.00797848705},age_qi_95={0.001190239237,0.007336774729}],3:0.00630758357[&age_median=0.00630758357,age_mean=0.00579732123571,age_n=7,age_range={0.00181581236,0.01091255306},age_hpdi_95={0.00181581236,0.01091255306},age_qi_95={0.0019804000385,0.010558106867}]
0,1,2,1,3,1	0.006	0.00735251588443	0:0.01938209053[&age_median=0.01938209053,age_mean=0.0194026659333,age_n=6,age_range={0.010098704,0.03188827762},age_hpdi_95={0.010098704,0.03188827762},age_qi_95={0.0103261124013,0.0308706006313}],1:0.000926254615[&age_median=0.000926254615,age_mean=0.00164110129,age_n=6,age_range={7.719953e-05,0.00496340305},age_hpdi_95={7.719953e-05,0.00496340305},age_qi_95={0.000120124545,0.00465958970375}],2:0.00500963967[&age_median=0.00500963967,age_mean=0.00527780699333,age_n=6,age_range={0.00022170335,0.00951160968},age_hpdi_95={0.00022170335,0.00951160968},age_qi_95={0.000557271,0.0094486591}],3:0.00979087288[&age_median=0.00979087288,age_mean=0.0122310157733,age_n=6,age_range={0.00663069801,0.02011664848},age_hpdi_95={0.00663069801,0.02011664848},age_qi_95={0.0069127791525,0.019873274325}]
