PRI.div.model	PRI.t.1	PRI.t.2	PRI.t.3	PRI.t.4	PRI.t.5	PRI.t.6	PRI.d1Theta.1	PRI.d1Theta.2	PRI.d1Theta.3	PRI.d1Theta.4	PRI.d1Theta.5	PRI.d1Theta.6	PRI.d2Theta.1	PRI.d2Theta.2	PRI.d2Theta.3	PRI.d2Theta.4	PRI.d2Theta.5	PRI.d2Theta.6	PRI.aTheta.1	PRI.aTheta.2	PRI.aTheta.3	PRI.aTheta.4	PRI.aTheta.5	PRI.aTheta.6	PRI.model	PRI.Psi	PRI.var.t	PRI.E.t	PRI.omega	PRI.cv	pi.1	pi.2	pi.3	pi.4	pi.5	pi.6	wattTheta.1	wattTheta.2	wattTheta.3	wattTheta.4	wattTheta.5	wattTheta.6	pi.net.1	pi.net.2	pi.net.3	pi.net.4	pi.net.5	pi.net.6	tajD.denom.1	tajD.denom.2	tajD.denom.3	tajD.denom.4	tajD.denom.5	tajD.denom.6
128	0.00154652003	0.00154652003	0.00904608188	0.00781265484	0.00781265484	0.00154652003	0.024128	0.007107	0.006899	0.001037	0.006992	0.007480	0.024128	0.007107	0.006899	0.001037	0.006992	0.007480	0.024128	0.007107	0.006899	0.001037	0.006992	0.007480	1	3	1.35786547031498e-05	0.00488515860833333	0.00277957294569448	0.754309719249148	0.016043	0.008033	0.003927	0.004695	0.016628	0.010459	0.027528	0.010372	0.006158	0.004289	0.016834	0.011727	0.001825	0.000821	0.012515	0.010226	0.010228	0.003600	0.049187	0.031460	0.021758	0.022104	0.039181	0.031079
7	0.02261862070	0.00482055392	0.01374338666	0.00056691481	0.00482055392	0.00444508665	0.011725	0.003377	0.003169	0.007693	0.011554	0.007387	0.011725	0.003377	0.003169	0.007693	0.011554	0.007387	0.011725	0.003377	0.003169	0.007693	0.011554	0.007387	1	5	6.66562651740453e-05	0.00850251944333333	0.00783958985548797	0.960224658127036	0.028547	0.005758	0.005441	0.006210	0.017318	0.005476	0.028675	0.004322	0.007037	0.007238	0.017255	0.009923	0.038973	0.008087	0.022660	0.000443	0.020822	0.015596	0.050222	0.020264	0.023269	0.028742	0.039673	0.028569
1	0.01977565536	0.01263556164	0.00644281127	0.01126370902	0.01579961839	0.01260942758	0.025959	0.002788	0.006702	0.003350	0.009403	0.003351	0.025959	0.002788	0.006702	0.003350	0.009403	0.003351	0.025959	0.002788	0.006702	0.003350	0.009403	0.003351	1	6	1.99995822256386e-05	0.01308779721	0.00152810911605182	0.341699154900191	0.034505	0.007703	0.005493	0.007910	0.021535	0.008436	0.033263	0.005186	0.005278	0.008042	0.016834	0.011276	0.028631	0.012839	0.006419	0.017571	0.022640	0.024093	0.054181	0.022204	0.020137	0.030305	0.039181	0.030471
95	0.00460078920	0.00273118107	0.00460078920	0.00273118107	0.00273118107	0.00460078920	0.019953	0.004800	0.002929	0.006019	0.011516	0.007076	0.019953	0.004800	0.002929	0.006019	0.011516	0.007076	0.019953	0.004800	0.002929	0.006019	0.011516	0.007076	1	2	1.04863036792863e-06	0.003665985135	0.000286043267856466	0.279331887278929	0.041117	0.005405	0.006468	0.005903	0.016013	0.004909	0.036704	0.005186	0.006158	0.008846	0.015572	0.009021	0.005159	0.002253	0.013653	0.001546	0.007260	0.009696	0.056986	0.022204	0.021758	0.031793	0.037665	0.027231
8	0.02014782236	0.00197336186	0.00627383734	0.00697765822	0.00859524025	0.00627383734	0.014319	0.011763	0.010417	0.005495	0.018731	0.005764	0.014319	0.011763	0.010417	0.005495	0.018731	0.005764	0.014319	0.011763	0.010417	0.005495	0.018731	0.005764	1	5	3.80822289475075e-05	0.00837362622833333	0.00454787781411248	0.736966265129248	0.027127	0.002498	0.009753	0.006660	0.011892	0.006149	0.027528	0.006915	0.010556	0.006165	0.019781	0.010825	0.014278	0.000044	0.007219	0.011508	0.006980	0.014773	0.049187	0.025655	0.028537	0.026518	0.042516	0.029850
9	0.02258953050	0.00137836183	0.00816462205	0.00074689366	0.00816462205	0.00601823678	0.014594	0.004483	0.001935	0.002013	0.008593	0.006321	0.014594	0.004483	0.001935	0.002013	0.008593	0.006321	0.014594	0.004483	0.001935	0.002013	0.008593	0.006321	1	5	6.26286145811667e-05	0.007843711145	0.00798456412065729	1.00893876941698	0.033418	0.003214	0.002130	0.001267	0.009161	0.005921	0.040145	0.005186	0.003519	0.002144	0.010101	0.009472	0.028795	0.000000	0.002528	0.000658	0.005401	0.006481	0.059672	0.022204	0.016431	0.015618	0.030275	0.027908
67	0.00311276174	0.00297267345	0.00311276174	0.00072211325	0.01433211478	0.00297267345	0.019392	0.008012	0.005306	0.004065	0.006869	0.008733	0.019392	0.008012	0.005306	0.004065	0.006869	0.008733	0.019392	0.008012	0.005306	0.004065	0.006869	0.008733	1	4	2.38897554442483e-05	0.00453751640166667	0.00526494084637873	1.07717841963429	0.023332	0.005001	0.003850	0.003585	0.014075	0.012922	0.025234	0.008643	0.006158	0.004557	0.013047	0.013080	0.002632	0.001693	0.004175	0.005325	0.016022	0.000000	0.047053	0.028702	0.021758	0.022786	0.034445	0.032840
62	0.00625215623	0.00535302309	0.00625215623	0.00625215623	0.01389124235	0.00535302309	0.013097	0.003668	0.007058	0.004143	0.006551	0.006381	0.013097	0.003668	0.007058	0.004143	0.006551	0.006381	0.013097	0.003668	0.007058	0.004143	0.006551	0.006381	1	3	1.08573309643559e-05	0.00722562620333333	0.00150261453593423	0.456022265133908	0.019483	0.007362	0.009240	0.004910	0.020093	0.008606	0.028675	0.006915	0.009677	0.007238	0.018518	0.011276	0.013051	0.007300	0.014914	0.006133	0.022424	0.016657	0.050222	0.025655	0.027313	0.028742	0.041118	0.030471
5	0.01267908318	0.00456549739	0.00456549739	0.00007335300	0.01192050128	0.01021407228	0.014667	0.005300	0.007642	0.006221	0.007772	0.013064	0.014667	0.005300	0.007642	0.006221	0.007772	0.013064	0.014667	0.005300	0.007642	0.006221	0.007772	0.013064	1	5	2.51893800209168e-05	0.00733633408666667	0.00343351048675618	0.684115828588376	0.037390	0.005240	0.007828	0.004164	0.014109	0.016057	0.032116	0.006050	0.011436	0.005629	0.014309	0.013982	0.021545	0.001658	0.018041	0.000000	0.013520	0.001181	0.053217	0.023991	0.029712	0.025335	0.036090	0.033965
139	0.00851338668	0.00851338668	0.00754749555	0.00092442095	0.02077324052	0.00851338668	0.015282	0.001343	0.002439	0.004090	0.005114	0.005852	0.015282	0.001343	0.002439	0.004090	0.005114	0.005852	0.015282	0.001343	0.002439	0.004090	0.005114	0.005852	1	4	4.13083057867977e-05	0.00913088617666667	0.00452401935448041	0.703891567749584	0.027149	0.012050	0.006044	0.005308	0.017677	0.006991	0.032116	0.006050	0.007037	0.006701	0.013468	0.008119	0.016987	0.022000	0.015840	0.001467	0.028856	0.007909	0.053217	0.023991	0.023269	0.027652	0.035001	0.025824
4	0.03376064932	0.00238789304	0.00476780676	0.00476780676	0.01921668000	0.00885494357	0.009737	0.007044	0.003104	0.001685	0.006599	0.005767	0.009737	0.007044	0.003104	0.001685	0.006599	0.005767	0.009737	0.007044	0.003104	0.001685	0.006599	0.005767	1	5	0.000146397150750136	0.0122926299083333	0.0119093433904563	0.984286447882836	0.036247	0.002606	0.009958	0.003480	0.020404	0.010221	0.028675	0.004322	0.007037	0.004289	0.017676	0.012178	0.049905	0.000255	0.006098	0.008374	0.023026	0.019262	0.050222	0.020264	0.023269	0.022104	0.040160	0.031677
106	0.00538558185	0.00231803068	0.00538558185	0.00538558185	0.00231803068	0.00231803068	0.012600	0.004113	0.004839	0.000901	0.007417	0.011564	0.012600	0.004113	0.004839	0.000901	0.007417	0.011564	0.012600	0.004113	0.004839	0.000901	0.007417	0.011564	1	2	2.82296105417051e-06	0.003851806265	0.000732892793654178	0.436202357158367	0.014778	0.004745	0.007366	0.005045	0.007473	0.008849	0.024087	0.003457	0.008797	0.003485	0.012626	0.011727	0.004045	0.005065	0.004389	0.014322	0.000736	0.003744	0.045952	0.018119	0.026033	0.019919	0.033879	0.031079
47	0.00328604837	0.00328604837	0.00229421341	0.00353718738	0.00229421341	0.01596749799	0.011265	0.002530	0.007585	0.006651	0.007584	0.006419	0.011265	0.002530	0.007585	0.006651	0.007584	0.006419	0.011265	0.002530	0.007585	0.006651	0.007584	0.006419	1	4	2.85739809912667e-05	0.005110868155	0.00559082725765731	1.04590128874689	0.034416	0.002993	0.006596	0.005702	0.019895	0.007229	0.027528	0.001729	0.010556	0.006701	0.017676	0.010374	0.008954	0.004243	0.009654	0.003202	0.004747	0.028096	0.049187	0.012804	0.028537	0.027652	0.040160	0.029217
5	0.00484541442	0.00527421889	0.00527421889	0.00701829004	0.01290465994	0.01017457295	0.009868	0.001405	0.002915	0.005787	0.008320	0.007822	0.009868	0.001405	0.002915	0.005787	0.008320	0.007822	0.009868	0.001405	0.002915	0.005787	0.008320	0.007822	1	5	1.07021040263776e-05	0.007581895855	0.00141153403199544	0.431476124617205	0.026006	0.006105	0.002644	0.004477	0.020831	0.009543	0.022940	0.003457	0.004398	0.005897	0.017676	0.010825	0.020731	0.007990	0.004692	0.001054	0.025482	0.009735	0.044826	0.018119	0.018377	0.025933	0.040160	0.029850
112	0.00002564271	0.00379212362	0.00002564271	0.00002564271	0.00002564271	0.00002564271	0.029890	0.004912	0.007220	0.003204	0.006352	0.011308	0.029890	0.004912	0.007220	0.003204	0.006352	0.011308	0.029890	0.004912	0.007220	0.003204	0.006352	0.011308	1	2	2.36439640756574e-06	0.000653389528333333	0.00361866284205203	2.35335787595883	0.035026	0.010155	0.004158	0.001231	0.016645	0.013118	0.029822	0.008643	0.005278	0.003217	0.012205	0.014884	0.001958	0.009697	0.000000	0.000248	0.001191	0.000000	0.051238	0.028702	0.020137	0.019135	0.033305	0.035056
67	0.00590801346	0.00520207242	0.00590801346	0.00251545748	0.01730244972	0.00520207242	0.017233	0.001172	0.002906	0.006251	0.006038	0.013398	0.017233	0.001172	0.002906	0.006251	0.006038	0.013398	0.017233	0.001172	0.002906	0.006251	0.006038	0.013398	1	4	2.70202613103764e-05	0.00700634649333334	0.00385654082853119	0.741913307817016	0.021391	0.006019	0.004286	0.004210	0.021672	0.006901	0.022940	0.003457	0.004398	0.005629	0.018518	0.011727	0.016118	0.007641	0.009703	0.002116	0.030038	0.005712	0.044826	0.018119	0.018377	0.025335	0.041118	0.031079
51	0.01497825116	0.00026537635	0.00629486272	0.00026537635	0.01497825116	0.01497825116	0.015051	0.005890	0.005647	0.004011	0.009790	0.002723	0.015051	0.005890	0.005647	0.004011	0.009790	0.002723	0.015051	0.005890	0.005647	0.004011	0.009790	0.002723	1	3	5.32575075740068e-05	0.00862672815	0.00617354652285024	0.845949243460039	0.027848	0.004056	0.007725	0.001911	0.022355	0.009692	0.035557	0.006915	0.011436	0.006433	0.020622	0.010825	0.011229	0.000000	0.016757	0.000462	0.028604	0.030638	0.056066	0.025655	0.029712	0.027091	0.043425	0.029850
18	0.01322053154	0.00192931714	0.00950859496	0.00234915496	0.00496445640	0.01322053154	0.011845	0.002450	0.013982	0.002734	0.004921	0.002529	0.011845	0.002450	0.013982	0.002734	0.004921	0.002529	0.011845	0.002450	0.013982	0.002734	0.004921	0.002529	1	5	2.66939855636e-05	0.00753209775666667	0.00354403068387863	0.685947318471695	0.021302	0.005058	0.007648	0.005355	0.012377	0.009300	0.024087	0.004322	0.007917	0.003217	0.011784	0.011727	0.012614	0.005766	0.007566	0.004008	0.008448	0.022965	0.045952	0.020264	0.024688	0.019135	0.032721	0.031079
175	0.01037175888	0.01037175888	0.01526771871	0.00773480310	0.01037175888	0.00773480310	0.008834	0.006480	0.003569	0.000580	0.006311	0.006938	0.008834	0.006480	0.003569	0.000580	0.006311	0.006938	0.008834	0.006480	0.003569	0.000580	0.006311	0.006938	1	3	7.57073726199127e-06	0.010308766925	0.000734397946628449	0.266908476679112	0.034261	0.008824	0.008624	0.005823	0.021976	0.012308	0.033263	0.009508	0.007917	0.004289	0.016414	0.013080	0.022783	0.008102	0.020829	0.009926	0.017244	0.007746	0.054181	0.030112	0.024688	0.022104	0.038682	0.032840
3	0.00279311153	0.00044151866	0.01429074318	0.00044151866	0.02074636965	0.00042637949	0.016378	0.005124	0.004386	0.005616	0.006236	0.007558	0.016378	0.005124	0.004386	0.005616	0.006236	0.007558	0.016378	0.005124	0.004386	0.005616	0.006236	0.007558	1	5	7.75383516162398e-05	0.00652327352833333	0.0118864173454414	1.34987232232428	0.027959	0.001382	0.007648	0.003197	0.026155	0.005592	0.029822	0.005186	0.008797	0.004289	0.016414	0.006766	0.004690	0.000000	0.014446	0.000463	0.045981	0.001007	0.051238	0.022204	0.026033	0.022104	0.038682	0.023562
3	0.00222456934	0.00035813666	0.00141879737	0.00035813666	0.00986703220	0.00182837541	0.028395	0.003426	0.007813	0.004296	0.006247	0.015084	0.028395	0.003426	0.007813	0.004296	0.006247	0.015084	0.028395	0.003426	0.007813	0.004296	0.006247	0.015084	1	5	1.29917480830687e-05	0.00267584127333333	0.00485520132025047	1.34701814892618	0.047264	0.001081	0.009573	0.006874	0.014967	0.009300	0.041292	0.001729	0.010556	0.005361	0.014309	0.012178	0.001713	0.000150	0.004404	0.000841	0.021683	0.004851	0.060544	0.012804	0.028537	0.024722	0.036090	0.031677
17	0.00339172672	0.00263641859	0.00339172672	0.00139571710	0.00402359498	0.00246082405	0.012687	0.002245	0.003539	0.006831	0.010524	0.004742	0.012687	0.002245	0.003539	0.006831	0.010524	0.004742	0.012687	0.002245	0.003539	0.006831	0.010524	0.004742	1	5	8.53921467343152e-07	0.00288333469333333	0.000296157594648147	0.320489575795251	0.017019	0.003835	0.005133	0.005880	0.016963	0.006901	0.027528	0.002593	0.006158	0.008846	0.015572	0.008119	0.004112	0.005976	0.006181	0.000837	0.002710	0.000708	0.049187	0.015686	0.021758	0.031793	0.037665	0.025824
55	0.00545138006	0.00871511143	0.00034781680	0.00034781680	0.00871511143	0.00545138006	0.014583	0.006467	0.003850	0.002974	0.009873	0.003712	0.014583	0.006467	0.003850	0.002974	0.009873	0.003712	0.014583	0.006467	0.003850	0.002974	0.009873	0.003712	1	3	1.42279893106094e-05	0.00483810276333333	0.00294081998804149	0.779644602123442	0.016753	0.010280	0.005416	0.001917	0.020011	0.009003	0.027528	0.008643	0.007037	0.002413	0.021885	0.009923	0.006663	0.015270	0.000000	0.000000	0.021598	0.005418	0.049187	0.028702	0.023269	0.016567	0.044755	0.028569
65	0.00191905376	0.00191905376	0.00366851314	0.00191905376	0.01187805824	0.00566272725	0.023110	0.005001	0.007147	0.003820	0.004150	0.005468	0.023110	0.005001	0.007147	0.003820	0.004150	0.005468	0.023110	0.005001	0.007147	0.003820	0.004150	0.005468	1	4	1.52925422881563e-05	0.004494409985	0.00340256948947577	0.870095972403613	0.021125	0.006804	0.009958	0.002508	0.018039	0.006397	0.029822	0.007779	0.008797	0.003753	0.010942	0.012178	0.001252	0.003799	0.000000	0.000693	0.030563	0.018353	0.051238	0.027220	0.026033	0.020672	0.031521	0.031677
65	0.00278643089	0.00278643089	0.00393194769	0.00278643089	0.00777405926	0.00655698109	0.013144	0.006769	0.006570	0.002319	0.008350	0.004802	0.013144	0.006769	0.006570	0.002319	0.008350	0.004802	0.013144	0.006769	0.006570	0.002319	0.008350	0.004802	1	4	4.81169946201424e-06	0.004437046785	0.00108443739612591	0.494373563320202	0.025507	0.003835	0.006930	0.004362	0.023572	0.013944	0.028675	0.006915	0.010556	0.004825	0.022306	0.013531	0.006392	0.001695	0.002053	0.003470	0.024085	0.024954	0.050222	0.025655	0.028537	0.023449	0.045190	0.033407
12	0.00555398069	0.00315578088	0.00315578088	0.00315578088	0.00555398069	0.00315578088	0.018485	0.006921	0.004888	0.006026	0.008325	0.007767	0.018485	0.006921	0.004888	0.006026	0.008325	0.007767	0.018485	0.006921	0.004888	0.006026	0.008325	0.007767	1	2	1.53369662098241e-06	0.00395518081666667	0.000387769028035228	0.313114649891385	0.015022	0.006173	0.007289	0.004831	0.018747	0.009098	0.028675	0.005186	0.010556	0.008846	0.016414	0.011276	0.000829	0.003705	0.003922	0.001815	0.030205	0.002130	0.050222	0.022204	0.028537	0.031793	0.038682	0.030471
3	0.00142809892	0.00371679916	0.00890534077	0.00371679916	0.00547738173	0.00179279249	0.015100	0.006048	0.003542	0.005312	0.008452	0.005924	0.015100	0.006048	0.003542	0.005312	0.008452	0.005924	0.015100	0.006048	0.003542	0.005312	0.008452	0.005924	1	5	7.54251378000215e-06	0.004172868705	0.00180751284385358	0.658147651387768	0.023610	0.001798	0.006468	0.007514	0.012688	0.006726	0.034410	0.002593	0.007917	0.010186	0.014730	0.007668	0.005390	0.000273	0.007127	0.009264	0.008092	0.000645	0.055131	0.015686	0.024688	0.034132	0.036622	0.025093
12	0.01030793079	0.00093652977	0.00093652977	0.00093652977	0.01030793079	0.00093652977	0.020627	0.004677	0.012136	0.005854	0.007394	0.007767	0.020627	0.004677	0.012136	0.005854	0.007394	0.007767	0.020627	0.004677	0.012136	0.005854	0.007394	0.007767	1	2	2.34195085540419e-05	0.00406033011	0.00576788288626165	1.19186631292864	0.029479	0.003704	0.012961	0.005495	0.014670	0.010306	0.036704	0.006050	0.011436	0.006433	0.015993	0.007217	0.013183	0.001895	0.000000	0.000000	0.011750	0.000000	0.056986	0.023991	0.029712	0.027091	0.038177	0.024339
81	0.01558602433	0.01044412243	0.00580732340	0.00580732340	0.00322699368	0.00580732340	0.015481	0.007371	0.004134	0.003344	0.012251	0.013334	0.015481	0.007371	0.004134	0.003344	0.012251	0.013334	0.015481	0.007371	0.004134	0.003344	0.012251	0.013334	1	4	2.00871578970553e-05	0.00777985177333333	0.00258194609387125	0.576086799767983	0.022045	0.008887	0.003747	0.005655	0.011557	0.013372	0.032116	0.009508	0.007037	0.005629	0.016414	0.017140	0.018495	0.011822	0.005302	0.013321	0.000131	0.007946	0.053217	0.030112	0.023269	0.025335	0.038682	0.037650
92	0.00501774673	0.00267276568	0.01804631209	0.00497273260	0.00497273260	0.00501774673	0.007415	0.008174	0.012829	0.005500	0.020301	0.015245	0.007415	0.008174	0.012829	0.005500	0.020301	0.015245	0.007415	0.008174	0.012829	0.005500	0.020301	0.015245	1	4	3.13085198088737e-05	0.006783339405	0.00461550247445914	0.824874200209156	0.025496	0.006127	0.009458	0.007241	0.014509	0.010528	0.027528	0.005186	0.009677	0.006701	0.020622	0.017140	0.016368	0.003025	0.012429	0.006829	0.003605	0.005571	0.049187	0.022204	0.027313	0.027652	0.043425	0.037650
8	0.01544126624	0.01123278994	0.00049992076	0.00016746084	0.01030829296	0.00049992076	0.010497	0.002156	0.006584	0.004333	0.006754	0.014542	0.010497	0.002156	0.006584	0.004333	0.006754	0.014542	0.010497	0.002156	0.006584	0.004333	0.006754	0.014542	1	5	4.57662152833661e-05	0.00635827525	0.00719789777634526	1.0639792908115	0.026761	0.005712	0.000847	0.004144	0.016730	0.013626	0.026381	0.003457	0.002639	0.004557	0.015572	0.018042	0.023212	0.010777	0.000000	0.001838	0.018923	0.000000	0.048131	0.018119	0.014225	0.022786	0.037665	0.038641
54	0.00025553617	0.00474015785	0.00474015785	0.00105169442	0.00856588383	0.00025553617	0.024258	0.002199	0.002110	0.004893	0.007939	0.011786	0.024258	0.002199	0.002110	0.004893	0.007939	0.011786	0.024258	0.002199	0.002110	0.004893	0.007939	0.011786	1	4	1.1092791493849e-05	0.00326816104833333	0.00339419977467328	1.01910040780564	0.024719	0.006008	0.003927	0.008496	0.016696	0.006620	0.028675	0.004322	0.004398	0.008310	0.018939	0.007217	0.003136	0.007938	0.005493	0.000304	0.005388	0.000843	0.050222	0.020264	0.018377	0.030809	0.041589	0.024339
41	0.01746129190	0.00508449903	0.00116975179	0.00116975179	0.00426340126	0.00508449903	0.013115	0.003079	0.003672	0.004625	0.009766	0.008543	0.013115	0.003079	0.003672	0.004625	0.009766	0.008543	0.013115	0.003079	0.003672	0.004625	0.009766	0.008543	1	4	3.64391200048418e-05	0.00570553246666667	0.00638662915647741	1.05800509507055	0.019660	0.007749	0.004671	0.007573	0.015285	0.007923	0.028675	0.003457	0.006158	0.009650	0.021464	0.012629	0.008062	0.013520	0.002956	0.000729	0.004593	0.008373	0.050222	0.018119	0.021758	0.033216	0.044315	0.032264
2	0.00102784546	0.00102784546	0.00102784546	0.00102784546	0.00102784546	0.00102784546	0.015140	0.007206	0.003056	0.004314	0.011087	0.005289	0.015140	0.007206	0.003056	0.004314	0.011087	0.005289	0.015140	0.007206	0.003056	0.004314	0.011087	0.005289	1	1	0	0.00102784546	0	0	0.022079	0.009097	0.005980	0.004076	0.016283	0.006021	0.030969	0.006050	0.005278	0.006701	0.012205	0.006315	0.000964	0.001166	0.000000	0.001223	0.010541	0.010691	0.052236	0.023991	0.020137	0.027652	0.033305	0.022759
12	0.01142878872	0.00034695994	0.00034695994	0.00034695994	0.01142878872	0.00034695994	0.008320	0.007477	0.008304	0.003787	0.010602	0.011007	0.008320	0.007477	0.008304	0.003787	0.010602	0.011007	0.008320	0.007477	0.008304	0.003787	0.010602	0.011007	1	2	3.27485144291297e-05	0.00404090286666667	0.00810425677372044	1.41617652379971	0.031842	0.005923	0.004620	0.000951	0.019884	0.011206	0.026381	0.007779	0.009677	0.002949	0.019781	0.009923	0.034991	0.001122	0.002385	0.000054	0.023813	0.001164	0.048131	0.027220	0.027313	0.018319	0.042516	0.028569
8	0.01539868085	0.00031832591	0.00110224523	0.00232332272	0.01682662769	0.00110224523	0.010458	0.010559	0.004227	0.006560	0.007196	0.014917	0.010458	0.010559	0.004227	0.006560	0.007196	0.014917	0.010458	0.010559	0.004227	0.006560	0.007196	0.014917	1	5	5.98270230762174e-05	0.006178574605	0.00968298141577873	1.25187337135075	0.035969	0.003903	0.003003	0.008571	0.018528	0.010248	0.030969	0.004322	0.006158	0.008846	0.015151	0.016238	0.032929	0.001009	0.000816	0.000000	0.028576	0.000069	0.052236	0.020264	0.021758	0.031793	0.037147	0.036633
1	0.00200554392	0.00127852727	0.00646421660	0.00038418414	0.00218423410	0.01095298083	0.020492	0.005151	0.004728	0.008488	0.009755	0.006631	0.020492	0.005151	0.004728	0.008488	0.009755	0.006631	0.020492	0.005151	0.004728	0.008488	0.009755	0.006631	1	6	1.64165624011733e-05	0.00387828114333333	0.00423294799795342	1.04472460278722	0.037190	0.003982	0.006801	0.005537	0.010826	0.008595	0.033263	0.006915	0.007917	0.008310	0.012626	0.009923	0.004319	0.000344	0.010733	0.000000	0.008362	0.014011	0.054181	0.025655	0.024688	0.030809	0.033879	0.028569
32	0.01568855334	0.00025771001	0.00178140417	0.00413554982	0.00025771001	0.00178140417	0.021318	0.003685	0.007427	0.003061	0.010301	0.011884	0.021318	0.003685	0.007427	0.003061	0.010301	0.011884	0.021318	0.003685	0.007427	0.003061	0.010301	0.011884	1	4	3.48985733465383e-05	0.00398372192	0.00876029352634591	1.48291009404079	0.041473	0.002913	0.006468	0.004138	0.011960	0.009654	0.033263	0.004322	0.008797	0.005897	0.009680	0.012178	0.031083	0.000808	0.004432	0.004665	0.000000	0.000062	0.054181	0.020264	0.026033	0.025933	0.029633	0.031677
11	0.00846358708	0.00366440001	0.00137814097	0.00156999683	0.00846358708	0.00002952276	0.010062	0.002663	0.007378	0.005210	0.011048	0.007402	0.010062	0.002663	0.007378	0.005210	0.011048	0.007402	0.010062	0.002663	0.007378	0.005210	0.011048	0.007402	1	5	1.36945339669123e-05	0.00392820578833333	0.00348620584175724	0.942061808090833	0.028003	0.004648	0.007751	0.004364	0.012145	0.007986	0.024087	0.004322	0.007917	0.005361	0.011784	0.009021	0.010818	0.007108	0.000905	0.005832	0.015548	0.000000	0.045952	0.020264	0.024688	0.024722	0.032721	0.027231
66	0.02356328557	0.00013933549	0.01543715428	0.00508740657	0.02356328557	0.01543715428	0.019856	0.003710	0.005046	0.001345	0.003312	0.006621	0.019856	0.003710	0.005046	0.001345	0.003312	0.006621	0.019856	0.003710	0.005046	0.001345	0.003312	0.006621	1	4	9.16993201837533e-05	0.0138712702933333	0.00661073703017848	0.690346017166387	0.030611	0.008756	0.005056	0.002403	0.023609	0.011619	0.027528	0.005186	0.005278	0.002949	0.013468	0.014433	0.034654	0.002048	0.006779	0.003267	0.040459	0.015967	0.049187	0.022204	0.020137	0.018319	0.035001	0.034515
31	0.00374427629	0.00374427629	0.00020744729	0.00020744729	0.01957883601	0.00144932834	0.018744	0.006160	0.012733	0.008373	0.004420	0.009666	0.018744	0.006160	0.012733	0.008373	0.004420	0.009666	0.018744	0.006160	0.012733	0.008373	0.004420	0.009666	1	4	5.48100586687949e-05	0.00482193525166667	0.0113668176381776	1.53535482818669	0.036302	0.007510	0.006660	0.003797	0.020852	0.013033	0.035557	0.009508	0.007037	0.005093	0.013888	0.009923	0.009046	0.003216	0.002690	0.000507	0.037100	0.003120	0.056066	0.030112	0.023269	0.024094	0.035549	0.028569
54	0.00746344763	0.00130721635	0.00130721635	0.00055890367	0.00864138745	0.00746344763	0.016592	0.006559	0.006438	0.003551	0.014601	0.005261	0.016592	0.006559	0.006438	0.003551	0.014601	0.005261	0.016592	0.006559	0.006438	0.003551	0.014601	0.005261	1	4	1.41247964185947e-05	0.00445693651333333	0.00316917155457321	0.84324670077419	0.024608	0.008215	0.005133	0.005797	0.016539	0.005778	0.038998	0.010372	0.009677	0.004557	0.018097	0.007217	0.006565	0.003044	0.003344	0.001579	0.016886	0.012457	0.058789	0.031460	0.027313	0.022786	0.040642	0.024339
1	0.02771859897	0.00093922579	0.00433748260	0.00177818343	0.01365455994	0.01267597167	0.009935	0.005059	0.003889	0.004055	0.004328	0.012102	0.009935	0.005059	0.003889	0.004055	0.004328	0.012102	0.009935	0.005059	0.003889	0.004055	0.004328	0.012102	1	6	0.000103204447650145	0.0101840037333333	0.0101339758264568	0.997540775767507	0.038077	0.001337	0.004954	0.008219	0.017082	0.010920	0.030969	0.002593	0.005278	0.005629	0.012626	0.013080	0.050245	0.000057	0.003934	0.000733	0.023769	0.009571	0.052236	0.015686	0.020137	0.025335	0.033879	0.032840
73	0.00817691951	0.00241651022	0.00817691951	0.00457638619	0.00817691951	0.00817691951	0.017785	0.005625	0.008406	0.004163	0.004059	0.008151	0.017785	0.005625	0.008406	0.004163	0.004059	0.008151	0.017785	0.005625	0.008406	0.004163	0.004059	0.008151	1	3	6.30832285709259e-06	0.00661676240833333	0.000953385125200765	0.379587074494757	0.026461	0.006201	0.008110	0.005167	0.019232	0.008955	0.028675	0.006915	0.009677	0.006433	0.013468	0.011727	0.007215	0.003078	0.009017	0.009639	0.032850	0.025397	0.050222	0.025655	0.027313	0.027091	0.035001	0.031079
54	0.00180165109	0.00330571977	0.00330571977	0.00211282740	0.00254493909	0.00180165109	0.012446	0.002403	0.004831	0.002246	0.008091	0.004863	0.012446	0.002403	0.004831	0.002246	0.008091	0.004863	0.012446	0.002403	0.004831	0.002246	0.008091	0.004863	1	4	4.84592842729727e-07	0.00247875136833333	0.000195498769630759	0.28083777965454	0.031110	0.005923	0.005185	0.004596	0.018179	0.003458	0.027528	0.004322	0.007037	0.004021	0.015151	0.004961	0.001673	0.007589	0.001148	0.008896	0.003856	0.004952	0.049187	0.020264	0.023269	0.021400	0.037147	0.020164
2	0.00296394077	0.00296394077	0.00296394077	0.00296394077	0.00296394077	0.00296394077	0.012412	0.008681	0.005395	0.005401	0.009334	0.006662	0.012412	0.008681	0.005395	0.005401	0.009334	0.006662	0.012412	0.008681	0.005395	0.005401	0.009334	0.006662	1	1	0	0.00296394077	0	0	0.024786	0.008028	0.005313	0.005359	0.017164	0.004523	0.030969	0.007779	0.007917	0.006701	0.014730	0.006315	0.001488	0.001903	0.007152	0.010031	0.014826	0.007369	0.052236	0.027220	0.024688	0.027652	0.036622	0.022759
