number	PRI.div.model	density	PRI.Psi	density	PRI.E.t	density	PRI.omega	density	PRI.cv	density
46	8.92793	0.0181638	1.22523	0.17952	0.000917657	109.095	0.00136592	151.924	0.106007	0.528195
47	9.1041	0.0180487	1.23023	0.1756	0.000932946	111.252	0.00139627	152.033	0.108363	0.521587
48	9.28028	0.0179306	1.23524	0.171687	0.000948235	113.425	0.00142662	152.098	0.110719	0.515023
49	9.45646	0.0178099	1.24024	0.167786	0.000963525	115.613	0.00145698	152.12	0.113074	0.508509
50	9.63263	0.0176867	1.24525	0.1639	0.000978814	117.815	0.00148733	152.098	0.11543	0.502053
51	9.80881	0.0175611	1.25025	0.160033	0.000994103	120.031	0.00151768	152.035	0.117786	0.495662
52	9.98499	0.0174334	1.25526	0.156189	0.00100939	122.261	0.00154804	151.93	0.120141	0.489344
53	10.1612	0.0173037	1.26026	0.152373	0.00102468	124.504	0.00157839	151.784	0.122497	0.483104
54	10.3373	0.0171722	1.26527	0.148587	0.00103997	126.759	0.00160875	151.598	0.124853	0.47695
55	10.5135	0.0170391	1.27027	0.144836	0.00105526	129.026	0.0016391	151.374	0.127209	0.470886
56	10.6897	0.0169045	1.27528	0.141122	0.00107055	131.304	0.00166945	151.111	0.129564	0.464919
57	10.8659	0.0167686	1.28028	0.13745	0.00108584	133.594	0.00169981	150.811	0.13192	0.459054
58	11.042	0.0166315	1.28529	0.133822	0.00110113	135.893	0.00173016	150.476	0.134276	0.453295
59	11.2182	0.0164935	1.29029	0.130241	0.00111642	138.203	0.00176051	150.105	0.136631	0.447649
60	11.3944	0.0163546	1.2953	0.126712	0.00113171	140.521	0.00179087	149.7	0.138987	0.442118
61	11.5706	0.0162151	1.3003	0.123236	0.001147	142.848	0.00182122	149.261	0.141343	0.436707
62	11.7467	0.016075	1.30531	0.119816	0.00116229	145.182	0.00185158	148.791	0.143699	0.43142
63	11.9229	0.0159346	1.31031	0.116456	0.00117757	147.524	0.00188193	148.29	0.146054	0.426261
64	12.0991	0.0157938	1.31532	0.113158	0.00119286	149.873	0.00191228	147.76	0.14841	0.421231
65	12.2753	0.015653	1.32032	0.109923	0.00120815	152.227	0.00194264	147.2	0.150766	0.416335
66	12.4515	0.0155122	1.32533	0.106756	0.00122344	154.586	0.00197299	146.614	0.153121	0.411574
67	12.6276	0.0153716	1.33033	0.103657	0.00123873	156.951	0.00200334	146	0.155477	0.406951
68	12.8038	0.0152312	1.33534	0.100629	0.00125402	159.319	0.0020337	145.362	0.157833	0.402467
69	12.98	0.0150912	1.34034	0.0976749	0.00126931	161.69	0.00206405	144.7	0.160189	0.398124
70	13.1562	0.0149518	1.34535	0.0947955	0.0012846	164.063	0.0020944	144.014	0.162544	0.393924
71	13.3323	0.0148129	1.35035	0.0919929	0.00129989	166.438	0.00212476	143.307	0.1649	0.389867
72	13.5085	0.0146748	1.35536	0.089269	0.00131518	168.814	0.00215511	142.58	0.167256	0.385954
73	13.6847	0.0145374	1.36036	0.0866255	0.00133047	171.19	0.00218547	141.833	0.169611	0.382185
74	13.8609	0.014401	1.36537	0.0840637	0.00134576	173.566	0.00221582	141.067	0.171967	0.378561
75	14.037	0.0142656	1.37037	0.0815853	0.00136105	175.94	0.00224617	140.285	0.174323	0.375082
76	14.2132	0.0141312	1.37538	0.0791916	0.00137634	178.311	0.00227653	139.486	0.176679	0.371747
77	14.3894	0.0139981	1.38038	0.0768838	0.00139162	180.68	0.00230688	138.673	0.179034	0.368556
78	14.5656	0.0138661	1.38539	0.0746632	0.00140691	183.044	0.00233723	137.846	0.18139	0.365508
79	14.7417	0.0137355	1.39039	0.0725309	0.0014222	185.404	0.00236759	137.006	0.183746	0.362602
80	14.9179	0.0136062	1.3954	0.0704879	0.00143749	187.757	0.00239794	136.155	0.186101	0.359837
81	15.0941	0.0134784	1.4004	0.0685352	0.00145278	190.104	0.0024283	135.293	0.188457	0.357212
82	15.2703	0.0133521	1.40541	0.0666737	0.00146807	192.444	0.00245865	134.422	0.190813	0.354725
83	15.4464	0.0132273	1.41041	0.0649043	0.00148336	194.774	0.002489	133.542	0.193168	0.352374
84	15.6226	0.0131041	1.41542	0.0632278	0.00149865	197.096	0.00251936	132.655	0.195524	0.350158
85	15.7988	0.0129826	1.42042	0.0616448	0.00151394	199.407	0.00254971	131.761	0.19788	0.348074
86	15.975	0.0128627	1.42543	0.0601561	0.00152923	201.706	0.00258006	130.862	0.200236	0.346121
87	16.1512	0.0127446	1.43043	0.0587622	0.00154452	203.993	0.00261042	129.958	0.202591	0.344296
88	16.3273	0.0126282	1.43544	0.0574637	0.00155981	206.267	0.00264077	129.05	0.204947	0.342597
89	16.5035	0.0125135	1.44044	0.0562611	0.0015751	208.526	0.00267113	128.14	0.207303	0.341021
90	16.6797	0.0124007	1.44545	0.055155	0.00159039	210.769	0.00270148	127.227	0.209659	0.339566
91	16.8559	0.0122897	1.45045	0.0541457	0.00160567	212.997	0.00273183	126.313	0.212014	0.33823
92	17.032	0.0121805	1.45546	0.0532337	0.00162096	215.206	0.00276219	125.399	0.21437	0.337008
93	17.2082	0.0120731	1.46046	0.0524192	0.00163625	217.397	0.00279254	124.486	0.216726	0.3359
94	17.3844	0.0119677	1.46547	0.0517028	0.00165154	219.569	0.00282289	123.573	0.219081	0.334901
95	17.5606	0.0118641	1.47047	0.0510845	0.00166683	221.72	0.00285325	122.663	0.221437	0.334009
96	17.7367	0.0117623	1.47548	0.0505647	0.00168212	223.849	0.0028836	121.754	0.223793	0.333221
97	17.9129	0.0116625	1.48048	0.0501437	0.00169741	225.956	0.00291395	120.849	0.226149	0.332535
98	18.0891	0.0115645	1.48549	0.0498217	0.0017127	228.038	0.00294431	119.948	0.228504	0.331946
99	18.2653	0.0114683	1.49049	0.0495988	0.00172799	230.096	0.00297466	119.051	0.23086	0.331453
100	18.4414	0.0113741	1.4955	0.0494752	0.00174328	232.128	0.00300502	118.16	0.233216	0.331053
101	18.6176	0.0112817	1.5005	0.049451	0.00175857	234.133	0.00303537	117.273	0.235571	0.330741
102	18.7938	0.0111912	1.50551	0.0495264	0.00177386	236.11	0.00306572	116.393	0.237927	0.330516
103	18.97	0.0111025	1.51051	0.0497014	0.00178915	238.058	0.00309608	115.519	0.240283	0.330374
104	19.1461	0.0110156	1.51552	0.0499762	0.00180444	239.977	0.00312643	114.652	0.242638	0.330313
105	19.3223	0.0109305	1.52052	0.0503507	0.00181973	241.864	0.00315678	113.793	0.244994	0.33033
106	19.4985	0.0108472	1.52553	0.0508249	0.00183501	243.719	0.00318714	112.941	0.24735	0.330422
107	19.6747	0.0107657	1.53053	0.0513989	0.0018503	245.541	0.00321749	112.098	0.249706	0.330586
108	19.8508	0.010686	1.53554	0.0520726	0.00186559	247.329	0.00324784	111.263	0.252061	0.330819
109	20.027	0.010608	1.54054	0.0528459	0.00188088	249.083	0.0032782	110.437	0.254417	0.331119
110	20.2032	0.0105317	1.54555	0.0537187	0.00189617	250.8	0.00330855	109.62	0.256773	0.331483
111	20.3794	0.0104571	1.55055	0.054691	0.00191146	252.481	0.00333891	108.813	0.259128	0.33191
112	20.5556	0.0103842	1.55556	0.0557625	0.00192675	254.125	0.00336926	108.015	0.261484	0.332395
113	20.7317	0.0103129	1.56056	0.056933	0.00194204	255.73	0.00339961	107.227	0.26384	0.332937
114	20.9079	0.0102433	1.56557	0.0582023	0.00195733	257.296	0.00342997	106.45	0.266196	0.333534
115	21.0841	0.0101752	1.57057	0.05957	0.00197262	258.822	0.00346032	105.683	0.268551	0.334183
116	21.2603	0.0101087	1.57558	0.061036	0.00198791	260.308	0.00349067	104.926	0.270907	0.334882
117	21.4364	0.0100438	1.58058	0.0625997	0.0020032	261.751	0.00352103	104.18	0.273263	0.335629
118	21.6126	0.00998038	1.58559	0.0642608	0.00201849	263.153	0.00355138	103.445	0.275618	0.336422
119	21.7888	0.00991847	1.59059	0.0660187	0.00203378	264.512	0.00358174	102.721	0.277974	0.337259
120	21.965	0.00985802	1.5956	0.0678729	0.00204906	265.828	0.00361209	102.008	0.28033	0.338138
121	22.1411	0.00979901	1.6006	0.0698229	0.00206435	267.1	0.00364244	101.306	0.282686	0.339058
122	22.3173	0.00974141	1.60561	0.0718679	0.00207964	268.328	0.0036728	100.615	0.285041	0.340017
123	22.4935	0.00968521	1.61061	0.0740072	0.00209493	269.51	0.00370315	99.9359	0.287397	0.341013
124	22.6697	0.00963036	1.61562	0.07624	0.00211022	270.648	0.0037335	99.2679	0.289753	0.342045
125	22.8458	0.00957685	1.62062	0.0785654	0.00212551	271.739	0.00376386	98.6113	0.292108	0.343111
126	23.022	0.00952465	1.62563	0.0809825	0.0021408	272.785	0.00379421	97.9661	0.294464	0.34421
127	23.1982	0.00947374	1.63063	0.0834901	0.00215609	273.784	0.00382457	97.3322	0.29682	0.345341
128	23.3744	0.00942408	1.63564	0.0860872	0.00217138	274.737	0.00385492	96.7098	0.299176	0.346503
129	23.5506	0.00937565	1.64064	0.0887724	0.00218667	275.642	0.00388527	96.0987	0.301531	0.347694
130	23.7267	0.00932842	1.64565	0.0915446	0.00220196	276.501	0.00391563	95.4989	0.303887	0.348914
131	23.9029	0.00928238	1.65065	0.0944022	0.00221725	277.313	0.00394598	94.9105	0.306243	0.350162
132	24.0791	0.00923749	1.65566	0.0973438	0.00223254	278.078	0.00397633	94.3333	0.308598	0.351436
133	24.2553	0.00919374	1.66066	0.100368	0.00224783	278.795	0.00400669	93.7673	0.310954	0.352736
134	24.4314	0.00915109	1.66567	0.103472	0.00226311	279.466	0.00403704	93.2124	0.31331	0.354062
135	24.6076	0.00910953	1.67067	0.106655	0.0022784	280.089	0.00406739	92.6685	0.315666	0.355412
136	24.7838	0.00906902	1.67568	0.109915	0.00229369	280.666	0.00409775	92.1356	0.318021	0.356786
137	24.96	0.00902956	1.68068	0.11325	0.00230898	281.196	0.0041281	91.6136	0.320377	0.358184
138	25.1361	0.0089911	1.68569	0.116657	0.00232427	281.679	0.00415846	91.1024	0.322733	0.359606
139	25.3123	0.00895364	1.69069	0.120134	0.00233956	282.117	0.00418881	90.6018	0.325088	0.36105
140	25.4885	0.00891715	1.6957	0.123679	0.00235485	282.508	0.00421916	90.1118	0.327444	0.362517
141	25.6647	0.00888161	1.7007	0.12729	0.00237014	282.855	0.00424952	89.6322	0.3298	0.364006
142	25.8408	0.00884699	1.70571	0.130962	0.00238543	283.156	0.00427987	89.1629	0.332156	0.365517
143	26.017	0.00881328	1.71071	0.134695	0.00240072	283.413	0.00431022	88.7038	0.334511	0.36705
144	26.1932	0.00878046	1.71572	0.138484	0.00241601	283.626	0.00434058	88.2548	0.336867	0.368606
145	26.3694	0.0087485	1.72072	0.142327	0.0024313	283.795	0.00437093	87.8156	0.339223	0.370183
146	26.5455	0.00871739	1.72573	0.146221	0.00244659	283.921	0.00440129	87.3862	0.341578	0.371781
147	26.7217	0.0086871	1.73073	0.150162	0.00246188	284.006	0.00443164	86.9663	0.343934	0.373402
148	26.8979	0.00865762	1.73574	0.154146	0.00247716	284.049	0.00446199	86.5559	0.34629	0.375045
149	27.0741	0.00862892	1.74074	0.158171	0.00249245	284.051	0.00449235	86.1547	0.348646	0.37671
150	27.2502	0.008601	1.74575	0.162233	0.00250774	284.013	0.0045227	85.7627	0.351001	0.378397
151	27.4264	0.00857382	1.75075	0.166327	0.00252303	283.935	0.00455305	85.3795	0.353357	0.380106
152	27.6026	0.00854737	1.75576	0.170451	0.00253832	283.82	0.00458341	85.0051	0.355713	0.381838
153	27.7788	0.00852164	1.76076	0.174599	0.00255361	283.666	0.00461376	84.6393	0.358068	0.383593
154	27.955	0.00849661	1.76577	0.178769	0.0025689	283.476	0.00464411	84.2818	0.360424	0.385371
155	28.1311	0.00847225	1.77077	0.182955	0.00258419	283.25	0.00467447	83.9324	0.36278	0.387172
156	28.3073	0.00844855	1.77578	0.187153	0.00259948	282.99	0.00470482	83.5911	0.365136	0.388997
157	28.4835	0.0084255	1.78078	0.191359	0.00261477	282.695	0.00473518	83.2575	0.367491	0.390846
158	28.6597	0.00840307	1.78579	0.195569	0.00263006	282.367	0.00476553	82.9315	0.369847	0.392719
159	28.8358	0.00838125	1.79079	0.199778	0.00264535	282.007	0.00479588	82.6128	0.372203	0.394616
160	29.012	0.00836003	1.7958	0.203981	0.00266064	281.616	0.00482624	82.3013	0.374558	0.396539
161	29.1882	0.00833938	1.8008	0.208173	0.00267593	281.195	0.00485659	81.9966	0.376914	0.398487
162	29.3644	0.00831929	1.80581	0.21235	0.00269121	280.744	0.00488694	81.6987	0.37927	0.40046
163	29.5405	0.00829975	1.81081	0.216507	0.0027065	280.266	0.0049173	81.4072	0.381626	0.402459
164	29.7167	0.00828074	1.81582	0.22064	0.00272179	279.761	0.00494765	81.122	0.383981	0.404485
165	29.8929	0.00826223	1.82082	0.224742	0.00273708	279.23	0.00497801	80.8427	0.386337	0.406537
166	30.0691	0.00824423	1.82583	0.22881	0.00275237	278.673	0.00500836	80.5692	0.388693	0.408616
167	30.2452	0.00822671	1.83083	0.232837	0.00276766	278.093	0.00503871	80.3012	0.391048	0.410723
168	30.4214	0.00820965	1.83584	0.236821	0.00278295	277.49	0.00506907	80.0384	0.393404	0.412857
169	30.5976	0.00819305	1.84084	0.240754	0.00279824	276.864	0.00509942	79.7807	0.39576	0.415019
170	30.7738	0.00817688	1.84585	0.244633	0.00281353	276.218	0.00512977	79.5278	0.398116	0.417209
171	30.95	0.00816113	1.85085	0.248451	0.00282882	275.552	0.00516013	79.2793	0.400471	0.419428
172	31.1261	0.0081458	1.85586	0.252206	0.00284411	274.867	0.00519048	79.0351	0.402827	0.421675
173	31.3023	0.00813085	1.86086	0.25589	0.0028594	274.164	0.00522084	78.7949	0.405183	0.423952
174	31.4785	0.00811628	1.86587	0.2595	0.00287469	273.444	0.00525119	78.5584	0.407538	0.426257
175	31.6547	0.00810208	1.87087	0.263031	0.00288998	272.708	0.00528154	78.3254	0.409894	0.428593
176	31.8308	0.00808823	1.87588	0.266478	0.00290527	271.957	0.0053119	78.0956	0.41225	0.430958
177	32.007	0.00807472	1.88088	0.269836	0.00292055	271.191	0.00534225	77.8687	0.414606	0.433352
178	32.1832	0.00806153	1.88589	0.273101	0.00293584	270.412	0.0053726	77.6445	0.416961	0.435777
179	32.3594	0.00804865	1.89089	0.276268	0.00295113	269.62	0.00540296	77.4226	0.419317	0.438232
180	32.5355	0.00803607	1.8959	0.279332	0.00296642	268.817	0.00543331	77.2029	0.421673	0.440717
181	32.7117	0.00802378	1.9009	0.28229	0.00298171	268.002	0.00546366	76.985	0.424028	0.443232
182	32.8879	0.00801176	1.90591	0.285138	0.002997	267.178	0.00549402	76.7687	0.426384	0.445777
183	33.0641	0.008	1.91091	0.28787	0.00301229	266.344	0.00552437	76.5537	0.42874	0.448353
184	33.2402	0.0079885	1.91592	0.290484	0.00302758	265.501	0.00555473	76.3398	0.431096	0.450959
185	33.4164	0.00797723	1.92092	0.292975	0.00304287	264.65	0.00558508	76.1266	0.433451	0.453595
186	33.5926	0.00796619	1.92593	0.29534	0.00305816	263.792	0.00561543	75.9139	0.435807	0.45626
187	33.7688	0.00795537	1.93093	0.297575	0.00307345	262.927	0.00564579	75.7015	0.438163	0.458956
188	33.9449	0.00794475	1.93594	0.299678	0.00308874	262.056	0.00567614	75.489	0.440518	0.461681
189	34.1211	0.00793433	1.94094	0.301645	0.00310403	261.179	0.00570649	75.2763	0.442874	0.464436
190	34.2973	0.0079241	1.94595	0.303472	0.00311932	260.297	0.00573685	75.063	0.44523	0.46722
191	34.4735	0.00791405	1.95095	0.305159	0.0031346	259.41	0.0057672	74.8489	0.447586	0.470033
192	34.6496	0.00790416	1.95596	0.306701	0.00314989	258.519	0.00579756	74.6338	0.449941	0.472874
193	34.8258	0.00789444	1.96096	0.308097	0.00316518	257.624	0.00582791	74.4173	0.452297	0.475743
194	35.002	0.00788487	1.96597	0.309344	0.00318047	256.726	0.00585826	74.1994	0.454653	0.47864
195	35.1782	0.00787544	1.97097	0.310441	0.00319576	255.824	0.00588862	73.9796	0.457008	0.481564
196	35.3544	0.00786615	1.97598	0.311386	0.00321105	254.92	0.00591897	73.7579	0.459364	0.484515
197	35.5305	0.007857	1.98098	0.312178	0.00322634	254.013	0.00594932	73.5339	0.46172	0.487492
198	35.7067	0.00784797	1.98599	0.312815	0.00324163	253.104	0.00597968	73.3075	0.464076	0.490494
199	35.8829	0.00783905	1.99099	0.313297	0.00325692	252.192	0.00601003	73.0784	0.466431	0.493521
200	36.0591	0.00783026	1.996	0.313622	0.00327221	251.278	0.00604038	72.8464	0.468787	0.496572
201	36.2352	0.00782157	2.001	0.31379	0.0032875	250.363	0.00607074	72.6114	0.471143	0.499647
202	36.4114	0.00781298	2.00601	0.313802	0.00330279	249.445	0.00610109	72.3731	0.473498	0.502744
203	36.5876	0.00780449	2.01101	0.313656	0.00331808	248.526	0.00613145	72.1313	0.475854	0.505863
204	36.7638	0.0077961	2.01602	0.313354	0.00333337	247.605	0.0061618	71.8859	0.47821	0.509002
205	36.9399	0.0077878	2.02102	0.312895	0.00334865	246.683	0.00619215	71.6368	0.480566	0.512161
206	37.1161	0.00777959	2.02603	0.312281	0.00336394	245.758	0.00622251	71.3836	0.482921	0.51534
207	37.2923	0.00777147	2.03103	0.311512	0.00337923	244.832	0.00625286	71.1264	0.485277	0.518536
208	37.4685	0.00776344	2.03604	0.31059	0.00339452	243.903	0.00628321	70.8649	0.487633	0.521749
209	37.6446	0.00775548	2.04104	0.309515	0.00340981	242.973	0.00631357	70.599	0.489988	0.524977
210	37.8208	0.00774761	2.04605	0.30829	0.0034251	242.04	0.00634392	70.3287	0.492344	0.52822
211	37.997	0.00773982	2.05105	0.306917	0.00344039	241.105	0.00637428	70.0537	0.4947	0.531477
212	38.1732	0.00773211	2.05606	0.305396	0.00345568	240.167	0.00640463	69.774	0.497056	0.534745
213	38.3493	0.00772449	2.06106	0.303732	0.00347097	239.227	0.00643498	69.4894	0.499411	0.538024
214	38.5255	0.00771694	2.06607	0.301926	0.00348626	238.283	0.00646534	69.2	0.501767	0.541313
215	38.7017	0.00770947	2.07107	0.299981	0.00350155	237.336	0.00649569	68.9056	0.504123	0.54461
216	38.8779	0.00770209	2.07608	0.297899	0.00351684	236.385	0.00652604	68.6062	0.506478	0.547913
217	39.0541	0.00769479	2.08108	0.295685	0.00353213	235.43	0.0065564	68.3017	0.508834	0.551221
218	39.2302	0.00768757	2.08609	0.293341	0.00354742	234.47	0.00658675	67.9921	0.51119	0.554534
219	39.4064	0.00768044	2.09109	0.29087	0.00356271	233.507	0.00661711	67.6773	0.513546	0.557848
220	39.5826	0.0076734	2.0961	0.288277	0.00357799	232.538	0.00664746	67.3574	0.515901	0.561164
221	39.7588	0.00766644	2.1011	0.285565	0.00359328	231.563	0.00667781	67.0322	0.518257	0.564478
222	39.9349	0.00765958	2.10611	0.282737	0.00360857	230.583	0.00670817	66.7019	0.520613	0.56779
223	40.1111	0.00765282	2.11111	0.279799	0.00362386	229.597	0.00673852	66.3664	0.522968	0.571099
224	40.2873	0.00764615	2.11612	0.276754	0.00363915	228.605	0.00676887	66.0258	0.525324	0.574401
225	40.4635	0.00763958	2.12112	0.273607	0.00365444	227.605	0.00679923	65.6801	0.52768	0.577696
226	40.6396	0.00763311	2.12613	0.270361	0.00366973	226.598	0.00682958	65.3292	0.530036	0.580983
227	40.8158	0.00762675	2.13113	0.267023	0.00368502	225.584	0.00685993	64.9734	0.532391	0.584258
228	40.992	0.0076205	2.13614	0.263595	0.00370031	224.561	0.00689029	64.6126	0.534747	0.587521
229	41.1682	0.00761436	2.14114	0.260083	0.0037156	223.53	0.00692064	64.2469	0.537103	0.590771
230	41.3443	0.00760833	2.14615	0.256492	0.00373089	222.489	0.006951	63.8764	0.539458	0.594004
231	41.5205	0.00760242	2.15115	0.252827	0.00374618	221.44	0.00698135	63.5012	0.541814	0.59722
232	41.6967	0.00759663	2.15616	0.249092	0.00376147	220.38	0.0070117	63.1214	0.54417	0.600417
233	41.8729	0.00759096	2.16116	0.245292	0.00377676	219.311	0.00704206	62.7371	0.546526	0.603593
234	42.049	0.00758542	2.16617	0.241433	0.00379204	218.231	0.00707241	62.3483	0.548881	0.606747
235	42.2252	0.00758	2.17117	0.23752	0.00380733	217.14	0.00710276	61.9553	0.551237	0.609876
236	42.4014	0.00757472	2.17618	0.233557	0.00382262	216.038	0.00713312	61.5582	0.553593	0.612979
237	42.5776	0.00756956	2.18118	0.22955	0.00383791	214.925	0.00716347	61.157	0.555948	0.616055
238	42.7538	0.00756454	2.18619	0.225503	0.0038532	213.799	0.00719383	60.752	0.558304	0.619101
239	42.9299	0.00755966	2.19119	0.221422	0.00386849	212.661	0.00722418	60.3433	0.56066	0.622117
240	43.1061	0.00755491	2.1962	0.217312	0.00388378	211.511	0.00725453	59.9311	0.563016	0.6251
241	43.2823	0.0075503	2.2012	0.213178	0.00389907	210.348	0.00728489	59.5155	0.565371	0.628049
242	43.4585	0.00754583	2.20621	0.209025	0.00391436	209.172	0.00731524	59.0966	0.567727	0.630962
243	43.6346	0.0075415	2.21121	0.204858	0.00392965	207.982	0.00734559	58.6748	0.570083	0.633839
244	43.8108	0.00753731	2.21622	0.200681	0.00394494	206.779	0.00737595	58.2501	0.572438	0.636677
245	43.987	0.00753326	2.22122	0.196499	0.00396023	205.561	0.0074063	57.8226	0.574794	0.639475
246	44.1632	0.00752934	2.22623	0.192318	0.00397552	204.33	0.00743665	57.3928	0.57715	0.642231
247	44.3393	0.00752557	2.23123	0.188142	0.00399081	203.085	0.00746701	56.9606	0.579506	0.644945
248	44.5155	0.00752192	2.23624	0.183976	0.00400609	201.825	0.00749736	56.5263	0.581861	0.647615
249	44.6917	0.00751842	2.24124	0.179823	0.00402138	200.551	0.00752772	56.0902	0.584217	0.650239
250	44.8679	0.00751504	2.24625	0.17569	0.00403667	199.263	0.00755807	55.6523	0.586573	0.652817
251	45.044	0.0075118	2.25125	0.171579	0.00405196	197.959	0.00758842	55.2129	0.588928	0.655348
252	45.2202	0.00750868	2.25626	0.167496	0.00406725	196.642	0.00761878	54.7723	0.591284	0.65783
253	45.3964	0.00750568	2.26126	0.163444	0.00408254	195.309	0.00764913	54.3305	0.59364	0.660262
254	45.5726	0.0075028	2.26627	0.159428	0.00409783	193.962	0.00767948	53.8879	0.595995	0.662644
255	45.7487	0.00750003	2.27127	0.155451	0.00411312	192.6	0.00770984	53.4445	0.598351	0.664975
256	45.9249	0.00749737	2.27628	0.151518	0.00412841	191.223	0.00774019	53.0007	0.600707	0.667253
257	46.1011	0.00749481	2.28128	0.147633	0.0041437	189.832	0.00777055	52.5566	0.603063	0.669478
258	46.2773	0.00749234	2.28629	0.143798	0.00415899	188.427	0.0078009	52.1124	0.605418	0.671649
