PRI.div.model	PRI.t.1	PRI.t.2	PRI.t.3	PRI.t.4	PRI.t.5	PRI.t.6	PRI.d1Theta.1	PRI.d1Theta.2	PRI.d1Theta.3	PRI.d1Theta.4	PRI.d1Theta.5	PRI.d1Theta.6	PRI.d2Theta.1	PRI.d2Theta.2	PRI.d2Theta.3	PRI.d2Theta.4	PRI.d2Theta.5	PRI.d2Theta.6	PRI.aTheta.1	PRI.aTheta.2	PRI.aTheta.3	PRI.aTheta.4	PRI.aTheta.5	PRI.aTheta.6	PRI.model	PRI.Psi	PRI.var.t	PRI.E.t	PRI.omega	PRI.cv	pi.1	pi.2	pi.3	pi.4	pi.5	pi.6	wattTheta.1	wattTheta.2	wattTheta.3	wattTheta.4	wattTheta.5	wattTheta.6	pi.net.1	pi.net.2	pi.net.3	pi.net.4	pi.net.5	pi.net.6	tajD.denom.1	tajD.denom.2	tajD.denom.3	tajD.denom.4	tajD.denom.5	tajD.denom.6
10	0.00179934811	0.00179934811	0.00179934811	0.00179934811	0.00898160620	0.00898160620	0.018657	0.006567	0.009947	0.004750	0.011888	0.008258	0.018657	0.006567	0.009947	0.004750	0.011888	0.008258	0.018657	0.006567	0.009947	0.004750	0.011888	0.008258	1	2	1.37559550056988e-05	0.00419343414	0.00328035556215956	0.884454603460431	0.020481	0.003243	0.006622	0.006559	0.012910	0.009903	0.027528	0.005186	0.007037	0.006969	0.016414	0.013531	0.005428	0.000359	0.003591	0.003592	0.009413	0.013015	0.049187	0.022204	0.023269	0.028203	0.038682	0.033407
27	0.00181702027	0.00181702027	0.00181702027	0.00535123239	0.00535123239	0.00181702027	0.014162	0.003849	0.007092	0.000896	0.011050	0.014496	0.014162	0.003849	0.007092	0.000896	0.011050	0.014496	0.014162	0.003849	0.007092	0.000896	0.011050	0.014496	1	2	3.33084141577464e-06	0.00299509097666667	0.00111210024727918	0.609350201796237	0.016332	0.004864	0.003568	0.003452	0.015709	0.010438	0.025234	0.006050	0.005278	0.002681	0.015572	0.012178	0.001449	0.002019	0.001282	0.007688	0.006508	0.004197	0.047053	0.023991	0.020137	0.017465	0.037665	0.031677
80	0.00451111838	0.00676876284	0.00676876284	0.00451111838	0.00377944934	0.00676876284	0.016729	0.001976	0.005740	0.005174	0.008867	0.005955	0.016729	0.001976	0.005740	0.005174	0.008867	0.005955	0.016729	0.001976	0.005740	0.005174	0.008867	0.005955	1	3	1.94868052728827e-06	0.00551799577	0.000353150058193733	0.252981614266774	0.027870	0.007857	0.005518	0.004534	0.015552	0.011349	0.033263	0.005186	0.008797	0.007506	0.014730	0.013982	0.002297	0.011135	0.014118	0.006042	0.007073	0.021725	0.054181	0.022204	0.026033	0.029272	0.036622	0.033965
30	0.00458059233	0.00360368240	0.00360368240	0.00360368240	0.00458059233	0.00905010687	0.011049	0.001768	0.007340	0.003675	0.009604	0.006649	0.011049	0.001768	0.007340	0.003675	0.009604	0.006649	0.011049	0.001768	0.007340	0.003675	0.009604	0.006649	1	3	4.48899523455943e-06	0.004837056455	0.000928042762436485	0.438019470606334	0.027315	0.002498	0.007161	0.003895	0.013426	0.006064	0.027528	0.002593	0.007037	0.005897	0.013888	0.009021	0.017975	0.000864	0.000000	0.007067	0.000587	0.009687	0.049187	0.015686	0.023269	0.025933	0.035549	0.027231
1	0.00224956134	0.00224956134	0.00224956134	0.00224956134	0.00224956134	0.00224956134	0.015947	0.007787	0.011648	0.004638	0.007695	0.008422	0.015947	0.007787	0.011648	0.004638	0.007695	0.008422	0.015947	0.007787	0.011648	0.004638	0.007695	0.008422	1	1	0	0.00224956134	0	0	0.030821	0.003726	0.009676	0.003335	0.015787	0.014791	0.038998	0.004322	0.011436	0.005629	0.015151	0.014433	0.000360	0.002122	0.001716	0.001102	0.002497	0.008108	0.058789	0.020264	0.029712	0.025335	0.037147	0.034515
101	0.01963862617	0.00000198975	0.00000198975	0.00294803847	0.00294803847	0.00148747275	0.012382	0.005497	0.004291	0.004269	0.014040	0.013498	0.012382	0.005497	0.004291	0.004269	0.014040	0.013498	0.012382	0.005497	0.004291	0.004269	0.014040	0.013498	1	4	5.67069140658537e-05	0.00450435922666667	0.0125893409500153	1.67180256965122	0.028758	0.004341	0.008855	0.003092	0.011355	0.012292	0.030969	0.004322	0.010556	0.006165	0.013888	0.013080	0.029872	0.000000	0.000000	0.002358	0.003449	0.001907	0.052236	0.020264	0.028537	0.026518	0.035549	0.032840
1	0.00574401727	0.00574401727	0.00574401727	0.00574401727	0.00574401727	0.00574401727	0.015432	0.006550	0.003991	0.001365	0.006558	0.009444	0.015432	0.006550	0.003991	0.001365	0.006558	0.009444	0.015432	0.006550	0.003991	0.001365	0.006558	0.009444	1	1	0	0.00574401727	0	0	0.022234	0.005280	0.004800	0.005354	0.018367	0.013918	0.030969	0.007779	0.005278	0.004825	0.017255	0.016238	0.009395	0.004559	0.012293	0.013391	0.022703	0.011656	0.052236	0.027220	0.020137	0.023449	0.039673	0.036633
4	0.01218252372	0.00395563592	0.00395563592	0.00395563592	0.01218252372	0.01218252372	0.015402	0.003980	0.004037	0.005328	0.005701	0.004997	0.015402	0.003980	0.004037	0.005328	0.005701	0.004997	0.015402	0.003980	0.004037	0.005328	0.005701	0.004997	1	2	2.03045048621366e-05	0.00806907982	0.00251633461498422	0.558434434488473	0.031654	0.006389	0.005929	0.005263	0.015152	0.011720	0.032116	0.006050	0.008797	0.006701	0.015151	0.013080	0.019031	0.007680	0.009181	0.006707	0.016837	0.027715	0.053217	0.023991	0.026033	0.027652	0.037147	0.032840
1	0.00067595396	0.00067595396	0.00067595396	0.00067595396	0.00067595396	0.00067595396	0.012816	0.004989	0.006527	0.002875	0.011525	0.008069	0.012816	0.004989	0.006527	0.002875	0.011525	0.008069	0.012816	0.004989	0.006527	0.002875	0.011525	0.008069	1	1	0	0.00067595396	0	0	0.031509	0.003186	0.006494	0.003442	0.008625	0.004766	0.027528	0.004322	0.009677	0.004557	0.013468	0.009021	0.009377	0.001705	0.003547	0.000000	0.001077	0.000000	0.049187	0.020264	0.027313	0.022786	0.035001	0.027231
1	0.00823201087	0.00823201087	0.00823201087	0.00823201087	0.00823201087	0.00823201087	0.012354	0.003967	0.002878	0.003956	0.007192	0.007582	0.012354	0.003967	0.002878	0.003956	0.007192	0.007582	0.012354	0.003967	0.002878	0.003956	0.007192	0.007582	1	1	0	0.00823201087	0	0	0.026517	0.007419	0.005955	0.004326	0.014776	0.007684	0.028675	0.006915	0.006158	0.005897	0.012626	0.010374	0.009233	0.004268	0.007233	0.007713	0.023805	0.002817	0.050222	0.025655	0.021758	0.025933	0.033879	0.029217
1	0.00075068103	0.00075068103	0.00075068103	0.00075068103	0.00075068103	0.00075068103	0.017074	0.004805	0.008363	0.003090	0.009147	0.007702	0.017074	0.004805	0.008363	0.003090	0.009147	0.007702	0.017074	0.004805	0.008363	0.003090	0.009147	0.007702	1	1	0	0.00075068103	0	0	0.022756	0.002281	0.007546	0.002502	0.008840	0.015443	0.035557	0.002593	0.009677	0.004289	0.010522	0.014433	0.000051	0.000396	0.001387	0.003655	0.000934	0.001169	0.056066	0.015686	0.027313	0.022104	0.030904	0.034515
50	0.01155046845	0.00090141479	0.00864634350	0.00090141479	0.01155046845	0.00864634350	0.018229	0.004134	0.001882	0.004978	0.008211	0.006607	0.018229	0.004134	0.001882	0.004978	0.008211	0.006607	0.018229	0.004134	0.001882	0.004978	0.008211	0.006607	1	3	2.42426941735672e-05	0.00703274224666667	0.00344711825391548	0.70010912927569	0.026306	0.001502	0.008316	0.004094	0.016717	0.008706	0.026381	0.002593	0.007037	0.006433	0.016414	0.010825	0.015046	0.000015	0.014990	0.000487	0.019141	0.020108	0.048131	0.015686	0.023269	0.027091	0.038682	0.029850
1	0.00922718155	0.00922718155	0.00922718155	0.00922718155	0.00922718155	0.00922718155	0.011574	0.004631	0.003776	0.002446	0.018589	0.007405	0.011574	0.004631	0.003776	0.002446	0.018589	0.007405	0.011574	0.004631	0.003776	0.002446	0.018589	0.007405	1	1	0	0.00922718155	0	0	0.023344	0.006537	0.005749	0.004843	0.019755	0.010475	0.028675	0.006050	0.008797	0.004557	0.022306	0.012629	0.017983	0.008196	0.021263	0.013072	0.005374	0.011402	0.050222	0.023991	0.026033	0.022786	0.045190	0.032264
1	0.00071138818	0.00071138818	0.00071138818	0.00071138818	0.00071138818	0.00071138818	0.017059	0.005934	0.011443	0.007228	0.015840	0.008360	0.017059	0.005934	0.011443	0.007228	0.015840	0.008360	0.017059	0.005934	0.011443	0.007228	0.015840	0.008360	1	1	0	0.00071138818	0	0	0.026073	0.002145	0.005903	0.002790	0.016983	0.009766	0.025234	0.006050	0.006158	0.006165	0.014730	0.013531	0.007308	0.000312	0.000000	0.000000	0.000153	0.006096	0.047053	0.023991	0.021758	0.026518	0.036622	0.033407
42	0.01794770614	0.00186363686	0.00186363686	0.00186363686	0.01970813239	0.00002900568	0.010532	0.004923	0.008077	0.000776	0.009900	0.011200	0.010532	0.004923	0.008077	0.000776	0.009900	0.011200	0.010532	0.004923	0.008077	0.000776	0.009900	0.011200	1	4	8.17638161832368e-05	0.00721262579833333	0.0113362066006711	1.25368138001864	0.037234	0.004699	0.006981	0.001972	0.018832	0.012128	0.035557	0.005186	0.009677	0.001608	0.013468	0.009472	0.032397	0.000513	0.003546	0.004762	0.024580	0.000000	0.056066	0.022204	0.027313	0.013523	0.035001	0.027908
19	0.00192583268	0.00192583268	0.00192583268	0.00192583268	0.00192583268	0.00292580778	0.016053	0.004728	0.007420	0.002217	0.014086	0.008517	0.016053	0.004728	0.007420	0.002217	0.014086	0.008517	0.016053	0.004728	0.007420	0.002217	0.014086	0.008517	1	2	1.66658366770002e-07	0.00209249519666667	7.96457583441472e-05	0.195096326018694	0.026716	0.003977	0.004825	0.002792	0.017998	0.009003	0.025234	0.006915	0.008797	0.004021	0.020201	0.011276	0.000000	0.001016	0.005166	0.003513	0.000000	0.011118	0.047053	0.025655	0.026033	0.021400	0.042973	0.030471
21	0.01919400397	0.00119847559	0.00119847559	0.00119847559	0.01404809714	0.00119847559	0.015805	0.005352	0.011402	0.003438	0.003114	0.005782	0.015805	0.005352	0.011402	0.003438	0.003114	0.005782	0.015805	0.005352	0.011402	0.003438	0.003114	0.005782	1	3	6.60762539905827e-05	0.00633933391166667	0.0104232171567708	1.28226881117495	0.032796	0.007351	0.009086	0.001388	0.017233	0.010380	0.037851	0.007779	0.007917	0.002413	0.013468	0.008570	0.013331	0.002723	0.001071	0.000679	0.029060	0.001389	0.057894	0.027220	0.024688	0.016567	0.035001	0.026537
1	0.00277705946	0.00277705946	0.00277705946	0.00277705946	0.00277705946	0.00277705946	0.022291	0.009493	0.006418	0.002929	0.010183	0.015392	0.022291	0.009493	0.006418	0.002929	0.010183	0.015392	0.022291	0.009493	0.006418	0.002929	0.010183	0.015392	1	1	0	0.00277705946	0	0	0.034438	0.003123	0.005467	0.002869	0.006305	0.013197	0.030969	0.006050	0.007037	0.003217	0.010522	0.012629	0.011707	0.000490	0.005957	0.000724	0.002289	0.003196	0.052236	0.023991	0.023269	0.019135	0.030904	0.032264
1	0.00318604348	0.00318604348	0.00318604348	0.00318604348	0.00318604348	0.00318604348	0.033303	0.005429	0.007874	0.003874	0.012499	0.011010	0.033303	0.005429	0.007874	0.003874	0.012499	0.011010	0.033303	0.005429	0.007874	0.003874	0.012499	0.011010	1	1	0	0.00318604348	0	0	0.038654	0.006144	0.007443	0.005288	0.018183	0.014744	0.034410	0.006050	0.008797	0.006433	0.015993	0.014433	0.000441	0.006428	0.007906	0.004784	0.007845	0.018650	0.055131	0.023991	0.026033	0.027091	0.038177	0.034515
17	0.00413465491	0.00413465491	0.00413465491	0.00413465491	0.00557006737	0.00413465491	0.013068	0.004654	0.006370	0.004804	0.013203	0.009299	0.013068	0.004654	0.006370	0.004804	0.013203	0.009299	0.013068	0.004654	0.006370	0.004804	0.013203	0.009299	1	2	3.4340148838721e-07	0.00437389032	7.85116825671133e-05	0.133977909831431	0.030289	0.009387	0.003414	0.007972	0.016812	0.010740	0.032116	0.006050	0.005278	0.007238	0.015572	0.015787	0.004307	0.009383	0.011557	0.003060	0.008256	0.024493	0.053217	0.023991	0.020137	0.028742	0.037665	0.036115
1	0.00340664583	0.00340664583	0.00340664583	0.00340664583	0.00340664583	0.00340664583	0.013822	0.004972	0.006227	0.005962	0.013683	0.009947	0.013822	0.004972	0.006227	0.005962	0.013683	0.009947	0.013822	0.004972	0.006227	0.005962	0.013683	0.009947	1	1	0	0.00340664583	0	0	0.021513	0.004745	0.002772	0.003938	0.009503	0.008849	0.029822	0.005186	0.003519	0.006701	0.013888	0.007668	0.005202	0.001922	0.004949	0.000035	0.006053	0.003364	0.051238	0.022204	0.016431	0.027652	0.035549	0.025093
10	0.00097194088	0.00097194088	0.00097194088	0.00097194088	0.00773151850	0.00773151850	0.018156	0.002463	0.007543	0.005300	0.006381	0.006213	0.018156	0.002463	0.007543	0.005300	0.006381	0.006213	0.018156	0.002463	0.007543	0.005300	0.006381	0.006213	1	2	1.2184503893548e-05	0.00322513342	0.00377798444491886	1.08232138603665	0.024386	0.005439	0.003337	0.005331	0.013563	0.008187	0.027528	0.004322	0.005278	0.007774	0.013047	0.010825	0.001204	0.003549	0.002010	0.001916	0.013184	0.018993	0.049187	0.020264	0.020137	0.029793	0.034445	0.029850
1	0.00605319617	0.00605319617	0.00605319617	0.00605319617	0.00605319617	0.00605319617	0.013327	0.004587	0.006407	0.003696	0.014028	0.012543	0.013327	0.004587	0.006407	0.003696	0.014028	0.012543	0.013327	0.004587	0.006407	0.003696	0.014028	0.012543	1	1	0	0.00605319617	0	0	0.024808	0.001724	0.004235	0.007488	0.013354	0.008871	0.027528	0.003457	0.007037	0.009114	0.018097	0.013982	0.009973	0.000174	0.000265	0.010538	0.004940	0.011444	0.049187	0.018119	0.023269	0.032274	0.040642	0.033965
23	0.00880594293	0.00307247082	0.00307247082	0.00880594293	0.00880594293	0.00307247082	0.016926	0.007563	0.012910	0.002757	0.008186	0.007459	0.016926	0.007563	0.012910	0.002757	0.008186	0.007459	0.016926	0.007563	0.012910	0.002757	0.008186	0.007459	1	2	9.86181073084436e-06	0.005939206875	0.00166045920581683	0.528749389197483	0.026040	0.005627	0.005467	0.005297	0.018627	0.004046	0.028675	0.006050	0.008797	0.005361	0.017676	0.006315	0.005378	0.003232	0.006240	0.011588	0.009693	0.007277	0.050222	0.023991	0.026033	0.024722	0.040160	0.022759
6	0.00690183301	0.00104517189	0.00690183301	0.00104517189	0.00690183301	0.00104517189	0.019693	0.006864	0.001434	0.009461	0.011181	0.011679	0.019693	0.006864	0.001434	0.009461	0.011181	0.011679	0.019693	0.006864	0.001434	0.009461	0.011181	0.011679	1	2	1.02901438423559e-05	0.00397350245	0.00258969107779357	0.807304247940622	0.034927	0.003550	0.003824	0.007391	0.019495	0.008574	0.030969	0.005186	0.004398	0.008846	0.016834	0.009923	0.009541	0.002097	0.009032	0.001178	0.022324	0.003270	0.052236	0.022204	0.018377	0.031793	0.039181	0.028569
1	0.00103584573	0.00103584573	0.00103584573	0.00103584573	0.00103584573	0.00103584573	0.016981	0.003781	0.001949	0.005265	0.007667	0.014768	0.016981	0.003781	0.001949	0.005265	0.007667	0.014768	0.016981	0.003781	0.001949	0.005265	0.007667	0.014768	1	1	0	0.00103584573	0	0	0.026739	0.008363	0.004184	0.008203	0.013518	0.010036	0.033263	0.006915	0.007037	0.008310	0.012626	0.013531	0.001797	0.000964	0.007142	0.003519	0.000216	0.000000	0.054181	0.025655	0.023269	0.030809	0.033879	0.033407
3	0.01086791366	0.00240052220	0.00240052220	0.00240052220	0.00240052220	0.01086791366	0.014538	0.006219	0.003635	0.007710	0.011292	0.006735	0.014538	0.006219	0.003635	0.007710	0.011292	0.006735	0.014538	0.006219	0.003635	0.007710	0.011292	0.006735	1	2	1.91191248365016e-05	0.00522298602	0.00366057361886287	0.837172860756229	0.026361	0.004984	0.006032	0.005813	0.019286	0.011413	0.030969	0.006915	0.009677	0.008042	0.018939	0.013531	0.018885	0.002889	0.001031	0.001280	0.004639	0.022024	0.052236	0.025655	0.027313	0.030305	0.041589	0.033407
16	0.00496590823	0.00305309538	0.00496590823	0.00496590823	0.00305309538	0.00496590823	0.015742	0.004032	0.004789	0.002969	0.004628	0.005829	0.015742	0.004032	0.004789	0.002969	0.004628	0.005829	0.015742	0.004032	0.004789	0.002969	0.004628	0.005829	1	2	9.75694133100035e-07	0.00432830394666667	0.000225421815362907	0.228212325312532	0.023077	0.004426	0.004415	0.006766	0.014079	0.007038	0.026381	0.004322	0.005278	0.006701	0.012205	0.010374	0.002361	0.002485	0.013011	0.008345	0.022309	0.010509	0.048131	0.020264	0.020137	0.027652	0.033305	0.029217
5	0.00552171806	0.00332104917	0.00552171806	0.00332104917	0.00552171806	0.00552171806	0.017956	0.002906	0.003833	0.001691	0.008940	0.008005	0.017956	0.002906	0.003833	0.001691	0.008940	0.008005	0.017956	0.002906	0.003833	0.001691	0.008940	0.008005	1	2	1.29145161691035e-06	0.00478816176333333	0.000269717624579855	0.237339627265872	0.021946	0.006304	0.007469	0.004972	0.018128	0.009014	0.024087	0.004322	0.007917	0.005093	0.015151	0.009923	0.005461	0.006420	0.018300	0.007487	0.010797	0.012498	0.045952	0.020264	0.024688	0.024094	0.037147	0.028569
6	0.00875973692	0.00215618733	0.00875973692	0.00215618733	0.00875973692	0.00215618733	0.015539	0.002211	0.003002	0.003683	0.008758	0.011023	0.015539	0.002211	0.003002	0.003683	0.008758	0.011023	0.015539	0.002211	0.003002	0.003683	0.008758	0.011023	1	2	1.30820601562768e-05	0.005457962125	0.00239687631695992	0.662685630132875	0.024542	0.007311	0.003696	0.006083	0.010245	0.004846	0.029822	0.005186	0.006158	0.006969	0.012205	0.008119	0.005592	0.009568	0.015017	0.004426	0.010472	0.004710	0.051238	0.022204	0.021758	0.028203	0.033305	0.025824
4	0.01056415930	0.00383092047	0.00383092047	0.00383092047	0.01056415930	0.01056415930	0.013687	0.010651	0.010368	0.002840	0.004375	0.010896	0.013687	0.010651	0.010368	0.002840	0.004375	0.010896	0.013687	0.010651	0.010368	0.002840	0.004375	0.010896	1	2	1.3600951542546e-05	0.007197539885	0.00188966671388525	0.512389906993992	0.031487	0.005263	0.007109	0.003395	0.014212	0.007224	0.029822	0.006915	0.011436	0.004021	0.012626	0.013531	0.034083	0.000655	0.011819	0.005323	0.020136	0.011287	0.051238	0.025655	0.029712	0.021400	0.033879	0.033407
126	0.00680385143	0.00680385143	0.00300268120	0.00692830133	0.00680385143	0.00692830133	0.011153	0.002634	0.006057	0.002060	0.009929	0.003771	0.011153	0.002634	0.006057	0.002060	0.009929	0.003771	0.011153	0.002634	0.006057	0.002060	0.009929	0.003771	1	3	2.47535329426992e-06	0.00621180635833333	0.000398491702972864	0.253279877346406	0.019005	0.007720	0.007058	0.007594	0.011277	0.008341	0.029822	0.006915	0.011436	0.005629	0.014309	0.010374	0.005241	0.011187	0.002026	0.015950	0.009020	0.016297	0.051238	0.025655	0.029712	0.025335	0.036090	0.029217
124	0.00399985842	0.00739096705	0.00042548721	0.00399985842	0.00739096705	0.00413802735	0.012389	0.003764	0.006678	0.005228	0.005659	0.006054	0.012389	0.003764	0.006678	0.005228	0.005659	0.006054	0.012389	0.003764	0.006678	0.005228	0.005659	0.006054	1	4	6.78569726132354e-06	0.00455752758333333	0.00148889878058852	0.571568036816833	0.030089	0.007703	0.009881	0.004423	0.011779	0.007192	0.027528	0.006050	0.008797	0.005093	0.011784	0.010374	0.003299	0.008558	0.001305	0.009664	0.009306	0.003030	0.049187	0.023991	0.026033	0.024094	0.032721	0.029217
58	0.01551530885	0.00497150090	0.00497150090	0.00957286122	0.01551530885	0.01551530885	0.013714	0.003512	0.006170	0.004513	0.008638	0.005996	0.013714	0.003512	0.006170	0.004513	0.008638	0.005996	0.013714	0.003512	0.006170	0.004513	0.008638	0.005996	1	3	2.71771467204572e-05	0.0110102982616667	0.00246833882921019	0.473481315556189	0.031964	0.006298	0.008059	0.003552	0.024105	0.011249	0.032116	0.005186	0.008797	0.004289	0.022306	0.013982	0.015499	0.010827	0.010361	0.007454	0.023901	0.037402	0.053217	0.022204	0.026033	0.022104	0.045190	0.033965
41	0.02141381423	0.00582414477	0.00582414477	0.00399733275	0.01192239068	0.00136620026	0.012697	0.002543	0.008320	0.003557	0.009384	0.008746	0.012697	0.002543	0.008320	0.003557	0.009384	0.008746	0.012697	0.002543	0.008320	0.003557	0.009384	0.008746	1	5	5.27788049506332e-05	0.00839133791	0.00628967698794925	0.865762092413241	0.033928	0.007021	0.008957	0.007357	0.021791	0.008071	0.030969	0.005186	0.009677	0.007506	0.017255	0.009472	0.021651	0.008911	0.014859	0.010857	0.014646	0.000000	0.052236	0.022204	0.027313	0.029272	0.039673	0.027908
