divergence_model	estimated_prob	glm_adjusted_prob	div_model_with_conditional_age_estimates
0,1,2,0,3,4	0.014	0.00956298792226	0:0.015791960005[&age_median=0.015791960005,age_mean=0.0149800077564,age_n=14,age_range={0.00479137747,0.02201503911},age_hpdi_95={0.00479137747,0.02201503911},age_qi_95={0.005837295161,0.0220138962865}],1:0.00746203129[&age_median=0.00746203129,age_mean=0.00797621634,age_n=14,age_range={0.00018673488,0.01875675874},age_hpdi_95={0.00018673488,0.01875675874},age_qi_95={0.0006653204875,0.0178254207317}],2:0.010935953445[&age_median=0.010935953445,age_mean=0.0101406109214,age_n=14,age_range={0.0004938018,0.01529700564},age_hpdi_95={0.0004938018,0.01529700564},age_qi_95={0.00172823655675,0.0151534580897}],3:0.01768152505[&age_median=0.01768152505,age_mean=0.0183853353471,age_n=14,age_range={0.00193083212,0.04292496309},age_hpdi_95={0.00193083212,0.04292496309},age_qi_95={0.00229306663225,0.0428508521927}],4:0.01290735766[&age_median=0.01290735766,age_mean=0.0143606992886,age_n=14,age_range={0.00151107049,0.03774300956},age_hpdi_95={0.00151107049,0.03774300956},age_qi_95={0.001841382758,0.03522331823}]
0,1,2,1,3,1	0.013	0.00985204857362	0:0.03161095028[&age_median=0.03161095028,age_mean=0.0332821896508,age_n=13,age_range={0.01420866426,0.07100581111},age_hpdi_95={0.01420866426,0.07100581111},age_qi_95={0.014365857057,0.070017907864}],1:0.00503716583[&age_median=0.00503716583,age_mean=0.00528041162692,age_n=13,age_range={0.00089116162,0.01133409025},age_hpdi_95={0.00089116162,0.01133409025},age_qi_95={0.001216890094,0.010585169326}],2:0.01065049027[&age_median=0.01065049027,age_mean=0.0127954878162,age_n=13,age_range={0.00238424475,0.02779861504},age_hpdi_95={0.00238424475,0.02779861504},age_qi_95={0.002448072411,0.026720463691}],3:0.01291930928[&age_median=0.01291930928,age_mean=0.0135503877762,age_n=13,age_range={0.00082608881,0.04531883117},age_hpdi_95={0.00082608881,0.04531883117},age_qi_95={0.001118150906,0.039287491841}]
0,1,2,3,4,1	0.012	0.0121102646847	0:0.023438802065[&age_median=0.023438802065,age_mean=0.0234741080925,age_n=12,age_range={0.00543903816,0.03987394587},age_hpdi_95={0.00543903816,0.03987394587},age_qi_95={0.00707802644225,0.038018316182}],1:0.005660962845[&age_median=0.005660962845,age_mean=0.0069795245075,age_n=12,age_range={0.00073128237,0.01653018533},age_hpdi_95={0.00073128237,0.01653018533},age_qi_95={0.000892697459,0.015684537945}],2:0.01155752228[&age_median=0.01155752228,age_mean=0.012963285295,age_n=12,age_range={0.00234500935,0.02864908273},age_hpdi_95={0.00234500935,0.02864908273},age_qi_95={0.00241988195275,0.0276712734772}],3:0.00652158905[&age_median=0.00652158905,age_mean=0.00697313914583,age_n=12,age_range={0.0001765878,0.01662119203},age_hpdi_95={0.0001765878,0.01662119203},age_qi_95={0.000404119764,0.016440462052}],4:0.01061398851[&age_median=0.01061398851,age_mean=0.0152495463458,age_n=12,age_range={0.00124680869,0.03786267201},age_hpdi_95={0.00124680869,0.03786267201},age_qi_95={0.0017543322065,0.0351300581507}]
0,1,2,3,0,4	0.012	0.0102478784065	0:0.018320935125[&age_median=0.018320935125,age_mean=0.0185481006617,age_n=12,age_range={0.01012864963,0.03477561773},age_hpdi_95={0.01012864963,0.03477561773},age_qi_95={0.0103477891275,0.031859384344}],1:0.010475605565[&age_median=0.010475605565,age_mean=0.0101186851008,age_n=12,age_range={0.00165376897,0.01832488701},age_hpdi_95={0.00165376897,0.01832488701},age_qi_95={0.00170376995125,0.0181300449862}],2:0.003522844765[&age_median=0.003522844765,age_mean=0.00876067348667,age_n=12,age_range={0.00019376587,0.02474568293},age_hpdi_95={0.00019376587,0.02474568293},age_qi_95={0.000601910068,0.0231514991657}],3:0.00477738435[&age_median=0.00477738435,age_mean=0.00606827658583,age_n=12,age_range={0.0012837384,0.01894095947},age_hpdi_95={0.0012837384,0.01894095947},age_qi_95={0.0013623827405,0.0162178069582}],4:0.00607717607[&age_median=0.00607717607,age_mean=0.00755827339167,age_n=12,age_range={1.548688e-05,0.01691494571},age_hpdi_95={1.548688e-05,0.01691494571},age_qi_95={2.9285137e-05,0.0165339619475}]
0,0,0,0,0,0	0.011	0.010310591159	0:0.0060665328[&age_median=0.0060665328,age_mean=0.00785182628364,age_n=11,age_range={0.00146327607,0.01499815349},age_hpdi_95={0.00146327607,0.01499815349},age_qi_95={0.0018866329075,0.0146225519875}]
0,1,2,3,0,2	0.011	0.0102987400814	0:0.01393318255[&age_median=0.01393318255,age_mean=0.0136551629973,age_n=11,age_range={0.00114752701,0.02547006191},age_hpdi_95={0.00114752701,0.02547006191},age_qi_95={0.00195959161,0.0252617778175}],1:0.00475154248[&age_median=0.00475154248,age_mean=0.00862434881182,age_n=11,age_range={0.00122521035,0.02248093377},age_hpdi_95={0.00122521035,0.02248093377},age_qi_95={0.00131709443,0.02221886877}],2:0.01279955837[&age_median=0.01279955837,age_mean=0.0126751781618,age_n=11,age_range={0.00506096911,0.02662641521},age_hpdi_95={0.00506096911,0.02662641521},age_qi_95={0.0053909871025,0.02613667735}],3:0.00817223222[&age_median=0.00817223222,age_mean=0.00985005309727,age_n=11,age_range={0.00038025115,0.0287328675},age_hpdi_95={0.00038025115,0.0287328675},age_qi_95={0.0009058628825,0.02539301968}]
0,1,2,3,3,2	0.011	0.0102143035546	0:0.01909622102[&age_median=0.01909622102,age_mean=0.0231899342464,age_n=11,age_range={0.01045554528,0.04126253989},age_hpdi_95={0.01045554528,0.04126253989},age_qi_95={0.0111094844275,0.04059728824}],1:0.00619953753[&age_median=0.00619953753,age_mean=0.00996137767455,age_n=11,age_range={0.00046552746,0.0253319895},age_hpdi_95={0.00046552746,0.0253319895},age_qi_95={0.0005607601125,0.0242477579675}],2:0.00308537705[&age_median=0.00308537705,age_mean=0.00654625613727,age_n=11,age_range={0.0004612049,0.01912115847},age_hpdi_95={0.0004612049,0.01912115847},age_qi_95={0.0005289241625,0.01753458702}],3:0.01106094805[&age_median=0.01106094805,age_mean=0.00912779651909,age_n=11,age_range={0.00046673975,0.01806410186},age_hpdi_95={0.00046673975,0.01806410186},age_qi_95={0.0005761785925,0.0179052986975}]
0,0,1,2,3,4	0.011	0.0120496455585	0:0.01155435166[&age_median=0.01155435166,age_mean=0.0124021573991,age_n=11,age_range={0.00267952937,0.02259178779},age_hpdi_95={0.00267952937,0.02259178779},age_qi_95={0.00312552952,0.0224870653675}],1:0.00844906666[&age_median=0.00844906666,age_mean=0.0117337288436,age_n=11,age_range={0.00020117681,0.04777006672},age_hpdi_95={0.00020117681,0.04777006672},age_qi_95={0.000320002825,0.041000805275}],2:0.01043922081[&age_median=0.01043922081,age_mean=0.01089468106,age_n=11,age_range={0.00046140744,0.0313164781},age_hpdi_95={0.00046140744,0.0313164781},age_qi_95={0.001332050255,0.02696455474}],3:0.01915110763[&age_median=0.01915110763,age_mean=0.0162396931309,age_n=11,age_range={0.00046991423,0.03201885689},age_hpdi_95={0.00046991423,0.03201885689},age_qi_95={0.0014620586675,0.0308861208925}],4:0.00982457069[&age_median=0.00982457069,age_mean=0.00958044283091,age_n=11,age_range={0.00362473552,0.01727541053},age_hpdi_95={0.00362473552,0.01727541053},age_qi_95={0.003683240455,0.0166879800425}]
0,1,2,1,3,0	0.01	0.00979602005934	0:0.02455457095[&age_median=0.02455457095,age_mean=0.021641849973,age_n=10,age_range={0.00440669256,0.03256037024},age_hpdi_95={0.00440669256,0.03256037024},age_qi_95={0.00671398202625,0.0315296965962}],1:0.00474430865[&age_median=0.00474430865,age_mean=0.006446299649,age_n=10,age_range={0.00034823223,0.01761637618},age_hpdi_95={0.00034823223,0.01761637618},age_qi_95={0.000372369267,0.0172980092688}],2:0.00791074524[&age_median=0.00791074524,age_mean=0.010691661793,age_n=10,age_range={0.0011702297,0.03841551785},age_hpdi_95={0.0011702297,0.03841551785},age_qi_95={0.0014529152,0.033472663904}],3:0.01631486261[&age_median=0.01631486261,age_mean=0.020530084054,age_n=10,age_range={0.00113428387,0.04837410738},age_hpdi_95={0.00113428387,0.04837410738},age_qi_95={0.0022853193895,0.0464760724208}]
0,1,2,3,2,0	0.01	0.00951607916752	0:0.016708843155[&age_median=0.016708843155,age_mean=0.016532005383,age_n=10,age_range={0.00362980846,0.02843689134},age_hpdi_95={0.00362980846,0.02843689134},age_qi_95={0.00437262126175,0.028119263178}],1:0.012019963[&age_median=0.012019963,age_mean=0.010859901378,age_n=10,age_range={0.00073075865,0.02268418693},age_hpdi_95={0.00073075865,0.02268418693},age_qi_95={0.00115058533775,0.021104672917}],2:0.01176457407[&age_median=0.01176457407,age_mean=0.01100120493,age_n=10,age_range={0.00200204693,0.0229565776},age_hpdi_95={0.00200204693,0.0229565776},age_qi_95={0.002171023244,0.0217785877532}],3:0.011008783715[&age_median=0.011008783715,age_mean=0.010583744566,age_n=10,age_range={0.00019580026,0.02300550703},age_hpdi_95={0.00019580026,0.02300550703},age_qi_95={0.000982544494,0.021741792127}]
0,1,2,3,2,3	0.01	0.0091923872473	0:0.014391639055[&age_median=0.014391639055,age_mean=0.014658043394,age_n=10,age_range={0.00191012236,0.03185510116},age_hpdi_95={0.00191012236,0.03185510116},age_qi_95={0.0020544277075,0.0301511925873}],1:0.00356544995[&age_median=0.00356544995,age_mean=0.005583528177,age_n=10,age_range={0.00015174843,0.01800900571},age_hpdi_95={0.00015174843,0.01800900571},age_qi_95={0.00022068945375,0.017696538571}],2:0.00894757639[&age_median=0.00894757639,age_mean=0.008982555016,age_n=10,age_range={0.00201509011,0.01487398682},age_hpdi_95={0.00201509011,0.01487398682},age_qi_95={0.0027516284875,0.014630524193}],3:0.011540244015[&age_median=0.011540244015,age_mean=0.00995072268,age_n=10,age_range={0.00160314347,0.02007874763},age_hpdi_95={0.00160314347,0.02007874763},age_qi_95={0.0017693175935,0.0194022112333}]
0,1,2,3,4,0	0.01	0.00883499754667	0:0.01416160896[&age_median=0.01416160896,age_mean=0.016037516392,age_n=10,age_range={0.00302187071,0.03028662732},age_hpdi_95={0.00302187071,0.03028662732},age_qi_95={0.0037894412585,0.0295016365268}],1:0.00653577569[&age_median=0.00653577569,age_mean=0.008483962934,age_n=10,age_range={0.00173826346,0.02129744651},age_hpdi_95={0.00173826346,0.02129744651},age_qi_95={0.0019787060425,0.020009605766}],2:0.00774445715[&age_median=0.00774445715,age_mean=0.011775597546,age_n=10,age_range={0.00235386765,0.02712503039},age_hpdi_95={0.00235386765,0.02712503039},age_qi_95={0.002821635792,0.02607693089}],3:0.010808901595[&age_median=0.010808901595,age_mean=0.01110317919,age_n=10,age_range={0.00111059067,0.0227951178},age_hpdi_95={0.00111059067,0.0227951178},age_qi_95={0.00170804615025,0.0220266190455}],4:0.01541041096[&age_median=0.01541041096,age_mean=0.017610693865,age_n=10,age_range={0.00098547762,0.04035528398},age_hpdi_95={0.00098547762,0.04035528398},age_qi_95={0.00103342117125,0.0384611810308}]
0,1,0,2,3,4	0.01	0.0100980323827	0:0.014416838505[&age_median=0.014416838505,age_mean=0.015774118565,age_n=10,age_range={0.00644854946,0.0312356077},age_hpdi_95={0.00644854946,0.0312356077},age_qi_95={0.006854488169,0.030827442121}],1:0.00173467423[&age_median=0.00173467423,age_mean=0.005351040131,age_n=10,age_range={0.00039681462,0.02597662763},age_hpdi_95={0.00039681462,0.02597662763},age_qi_95={0.00045562773,0.0221479873685}],2:0.01024796275[&age_median=0.01024796275,age_mean=0.010451319254,age_n=10,age_range={0.00237896201,0.02275118193},age_hpdi_95={0.00237896201,0.02275118193},age_qi_95={0.00258342008375,0.0217450560518}],3:0.01528332907[&age_median=0.01528332907,age_mean=0.022066782316,age_n=10,age_range={0.00301632808,0.04530402153},age_hpdi_95={0.00301632808,0.04530402153},age_qi_95={0.00416260851025,0.045242900811}],4:0.01412505033[&age_median=0.01412505033,age_mean=0.013871042751,age_n=10,age_range={0.00284304141,0.02171651418},age_hpdi_95={0.00284304141,0.02171651418},age_qi_95={0.0036489523005,0.0217100515027}]
0,1,1,2,2,3	0.009	0.00798067314743	0:0.03431419805[&age_median=0.03431419805,age_mean=0.03108031796,age_n=9,age_range={0.00847234492,0.04922831918},age_hpdi_95={0.00847234492,0.04922831918},age_qi_95={0.009359346872,0.048052431448}],1:0.00617434924[&age_median=0.00617434924,age_mean=0.00641881984111,age_n=9,age_range={0.00093433445,0.01053941513},age_hpdi_95={0.00093433445,0.01053941513},age_qi_95={0.001510593164,0.010476781536}],2:0.00231979918[&age_median=0.00231979918,age_mean=0.0108486185422,age_n=9,age_range={0.00093117235,0.03451216809},age_hpdi_95={0.00093117235,0.03451216809},age_qi_95={0.000960405898,0.03354579252}],3:0.01140958447[&age_median=0.01140958447,age_mean=0.0141434978856,age_n=9,age_range={0.00053351542,0.04791726466},age_hpdi_95={0.00053351542,0.04791726466},age_qi_95={0.001217176872,0.041721304596}]
0,1,2,0,3,1	0.009	0.00758336048933	0:0.00929314977[&age_median=0.00929314977,age_mean=0.0101236898078,age_n=9,age_range={0.00223351126,0.02068935078},age_hpdi_95={0.00223351126,0.02068935078},age_qi_95={0.002363978604,0.02026550617}],1:0.00851895239[&age_median=0.00851895239,age_mean=0.0102193679822,age_n=9,age_range={0.00119861735,0.02413987605},age_hpdi_95={0.00119861735,0.02413987605},age_qi_95={0.001332008484,0.02314599443}],2:0.00609596308[&age_median=0.00609596308,age_mean=0.00555988344444,age_n=9,age_range={0.00042401416,0.01213448987},age_hpdi_95={0.00042401416,0.01213448987},age_qi_95={0.000503250196,0.01125958077}],3:0.01471887044[&age_median=0.01471887044,age_mean=0.0192764758322,age_n=9,age_range={0.00555180036,0.05016590017},age_hpdi_95={0.00555180036,0.05016590017},age_qi_95={0.006440410712,0.045784613458}]
0,1,2,3,1,2	0.009	0.00719266868446	0:0.01123294713[&age_median=0.01123294713,age_mean=0.0126790708489,age_n=9,age_range={0.00115712367,0.03343923987},age_hpdi_95={0.00115712367,0.03343923987},age_qi_95={0.00152589577,0.030687894388}],1:0.00424595904[&age_median=0.00424595904,age_mean=0.00419540420556,age_n=9,age_range={0.00047425991,0.00734284254},age_hpdi_95={0.00047425991,0.00734284254},age_qi_95={0.000715138426,0.007184917844}],2:0.0074640946[&age_median=0.0074640946,age_mean=0.00945040039889,age_n=9,age_range={0.00310920382,0.02494987324},age_hpdi_95={0.00310920382,0.02494987324},age_qi_95={0.003389372524,0.023055840352}],3:0.00425086771[&age_median=0.00425086771,age_mean=0.00491761393556,age_n=9,age_range={0.00012290225,0.0136732257},age_hpdi_95={0.00012290225,0.0136732257},age_qi_95={0.000491741378,0.012732776482}]
0,1,2,2,1,3	0.009	0.00681583899093	0:0.02623594113[&age_median=0.02623594113,age_mean=0.0278876537333,age_n=9,age_range={0.01303262645,0.04888721024},age_hpdi_95={0.01303262645,0.04888721024},age_qi_95={0.013359573828,0.048297887634}],1:0.00847719533[&age_median=0.00847719533,age_mean=0.0138459779844,age_n=9,age_range={0.00078331842,0.03649189179},age_hpdi_95={0.00078331842,0.03649189179},age_qi_95={0.001158192892,0.035127417094}],2:0.0054560324[&age_median=0.0054560324,age_mean=0.00596629781222,age_n=9,age_range={0.00050306448,0.01850868723},age_hpdi_95={0.00050306448,0.01850868723},age_qi_95={0.000734055498,0.016604842358}],3:0.00767533565[&age_median=0.00767533565,age_mean=0.0100773368056,age_n=9,age_range={0.00092624298,0.02503393193},age_hpdi_95={0.00092624298,0.02503393193},age_qi_95={0.001451064224,0.02452400821}]
0,1,2,1,3,2	0.008	0.00770969259223	0:0.030663240555[&age_median=0.030663240555,age_mean=0.0312588338012,age_n=8,age_range={0.00904780158,0.07226710482},age_hpdi_95={0.00904780158,0.07226710482},age_qi_95={0.00984705745175,0.0661340649228}],1:0.00935882525[&age_median=0.00935882525,age_mean=0.00941923131,age_n=8,age_range={0.00349651751,0.01768800516},age_hpdi_95={0.00349651751,0.01768800516},age_qi_95={0.00359991316075,0.0167785238005}],2:0.006889822075[&age_median=0.006889822075,age_mean=0.007418677965,age_n=8,age_range={0.00077040482,0.0212637139},age_hpdi_95={0.00077040482,0.0212637139},age_qi_95={0.0009495274175,0.0191472960528}],3:0.012286593645[&age_median=0.012286593645,age_mean=0.0110687679088,age_n=8,age_range={0.00478814697,0.01583067033},age_hpdi_95={0.00478814697,0.01583067033},age_qi_95={0.005227231637,0.015583186268}]
