number	PRI.div.model	density	PRI.Psi	density	PRI.E.t	density	PRI.omega	density	PRI.cv	density
34	6.74775	0.0227586	1.16517	0.0633184	0.000611008	16.6524	0.00135043	102.857	0.0799685	0.194882
35	6.92192	0.0226782	1.17017	0.0624044	0.000626082	17.1408	0.00139135	104.087	0.0823918	0.19415
36	7.0961	0.0225925	1.17518	0.0614739	0.000641156	17.6409	0.00143227	105.299	0.0848151	0.1934
37	7.27027	0.0225017	1.18018	0.0605284	0.00065623	18.1527	0.0014732	106.493	0.0872384	0.192633
38	7.44444	0.0224059	1.18519	0.0595691	0.000671304	18.6765	0.00151412	107.668	0.0896617	0.191853
39	7.61862	0.0223054	1.19019	0.0585972	0.000686378	19.2126	0.00155504	108.824	0.0920849	0.191062
40	7.79279	0.0222003	1.1952	0.057614	0.000701452	19.7612	0.00159596	109.959	0.0945082	0.190262
41	7.96697	0.0220908	1.2002	0.0566209	0.000716526	20.3224	0.00163688	111.074	0.0969315	0.189457
42	8.14114	0.0219771	1.20521	0.0556191	0.0007316	20.8966	0.00167781	112.167	0.0993548	0.188648
43	8.31532	0.0218594	1.21021	0.05461	0.000746674	21.484	0.00171873	113.237	0.101778	0.187839
44	8.48949	0.0217378	1.21522	0.0535948	0.000761748	22.0847	0.00175965	114.285	0.104201	0.187031
45	8.66366	0.0216127	1.22022	0.0525747	0.000776822	22.6992	0.00180057	115.31	0.106625	0.186228
46	8.83784	0.0214842	1.22523	0.0515512	0.000791896	23.3275	0.00184149	116.311	0.109048	0.185431
47	9.01201	0.0213524	1.23023	0.0505254	0.00080697	23.9699	0.00188242	117.288	0.111471	0.184645
48	9.18619	0.0212176	1.23524	0.0494986	0.000822044	24.6266	0.00192334	118.239	0.113895	0.183869
49	9.36036	0.02108	1.24024	0.0484721	0.000837118	25.2979	0.00196426	119.166	0.116318	0.183108
50	9.53453	0.0209397	1.24525	0.0474471	0.000852192	25.9841	0.00200518	120.066	0.118741	0.182364
51	9.70871	0.020797	1.25025	0.0464248	0.000867266	26.6853	0.00204611	120.941	0.121164	0.181639
52	9.88288	0.020652	1.25526	0.0454064	0.00088234	27.4017	0.00208703	121.789	0.123588	0.180935
53	10.0571	0.0205049	1.26026	0.0443931	0.000897414	28.1337	0.00212795	122.61	0.126011	0.180254
54	10.2312	0.0203559	1.26527	0.0433861	0.000912488	28.8814	0.00216887	123.403	0.128434	0.179599
55	10.4054	0.0202052	1.27027	0.0423865	0.000927562	29.645	0.00220979	124.17	0.130858	0.178971
56	10.5796	0.020053	1.27528	0.0413955	0.000942637	30.4248	0.00225072	124.908	0.133281	0.178373
57	10.7538	0.0198994	1.28028	0.0404141	0.00095771	31.221	0.00229164	125.618	0.135704	0.177807
58	10.9279	0.0197445	1.28529	0.0394436	0.000972785	32.0338	0.00233256	126.299	0.138127	0.177274
59	11.1021	0.0195887	1.29029	0.0384848	0.000987859	32.8633	0.00237348	126.953	0.140551	0.176777
60	11.2763	0.019432	1.2953	0.0375389	0.00100293	33.7099	0.0024144	127.577	0.142974	0.176318
61	11.4504	0.0192745	1.3003	0.0366069	0.00101801	34.5736	0.00245533	128.172	0.145397	0.175897
62	11.6246	0.0191165	1.30531	0.0356898	0.00103308	35.4548	0.00249625	128.738	0.147821	0.175517
63	11.7988	0.0189581	1.31031	0.0347886	0.00104815	36.3534	0.00253717	129.275	0.150244	0.175179
64	11.973	0.0187994	1.31532	0.0339042	0.00106323	37.2698	0.00257809	129.782	0.152667	0.174885
65	12.1471	0.0186406	1.32032	0.0330376	0.0010783	38.2041	0.00261901	130.261	0.15509	0.174636
66	12.3213	0.0184817	1.32533	0.0321896	0.00109338	39.1564	0.00265994	130.709	0.157514	0.174433
67	12.4955	0.018323	1.33033	0.0313611	0.00110845	40.1269	0.00270086	131.128	0.159937	0.174279
68	12.6697	0.0181646	1.33534	0.0305531	0.00112352	41.1158	0.00274178	131.518	0.16236	0.174173
69	12.8438	0.0180066	1.34034	0.0297663	0.0011386	42.1231	0.0027827	131.878	0.164784	0.174117
70	13.018	0.017849	1.34535	0.0290015	0.00115367	43.149	0.00282362	132.209	0.167207	0.174113
71	13.1922	0.017692	1.35035	0.0282596	0.00116875	44.1936	0.00286455	132.51	0.16963	0.174161
72	13.3664	0.0175358	1.35536	0.0275414	0.00118382	45.2571	0.00290547	132.782	0.172053	0.174261
73	13.5405	0.0173803	1.36036	0.0268475	0.00119889	46.3393	0.00294639	133.025	0.174477	0.174416
74	13.7147	0.0172257	1.36537	0.0261787	0.00121397	47.4406	0.00298731	133.239	0.1769	0.174626
75	13.8889	0.0170722	1.37037	0.0255358	0.00122904	48.5609	0.00302824	133.424	0.179323	0.174891
76	14.0631	0.0169197	1.37538	0.0249194	0.00124412	49.7003	0.00306916	133.58	0.181747	0.175212
77	14.2372	0.0167683	1.38038	0.0243302	0.00125919	50.8588	0.00311008	133.708	0.18417	0.175589
78	14.4114	0.0166182	1.38539	0.023769	0.00127426	52.0364	0.003151	133.807	0.186593	0.176024
79	14.5856	0.0164693	1.39039	0.0232362	0.00128934	53.2332	0.00319192	133.878	0.189016	0.176516
80	14.7598	0.0163218	1.3954	0.0227326	0.00130441	54.4492	0.00323285	133.921	0.19144	0.177066
81	14.9339	0.0161758	1.4004	0.0222588	0.00131949	55.6844	0.00327377	133.936	0.193863	0.177675
82	15.1081	0.0160312	1.40541	0.0218154	0.00133456	56.9386	0.00331469	133.924	0.196286	0.178341
83	15.2823	0.0158881	1.41041	0.0214029	0.00134963	58.212	0.00335561	133.885	0.19871	0.179067
84	15.4565	0.0157466	1.41542	0.0210221	0.00136471	59.5044	0.00339653	133.819	0.201133	0.179851
85	15.6306	0.0156066	1.42042	0.0206733	0.00137978	60.8157	0.00343746	133.727	0.203556	0.180695
86	15.8048	0.0154684	1.42543	0.0203573	0.00139486	62.1459	0.00347838	133.608	0.205979	0.181597
87	15.979	0.0153318	1.43043	0.0200745	0.00140993	63.4949	0.0035193	133.463	0.208403	0.182558
88	16.1532	0.0151969	1.43544	0.0198255	0.001425	64.8625	0.00356022	133.293	0.210826	0.183578
89	16.3273	0.0150637	1.44044	0.0196109	0.00144008	66.2487	0.00360115	133.098	0.213249	0.184657
90	16.5015	0.0149323	1.44545	0.0194311	0.00145515	67.6532	0.00364207	132.878	0.215673	0.185795
91	16.6757	0.0148027	1.45045	0.0192867	0.00147023	69.076	0.00368299	132.633	0.218096	0.186991
92	16.8498	0.0146748	1.45546	0.0191782	0.0014853	70.5167	0.00372391	132.364	0.220519	0.188246
93	17.024	0.0145488	1.46046	0.019106	0.00150037	71.9753	0.00376483	132.072	0.222943	0.189559
94	17.1982	0.0144245	1.46547	0.0190708	0.00151545	73.4515	0.00380576	131.756	0.225366	0.19093
95	17.3724	0.0143021	1.47047	0.019073	0.00153052	74.9452	0.00384668	131.417	0.227789	0.192358
96	17.5465	0.0141814	1.47548	0.019113	0.0015456	76.456	0.0038876	131.056	0.230212	0.193844
97	17.7207	0.0140626	1.48048	0.0191915	0.00156067	77.9836	0.00392852	130.673	0.232636	0.195387
98	17.8949	0.0139456	1.48549	0.0193087	0.00157574	79.5279	0.00396944	130.268	0.235059	0.196987
99	18.0691	0.0138304	1.49049	0.0194653	0.00159082	81.0886	0.00401037	129.842	0.237482	0.198643
100	18.2432	0.013717	1.4955	0.0196616	0.00160589	82.6652	0.00405129	129.395	0.239906	0.200355
101	18.4174	0.0136054	1.5005	0.0198982	0.00162097	84.2576	0.00409221	128.928	0.242329	0.202122
102	18.5916	0.0134956	1.50551	0.0201755	0.00163604	85.8654	0.00413313	128.441	0.244752	0.203946
103	18.7658	0.0133875	1.51051	0.0204939	0.00165111	87.4881	0.00417405	127.935	0.247175	0.205824
104	18.9399	0.0132812	1.51552	0.0208539	0.00166619	89.1256	0.00421498	127.41	0.249599	0.207756
105	19.1141	0.0131766	1.52052	0.0212558	0.00168126	90.7773	0.0042559	126.866	0.252022	0.209743
106	19.2883	0.0130737	1.52553	0.0217002	0.00169634	92.4429	0.00429682	126.304	0.254445	0.211784
107	19.4625	0.0129725	1.53053	0.0221873	0.00171141	94.122	0.00433774	125.724	0.256869	0.213878
108	19.6366	0.012873	1.53554	0.0227177	0.00172648	95.8142	0.00437867	125.127	0.259292	0.216026
109	19.8108	0.0127752	1.54054	0.0232916	0.00174156	97.5191	0.00441959	124.514	0.261715	0.218226
110	19.985	0.0126789	1.54555	0.0239094	0.00175663	99.2361	0.00446051	123.884	0.264138	0.220479
111	20.1592	0.0125843	1.55055	0.0245716	0.00177171	100.965	0.00450143	123.239	0.266562	0.222784
112	20.3333	0.0124913	1.55556	0.0252783	0.00178678	102.705	0.00454235	122.578	0.268985	0.225141
113	20.5075	0.0123998	1.56056	0.02603	0.00180185	104.456	0.00458328	121.902	0.271408	0.22755
114	20.6817	0.0123098	1.56557	0.0268268	0.00181693	106.217	0.0046242	121.212	0.273832	0.23001
115	20.8559	0.0122213	1.57057	0.0276691	0.001832	107.988	0.00466512	120.508	0.276255	0.232521
116	21.03	0.0121343	1.57558	0.0285572	0.00184708	109.768	0.00470604	119.791	0.278678	0.235083
117	21.2042	0.0120487	1.58058	0.0294911	0.00186215	111.558	0.00474696	119.061	0.281101	0.237696
118	21.3784	0.0119646	1.58559	0.0304712	0.00187722	113.355	0.00478789	118.318	0.283525	0.24036
119	21.5526	0.0118818	1.59059	0.0314975	0.0018923	115.16	0.00482881	117.563	0.285948	0.243074
120	21.7267	0.0118004	1.5956	0.0325702	0.00190737	116.973	0.00486973	116.796	0.288371	0.245838
121	21.9009	0.0117203	1.6006	0.0336893	0.00192245	118.792	0.00491065	116.018	0.290795	0.248653
122	22.0751	0.0116415	1.60561	0.034855	0.00193752	120.617	0.00495157	115.23	0.293218	0.251518
123	22.2493	0.011564	1.61061	0.0360671	0.00195259	122.448	0.0049925	114.431	0.295641	0.254432
124	22.4234	0.0114877	1.61562	0.0373258	0.00196767	124.284	0.00503342	113.623	0.298064	0.257397
125	22.5976	0.0114127	1.62062	0.0386309	0.00198274	126.124	0.00507434	112.805	0.300488	0.260412
126	22.7718	0.0113388	1.62563	0.0399822	0.00199782	127.968	0.00511526	111.978	0.302911	0.263477
127	22.9459	0.011266	1.63063	0.0413796	0.00201289	129.816	0.00515619	111.142	0.305334	0.266592
128	23.1201	0.0111944	1.63564	0.042823	0.00202796	131.666	0.00519711	110.299	0.307758	0.269757
129	23.2943	0.0111239	1.64064	0.0443119	0.00204304	133.519	0.00523803	109.448	0.310181	0.272972
130	23.4685	0.0110545	1.64565	0.0458461	0.00205811	135.373	0.00527895	108.589	0.312604	0.276237
131	23.6426	0.010986	1.65065	0.0474252	0.00207319	137.229	0.00531987	107.724	0.315027	0.279553
132	23.8168	0.0109186	1.65566	0.0490488	0.00208826	139.085	0.0053608	106.853	0.317451	0.282919
133	23.991	0.0108522	1.66066	0.0507162	0.00210333	140.941	0.00540172	105.975	0.319874	0.286336
134	24.1652	0.0107867	1.66567	0.052427	0.00211841	142.796	0.00544264	105.092	0.322297	0.289804
135	24.3393	0.0107222	1.67067	0.0541805	0.00213348	144.651	0.00548356	104.204	0.324721	0.293322
136	24.5135	0.0106585	1.67568	0.0559761	0.00214856	146.503	0.00552448	103.311	0.327144	0.296892
137	24.6877	0.0105957	1.68068	0.0578128	0.00216363	148.354	0.00556541	102.414	0.329567	0.300512
138	24.8619	0.0105338	1.68569	0.0596899	0.00217871	150.202	0.00560633	101.513	0.33199	0.304184
139	25.036	0.0104727	1.69069	0.0616065	0.00219378	152.046	0.00564725	100.608	0.334414	0.307908
140	25.2102	0.0104124	1.6957	0.0635615	0.00220885	153.887	0.00568817	99.7005	0.336837	0.311683
141	25.3844	0.0103528	1.7007	0.065554	0.00222393	155.724	0.00572909	98.7899	0.33926	0.315511
142	25.5586	0.010294	1.70571	0.0675827	0.002239	157.556	0.00577002	97.8768	0.341684	0.31939
143	25.7327	0.0102359	1.71071	0.0696465	0.00225408	159.382	0.00581094	96.9617	0.344107	0.323321
144	25.9069	0.0101786	1.71572	0.071744	0.00226915	161.203	0.00585186	96.0448	0.34653	0.327305
145	26.0811	0.0101219	1.72072	0.0738739	0.00228422	163.018	0.00589278	95.1267	0.348953	0.331341
146	26.2553	0.0100658	1.72573	0.0760348	0.0022993	164.826	0.00593371	94.2075	0.351377	0.335429
147	26.4294	0.0100104	1.73073	0.078225	0.00231437	166.627	0.00597463	93.2877	0.3538	0.339571
148	26.6036	0.00995559	1.73574	0.0804431	0.00232945	168.421	0.00601555	92.3676	0.356223	0.343764
149	26.7778	0.00990138	1.74074	0.0826873	0.00234452	170.206	0.00605647	91.4475	0.358647	0.348011
150	26.952	0.00984773	1.74575	0.0849559	0.00235959	171.983	0.00609739	90.5278	0.36107	0.35231
151	27.1261	0.00979463	1.75075	0.087247	0.00237467	173.752	0.00613832	89.6088	0.363493	0.356662
152	27.3003	0.00974206	1.75576	0.0895588	0.00238974	175.511	0.00617924	88.6907	0.365916	0.361067
153	27.4745	0.00969	1.76076	0.0918893	0.00240482	177.261	0.00622016	87.7739	0.36834	0.365524
154	27.6486	0.00963843	1.76577	0.0942364	0.00241989	179.001	0.00626108	86.8587	0.370763	0.370033
155	27.8228	0.00958734	1.77077	0.0965981	0.00243496	180.73	0.006302	85.9454	0.373186	0.374595
156	27.997	0.0095367	1.77578	0.098972	0.00245004	182.45	0.00634293	85.0342	0.37561	0.379209
157	28.1712	0.0094865	1.78078	0.101356	0.00246511	184.158	0.00638385	84.1255	0.378033	0.383874
158	28.3453	0.00943672	1.78579	0.103748	0.00248019	185.855	0.00642477	83.2195	0.380456	0.388591
159	28.5195	0.00938736	1.79079	0.106145	0.00249526	187.541	0.00646569	82.3165	0.382879	0.39336
160	28.6937	0.00933838	1.7958	0.108546	0.00251033	189.216	0.00650661	81.4167	0.385303	0.398179
161	28.8679	0.00928978	1.8008	0.110946	0.00252541	190.878	0.00654754	80.5204	0.387726	0.403048
162	29.042	0.00924155	1.80581	0.113345	0.00254048	192.528	0.00658846	79.6278	0.390149	0.407968
163	29.2162	0.00919367	1.81081	0.115739	0.00255556	194.165	0.00662938	78.7392	0.392573	0.412936
164	29.3904	0.00914612	1.81582	0.118126	0.00257063	195.791	0.0066703	77.8549	0.394996	0.417954
165	29.5646	0.0090989	1.82082	0.120504	0.0025857	197.403	0.00671123	76.9749	0.397419	0.423019
166	29.7387	0.009052	1.82583	0.122868	0.00260078	199.002	0.00675215	76.0995	0.399843	0.428132
167	29.9129	0.00900539	1.83083	0.125218	0.00261585	200.588	0.00679307	75.229	0.402266	0.433292
168	30.0871	0.00895908	1.83584	0.127549	0.00263093	202.161	0.00683399	74.3636	0.404689	0.438497
169	30.2613	0.00891305	1.84084	0.12986	0.002646	203.72	0.00687491	73.5033	0.407112	0.443748
170	30.4354	0.00886729	1.84585	0.132147	0.00266107	205.265	0.00691584	72.6485	0.409536	0.449042
171	30.6096	0.0088218	1.85085	0.134408	0.00267615	206.797	0.00695676	71.7993	0.411959	0.45438
172	30.7838	0.00877657	1.85586	0.136639	0.00269122	208.315	0.00699768	70.9559	0.414382	0.45976
173	30.958	0.00873158	1.86086	0.138839	0.0027063	209.818	0.0070386	70.1184	0.416806	0.465181
174	31.1321	0.00868684	1.86587	0.141004	0.00272137	211.308	0.00707952	69.2869	0.419229	0.470641
175	31.3063	0.00864233	1.87087	0.143132	0.00273644	212.783	0.00712045	68.4617	0.421652	0.476141
176	31.4805	0.00859805	1.87588	0.145219	0.00275152	214.244	0.00716137	67.6429	0.424075	0.481678
177	31.6547	0.008554	1.88088	0.147263	0.00276659	215.691	0.00720229	66.8306	0.426499	0.487251
178	31.8288	0.00851017	1.88589	0.149262	0.00278167	217.123	0.00724321	66.0249	0.428922	0.492859
179	32.003	0.00846656	1.89089	0.151212	0.00279674	218.541	0.00728413	65.226	0.431345	0.498501
180	32.1772	0.00842316	1.8959	0.153112	0.00281181	219.944	0.00732506	64.434	0.433769	0.504174
181	32.3514	0.00837997	1.9009	0.154958	0.00282689	221.333	0.00736598	63.6489	0.436192	0.509879
182	32.5255	0.008337	1.90591	0.156748	0.00284196	222.706	0.0074069	62.871	0.438615	0.515613
183	32.6997	0.00829423	1.91091	0.158479	0.00285704	224.066	0.00744782	62.1002	0.441038	0.521375
184	32.8739	0.00825167	1.91592	0.160149	0.00287211	225.41	0.00748875	61.3367	0.443462	0.527162
185	33.048	0.00820931	1.92092	0.161756	0.00288718	226.739	0.00752967	60.5806	0.445885	0.532975
186	33.2222	0.00816717	1.92593	0.163298	0.00290226	228.054	0.00757059	59.8319	0.448308	0.538811
187	33.3964	0.00812523	1.93093	0.164771	0.00291733	229.353	0.00761151	59.0907	0.450732	0.544668
188	33.5706	0.00808351	1.93594	0.166175	0.00293241	230.638	0.00765243	58.3571	0.453155	0.550545
189	33.7447	0.00804199	1.94094	0.167507	0.00294748	231.908	0.00769336	57.6311	0.455578	0.55644
190	33.9189	0.00800069	1.94595	0.168765	0.00296255	233.162	0.00773428	56.9128	0.458001	0.562351
191	34.0931	0.00795961	1.95095	0.169947	0.00297763	234.402	0.0077752	56.2022	0.460425	0.568278
192	34.2673	0.00791875	1.95596	0.171052	0.0029927	235.626	0.00781612	55.4995	0.462848	0.574218
193	34.4414	0.00787811	1.96096	0.172077	0.00300778	236.835	0.00785704	54.8045	0.465271	0.580169
194	34.6156	0.00783771	1.96597	0.173023	0.00302285	238.029	0.00789797	54.1175	0.467695	0.58613
195	34.7898	0.00779753	1.97097	0.173886	0.00303792	239.208	0.00793889	53.4383	0.470118	0.592099
196	34.964	0.0077576	1.97598	0.174666	0.003053	240.371	0.00797981	52.7671	0.472541	0.598075
197	35.1381	0.00771791	1.98098	0.175362	0.00306807	241.519	0.00802073	52.1038	0.474964	0.604056
198	35.3123	0.00767847	1.98599	0.175972	0.00308315	242.651	0.00806165	51.4485	0.477388	0.610039
199	35.4865	0.00763929	1.99099	0.176496	0.00309822	243.768	0.00810258	50.8012	0.479811	0.616025
200	35.6607	0.00760038	1.996	0.176933	0.00311329	244.869	0.0081435	50.1619	0.482234	0.62201
201	35.8348	0.00756173	2.001	0.177283	0.00312837	245.954	0.00818442	49.5305	0.484658	0.627994
202	36.009	0.00752336	2.00601	0.177544	0.00314344	247.023	0.00822534	48.9072	0.487081	0.633975
203	36.1832	0.00748527	2.01101	0.177716	0.00315852	248.077	0.00826627	48.292	0.489504	0.639951
204	36.3574	0.00744748	2.01602	0.177799	0.00317359	249.114	0.00830719	47.6847	0.491927	0.64592
205	36.5315	0.00740999	2.02102	0.177794	0.00318866	250.135	0.00834811	47.0854	0.494351	0.651882
206	36.7057	0.0073728	2.02603	0.177699	0.00320374	251.14	0.00838903	46.4942	0.496774	0.657836
207	36.8799	0.00733593	2.03103	0.177516	0.00321881	252.128	0.00842995	45.9109	0.499197	0.663778
208	37.0541	0.00729939	2.03604	0.177244	0.00323389	253.1	0.00847088	45.3356	0.501621	0.669709
209	37.2282	0.00726318	2.04104	0.176884	0.00324896	254.055	0.0085118	44.7682	0.504044	0.675626
210	37.4024	0.0072273	2.04605	0.176436	0.00326403	254.993	0.00855272	44.2089	0.506467	0.681529
211	37.5766	0.00719178	2.05105	0.175902	0.00327911	255.914	0.00859364	43.6574	0.508891	0.687417
212	37.7507	0.00715662	2.05606	0.175282	0.00329418	256.817	0.00863456	43.1138	0.511314	0.693287
213	37.9249	0.00712182	2.06106	0.174576	0.00330926	257.704	0.00867549	42.5781	0.513737	0.69914
214	38.0991	0.00708739	2.06607	0.173787	0.00332433	258.572	0.00871641	42.0503	0.51616	0.704973
215	38.2733	0.00705335	2.07107	0.172915	0.0033394	259.423	0.00875733	41.5302	0.518584	0.710786
216	38.4474	0.00701969	2.07608	0.171961	0.00335448	260.256	0.00879825	41.0179	0.521007	0.716579
217	38.6216	0.00698644	2.08108	0.170928	0.00336955	261.071	0.00883917	40.5134	0.52343	0.722348
218	38.7958	0.00695359	2.08609	0.169816	0.00338463	261.867	0.0088801	40.0166	0.525854	0.728095
219	38.97	0.00692115	2.09109	0.168627	0.0033997	262.644	0.00892102	39.5274	0.528277	0.733818
220	39.1441	0.00688913	2.0961	0.167364	0.00341477	263.403	0.00896194	39.0459	0.5307	0.739517
221	39.3183	0.00685755	2.1011	0.166027	0.00342985	264.143	0.00900286	38.5719	0.533123	0.745189
222	39.4925	0.00682639	2.10611	0.16462	0.00344492	264.863	0.00904379	38.1055	0.535547	0.750836
223	39.6667	0.00679568	2.11111	0.163143	0.00346	265.564	0.00908471	37.6466	0.53797	0.756455
224	39.8408	0.00676542	2.11612	0.161599	0.00347507	266.244	0.00912563	37.1951	0.540393	0.762047
225	40.015	0.0067356	2.12112	0.159991	0.00349014	266.905	0.00916655	36.7509	0.542817	0.76761
226	40.1892	0.00670625	2.12613	0.158321	0.00350522	267.546	0.00920747	36.3141	0.54524	0.773145
227	40.3634	0.00667736	2.13113	0.156591	0.00352029	268.166	0.0092484	35.8845	0.547663	0.77865
228	40.5375	0.00664895	2.13614	0.154804	0.00353537	268.765	0.00928932	35.4621	0.550086	0.784126
229	40.7117	0.006621	2.14114	0.152962	0.00355044	269.343	0.00933024	35.0469	0.55251	0.789571
230	40.8859	0.00659353	2.14615	0.151068	0.00356551	269.899	0.00937116	34.6387	0.554933	0.794985
231	41.0601	0.00656655	2.15115	0.149124	0.00358059	270.434	0.00941208	34.2375	0.557356	0.800368
232	41.2342	0.00654005	2.15616	0.147134	0.00359566	270.947	0.00945301	33.8433	0.55978	0.805719
233	41.4084	0.00651404	2.16116	0.1451	0.00361074	271.438	0.00949393	33.4558	0.562203	0.811038
234	41.5826	0.00648851	2.16617	0.143025	0.00362581	271.907	0.00953485	33.0752	0.564626	0.816325
235	41.7568	0.00646348	2.17117	0.140912	0.00364088	272.352	0.00957577	32.7012	0.567049	0.821579
236	41.9309	0.00643894	2.17618	0.138763	0.00365596	272.775	0.00961669	32.3339	0.569473	0.8268
237	42.1051	0.00641489	2.18118	0.136582	0.00367103	273.175	0.00965762	31.9731	0.571896	0.831987
238	42.2793	0.00639134	2.18619	0.134371	0.00368611	273.551	0.00969854	31.6187	0.574319	0.837141
239	42.4535	0.00636829	2.19119	0.132133	0.00370118	273.903	0.00973946	31.2706	0.576743	0.842261
240	42.6276	0.00634572	2.1962	0.129872	0.00371625	274.231	0.00978038	30.9288	0.579166	0.847346
241	42.8018	0.00632365	2.2012	0.12759	0.00373133	274.535	0.00982131	30.5931	0.581589	0.852397
242	42.976	0.00630207	2.20621	0.125291	0.0037464	274.815	0.00986223	30.2635	0.584012	0.857413
243	43.1501	0.00628097	2.21121	0.122976	0.00376148	275.069	0.00990315	29.9399	0.586436	0.862393
244	43.3243	0.00626036	2.21622	0.12065	0.00377655	275.299	0.00994407	29.6221	0.588859	0.867338
245	43.4985	0.00624023	2.22122	0.118314	0.00379162	275.503	0.00998499	29.31	0.591282	0.872248
246	43.6727	0.00622058	2.22623	0.115973	0.0038067	275.682	0.0100259	29.0035	0.593706	0.877121
247	43.8468	0.00620141	2.23123	0.113628	0.00382177	275.834	0.0100668	28.7026	0.596129	0.881957
248	44.021	0.0061827	2.23624	0.111283	0.00383685	275.961	0.0101078	28.407	0.598552	0.886757
249	44.1952	0.00616446	2.24124	0.10894	0.00385192	276.062	0.0101487	28.1168	0.600975	0.89152
250	44.3694	0.00614668	2.24625	0.106602	0.00386699	276.136	0.0101896	27.8317	0.603399	0.896245
251	44.5435	0.00612935	2.25125	0.104273	0.00388207	276.183	0.0102305	27.5516	0.605822	0.900932
252	44.7177	0.00611246	2.25626	0.101954	0.00389714	276.204	0.0102714	27.2764	0.608245	0.905581
253	44.8919	0.00609601	2.26126	0.0996483	0.00391222	276.197	0.0103124	27.0061	0.610669	0.910191
254	45.0661	0.00607999	2.26627	0.0973587	0.00392729	276.163	0.0103533	26.7403	0.613092	0.914761
255	45.2402	0.00606439	2.27127	0.0950877	0.00394236	276.101	0.0103942	26.4792	0.615515	0.919292
